,INM-CM4-8,INM-CM5-0,NorESM2-MM,NorESM2-LM,MIROC6,GFDL-ESM4,MIROC-ES2L,GISS-E2-1-G,FGOALS-g3,MPI-ESM1-2-HR,BCC-CSM2-MR,MPI-ESM1-2-LR,MRI-ESM2-0,CMCC-ESM2,ACCESS-ESM1-5,EC-Earth3,ACCESS-CM2,IPSL-CM6A-LR,CNRM-ESM2-1,CNRM-CM6-1,KACE-1-0-G,CESM2
1987-12-31,3.3064305171137676e-05,4.10126885981299e-05,3.494204065646045e-05,4.2169827793259174e-05,3.294163e-05,3.843823651550338e-05,3.3900975e-05,4.5972003135830164e-05,3.186424874002114e-05,3.2817818e-05,3.402532820473425e-05,3.55029e-05,3.5728313e-05,3.351088525960222e-05,3.699244e-05,4.4103504e-05,3.6755147e-05,3.669458e-05,4.8748883e-05,3.1401185e-05,3.216246178337161e-05,3.9041173295117915e-05
1988-12-31,3.8172445724601914e-05,3.428875060646729e-05,3.707175140312367e-05,3.158662150936916e-05,3.0724517e-05,3.504632040450619e-05,3.2463682e-05,3.0493999291187627e-05,4.18618757896588e-05,3.402943e-05,3.505375841080242e-05,4.1044543e-05,4.713226e-05,3.062719849333163e-05,3.4916124e-05,4.1238938e-05,3.1132553e-05,4.0456034e-05,4.029877e-05,3.7231322e-05,4.0790354139620916e-05,3.808247371175386e-05
1989-12-31,3.3179127058247104e-05,3.5439530620351434e-05,3.9384332922054455e-05,4.6883931645425037e-05,3.5608078e-05,4.123627149965614e-05,3.9886603e-05,4.181155236437917e-05,3.940493115806021e-05,4.0595394e-05,3.950674363295548e-05,3.588737e-05,2.7046404e-05,3.904056939063594e-05,4.154962e-05,3.6847116e-05,3.8524988e-05,3.859066e-05,3.3991833e-05,4.0703446e-05,3.214125528804885e-05,2.8180485969642177e-05
1990-12-31,4.253267252352089e-05,3.7672663893317804e-05,3.742358603631146e-05,4.050477218697779e-05,4.034501e-05,3.792203278862871e-05,4.1212672e-05,4.172472836216912e-05,4.09479507652577e-05,3.0401794e-05,3.308918167022057e-05,4.6200563e-05,3.7980422e-05,3.588480831240304e-05,3.6273163e-05,4.5985493e-05,3.8856113e-05,3.807298e-05,3.6997088e-05,3.4628443e-05,4.5947230801746176e-05,3.571881461539306e-05
1991-12-31,3.776876474148594e-05,3.6294833989813924e-05,4.2359748476883397e-05,3.773172647925094e-05,4.1326068e-05,3.565421502571553e-05,4.1839543e-05,3.4663771657506004e-05,4.322570748627186e-05,4.5235585e-05,3.222559826099314e-05,3.7671183e-05,4.0259245e-05,4.2665909859351814e-05,3.5389992e-05,4.1284304e-05,4.707711e-05,3.7930386e-05,3.0124951e-05,3.5289147e-05,3.935581545880092e-05,4.305783295421861e-05
1992-12-31,4.082910444736528e-05,5.506880502973965e-05,2.902983774058137e-05,4.160124544399535e-05,3.9929295e-05,2.4398193667398917e-05,3.561815e-05,3.8238680302455566e-05,3.6445817027033716e-05,3.7375685e-05,3.7879157746528494e-05,4.849377e-05,3.1240357e-05,3.591484453575873e-05,4.31826e-05,3.8438888e-05,4.2514883e-05,4.5359997e-05,4.0134502e-05,3.855767e-05,2.9593357747983082e-05,3.5936260114036284e-05
1993-12-31,4.0345275920117274e-05,3.666013799374923e-05,3.6060700949747115e-05,3.822037251666188e-05,3.7639446e-05,4.085563705302775e-05,2.9830175e-05,4.535452171694487e-05,3.9118676795624197e-05,4.0991457e-05,4.288388663553633e-05,3.9948238e-05,3.963599e-05,3.583085344871506e-05,3.7256043e-05,4.280972e-05,3.6101814e-05,4.724765e-05,5.1700623e-05,4.174201e-05,3.5774964094058676e-05,3.285584898549132e-05
1994-12-31,3.178557744831778e-05,2.9505245038308203e-05,3.688304786919616e-05,3.5750905226450413e-05,3.8652757e-05,3.668610588647425e-05,3.7942766e-05,4.4040323700755835e-05,3.642851879703812e-05,3.8309565e-05,4.034094308735803e-05,3.446143e-05,3.501585e-05,3.0451590646407567e-05,3.709036e-05,4.0702984e-05,3.8103262e-05,3.8052567e-05,4.193996e-05,3.8129772e-05,3.239761467286111e-05,5.045608486398123e-05
1995-12-31,3.4600674553075805e-05,3.602310243877582e-05,3.480721352389082e-05,3.893420216627419e-05,3.3925422e-05,3.458092760411091e-05,3.9829545e-05,3.3224972867174074e-05,3.5389279219089076e-05,4.4951114e-05,4.32981105404906e-05,4.3424658e-05,4.0526862e-05,3.831210779026151e-05,4.104916e-05,3.6172463e-05,3.5113717e-05,3.6498164e-05,3.8272545e-05,4.7019406e-05,3.212286170223203e-05,4.3604271922959015e-05
1996-12-31,3.950426516288505e-05,3.102794441763061e-05,4.4035393236235764e-05,3.928978053022497e-05,2.988635e-05,3.5536512861552414e-05,4.261893e-05,3.602114722611042e-05,4.2572687975290064e-05,3.919796e-05,4.421499973425584e-05,3.986261e-05,3.6526762e-05,3.5329762992297733e-05,4.5811077e-05,3.8684684e-05,3.515943e-05,3.4372697e-05,3.6522233e-05,3.8882008e-05,3.797456975349775e-05,3.4293192710789185e-05
1997-12-31,4.45712503278628e-05,3.6722842196468264e-05,3.956060390919447e-05,3.983102214988321e-05,3.8269318e-05,3.486045534373261e-05,3.644921e-05,4.002284549642354e-05,3.9316484617302194e-05,2.6821572e-05,4.267853364581242e-05,4.335352e-05,4.1173327e-05,4.3746535084210336e-05,3.570883e-05,3.1129246e-05,3.1832806e-05,3.1495794e-05,3.4188928e-05,3.9596227e-05,3.215492294743967e-05,3.596601527533494e-05
1998-12-31,3.917978756362572e-05,3.810770795098506e-05,3.357054811203852e-05,3.504708729451522e-05,3.8437604e-05,3.169120827806182e-05,2.7687332e-05,3.0023427825653926e-05,3.213099262211472e-05,3.927343e-05,4.250182973919436e-05,3.4328372e-05,3.2533342e-05,3.8166628655744717e-05,4.7019665e-05,3.9171977e-05,3.9713206e-05,3.6867685e-05,3.7601534e-05,3.8781374e-05,4.451616502602015e-05,4.182289558229968e-05
1999-12-31,5.031379987485707e-05,4.1358191083418205e-05,3.9684422517893836e-05,2.7859015972353518e-05,3.7513382e-05,4.129371154704131e-05,3.3547625e-05,3.479290535324253e-05,3.2857933547347784e-05,3.959366e-05,3.678600114653818e-05,2.8706987e-05,3.4608984e-05,3.6779343645321205e-05,2.77814e-05,4.2895237e-05,4.1368523e-05,3.913812e-05,3.4796456e-05,3.5338682e-05,3.4431361321181636e-05,3.3266438549617305e-05
2000-12-31,4.295698289770638e-05,3.831207086504307e-05,2.806686291705603e-05,4.325584362163879e-05,3.6365796e-05,4.012482619810717e-05,3.386038e-05,3.778891540613725e-05,3.8633334029512974e-05,4.5892484e-05,4.4352837914494786e-05,3.5777244e-05,2.6849426e-05,5.0216967086857815e-05,4.6255627e-05,3.638073e-05,3.2499327e-05,3.5583646e-05,4.7117253e-05,3.849025e-05,3.587337276582585e-05,3.5313239134078125e-05
2001-12-31,4.469892519409768e-05,3.940681926906109e-05,3.319778625154868e-05,3.709317388711497e-05,3.3498123e-05,4.531955346465111e-05,4.5527697e-05,3.617936818045564e-05,3.9145746995927766e-05,4.1265816e-05,3.7710728065576404e-05,4.2815405e-05,4.466777e-05,3.9779166399966925e-05,3.6852467e-05,4.5965506e-05,3.0834068e-05,4.433388e-05,3.4191926e-05,4.1465828e-05,3.92685194439926e-05,4.128623186261393e-05
2002-12-31,3.4317708923481405e-05,3.6217414162820205e-05,4.2822659452212974e-05,2.9406732210190967e-05,3.1692587e-05,3.836074756691232e-05,3.8027218e-05,3.671282320283353e-05,3.6287477996665984e-05,3.375618e-05,4.9907310312846676e-05,4.422302e-05,3.6994574e-05,4.883583096670918e-05,4.535518e-05,4.1875075e-05,3.8229486e-05,4.0061743e-05,4.2349195e-05,3.125999e-05,4.143404253477027e-05,4.3679538066498935e-05
2003-12-31,2.9654167519765906e-05,4.890006312052719e-05,4.175263529759832e-05,3.8337930163834244e-05,4.4882578e-05,4.114618423045613e-05,4.9172322e-05,5.3284478781279176e-05,4.33554632763844e-05,4.0252635e-05,3.439399733906612e-05,4.4133674e-05,3.5232883e-05,4.4371248804964125e-05,3.3384054e-05,3.4125842e-05,4.0996598e-05,3.573261e-05,4.263858e-05,4.530052e-05,4.0236191673068224e-05,3.267638385295868e-05
2004-12-31,2.8951178974910963e-05,4.231729974309805e-05,4.328738365522197e-05,4.313140063917779e-05,4.0740062e-05,2.763500018732327e-05,5.0160525e-05,3.402788748143564e-05,3.973023791328458e-05,3.801473e-05,3.8204295228407776e-05,4.5687328e-05,4.274702e-05,3.683493744771327e-05,3.9594597e-05,4.4583136e-05,3.968745e-05,2.9571658e-05,3.6812402e-05,3.044333e-05,4.263220933406539e-05,3.558718654498442e-05
2005-12-31,3.7908634112682194e-05,3.823263250524178e-05,4.8001587856560946e-05,2.898842649301514e-05,3.1823107e-05,4.5744025555904955e-05,4.3922493e-05,3.1363630114356056e-05,3.418659616727382e-05,3.9749375e-05,3.532112532411702e-05,3.6949088e-05,4.8014543e-05,4.1342278564115986e-05,4.091308e-05,4.3768046e-05,3.61581e-05,3.831711e-05,3.7330694e-05,3.5837675e-05,3.428979773270342e-05,4.359494414529763e-05
2006-12-31,4.304481626604684e-05,3.8809670513728634e-05,4.389282548800111e-05,3.299958189018071e-05,4.198494e-05,4.272205842426047e-05,3.5349232e-05,4.553508188109845e-05,4.088125569978729e-05,4.1889904e-05,3.9736598409945145e-05,3.6529702e-05,4.526785e-05,3.7918387533864006e-05,3.776607e-05,4.1417043e-05,3.7243426e-05,3.7868293e-05,3.714391e-05,3.4856475e-05,3.318553118036317e-05,2.9679986255359836e-05
