threshold,ssp,date,GFDL-ESM4_compound_day_total,GISS-E2-1-G_compound_day_total,CNRM-CM6-1_compound_day_total,BCC-CSM2-MR_compound_day_total,IPSL-CM6A-LR_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,MIROC6_compound_day_total,GFDL-ESM4_compound_event_total,GISS-E2-1-G_compound_event_total,CNRM-CM6-1_compound_event_total,BCC-CSM2-MR_compound_event_total,IPSL-CM6A-LR_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,MIROC6_compound_event_total,GFDL-ESM4_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,BCC-CSM2-MR_compound_sequence_total,IPSL-CM6A-LR_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,MIROC6_compound_sequence_total,GFDL-ESM4_compound_duration_max,GISS-E2-1-G_compound_duration_max,CNRM-CM6-1_compound_duration_max,BCC-CSM2-MR_compound_duration_max,IPSL-CM6A-LR_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,MIROC6_compound_duration_max,GFDL-ESM4_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,BCC-CSM2-MR_compound_duration_mean,IPSL-CM6A-LR_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,MIROC6_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
spi<-1_tasmax>32.22,ssp245,2053,30,14,0,11,48,8,34,22,3,28,12,17,0,12,25,1,3,24,35,29,0,30,14,0,11,48,8,34,21,3,28,12,17,0,12,25,0,3,24,35,29,0,1,2,0,2,2,2,2,3,1,1,1,2,0,2,1,0,1,1,1,2,0,30,10,0,8,28,6,27,9,3,28,12,11,0,10,25,0,3,24,35,20,0,30.0,7.0,0.0,5.5,24.0,4.0,17.0,7.0,3.0,28.0,12.0,8.5,0.0,6.0,25.0,0.0,3.0,24.0,35.0,14.5,0.0,16.952380952380953,14.0,0.0,34.0,16.857142857142858,14.0,0.0,34.0,1.2857142857142858,1.0,0.0,2.0,13.761904761904763,10.0,0.0,28.0,12.071428571428571,7.0,0.0,28.0
spi<-1_tasmax>32.22,ssp245,2054,18,20,47,75,2,0,12,0,12,36,36,12,15,29,27,0,0,31,28,7,29,18,19,47,75,2,0,12,0,12,36,36,12,15,29,27,0,0,30,28,7,28,1,1,2,4,1,0,1,0,1,1,2,1,1,1,2,0,0,2,2,1,1,18,19,29,28,2,0,12,0,12,36,23,12,15,29,16,0,0,26,26,7,28,18.0,19.0,23.5,18.75,2.0,0.0,12.0,0.0,12.0,36.0,18.0,12.0,15.0,29.0,13.5,0.0,0.0,15.0,14.0,7.0,28.0,20.761904761904763,18.0,0.0,36.0,20.61904761904762,18.0,0.0,36.0,1.1904761904761905,1.0,0.0,2.0,16.095238095238095,16.0,0.0,29.0,13.94047619047619,14.0,0.0,28.0
spi<-1_tasmax>32.22,ssp245,2055,25,19,27,86,0,27,79,23,5,21,33,18,2,6,9,19,56,16,58,9,1,25,18,27,86,0,27,79,21,5,21,33,18,2,6,9,19,56,16,58,9,0,1,2,1,1,0,1,1,2,1,2,3,1,1,2,1,1,2,1,2,1,0,25,11,27,86,0,27,79,18,5,14,28,18,2,3,9,19,53,16,45,9,0,25.0,9.0,27.0,86.0,0.0,27.0,79.0,10.5,5.0,10.5,11.0,18.0,2.0,3.0,9.0,19.0,28.0,16.0,29.0,9.0,0.0,25.666666666666668,19.0,2.0,58.0,25.476190476190474,19.0,2.0,58.0,1.2857142857142858,1.0,1.0,2.0,23.523809523809526,18.0,2.0,53.0,20.142857142857142,11.0,2.0,29.0
spi<-1_tasmax>32.22,ssp245,2056,18,34,6,11,5,0,61,2,0,7,3,5,4,6,1,0,38,0,0,12,64,18,34,6,11,5,0,61,2,0,7,2,5,4,6,0,0,38,0,0,12,64,1,4,1,1,1,0,2,1,0,2,1,1,2,1,0,0,1,0,0,1,2,18,16,6,11,5,0,33,2,0,5,2,5,2,6,0,0,38,0,0,12,35,18.0,8.5,6.0,11.0,5.0,0.0,30.5,2.0,0.0,3.5,2.0,5.0,2.0,6.0,0.0,0.0,38.0,0.0,0.0,12.0,32.0,13.19047619047619,5.0,0.0,38.0,13.095238095238095,5.0,0.0,38.0,1.0476190476190477,1.0,0.0,2.0,9.333333333333334,5.0,0.0,33.0,8.642857142857142,5.0,0.0,30.5
spi<-1_tasmax>32.22,ssp245,2057,27,19,22,19,23,42,0,15,30,15,46,13,0,23,35,26,17,25,12,36,12,27,19,22,19,23,42,0,15,30,15,46,13,0,23,35,26,17,25,12,36,12,3,2,2,3,1,4,0,2,1,1,2,1,0,1,1,2,1,1,1,2,1,19,10,15,9,23,25,0,13,30,15,37,13,0,23,35,22,17,25,12,30,12,9.0,9.5,11.0,6.33,23.0,10.5,0.0,7.5,30.0,15.0,23.0,13.0,0.0,23.0,35.0,13.0,17.0,25.0,12.0,18.0,12.0,21.761904761904763,22.0,12.0,36.0,21.761904761904763,22.0,12.0,36.0,1.5238095238095237,1.0,1.0,3.0,18.333333333333332,17.0,9.0,30.0,14.896666666666667,13.0,6.33,25.0
spi<-1_tasmax>32.22,ssp245,2058,0,28,28,18,5,36,20,18,0,2,57,13,3,0,2,10,13,49,40,60,16,0,28,28,13,5,36,19,18,0,2,57,13,3,0,2,10,13,49,40,60,16,0,2,2,3,1,2,1,1,0,1,1,2,1,0,1,1,1,3,3,2,1,0,18,26,6,5,26,19,18,0,2,57,11,3,0,2,10,13,35,35,48,16,0.0,14.0,14.0,4.33,5.0,18.0,19.0,18.0,0.0,2.0,57.0,6.5,3.0,0.0,2.0,10.0,13.0,16.33,13.33,30.0,16.0,19.904761904761905,16.0,0.0,49.0,19.61904761904762,13.0,0.0,49.0,1.380952380952381,1.0,0.0,3.0,16.666666666666668,13.0,0.0,35.0,12.451904761904762,13.0,0.0,19.0
spi<-1_tasmax>32.22,ssp245,2059,42,0,13,3,0,6,2,9,15,21,15,24,0,0,8,30,16,0,19,24,40,42,0,13,3,0,6,0,9,15,21,14,24,0,0,7,30,16,0,19,24,39,2,0,1,1,0,1,0,1,2,2,3,1,0,0,1,2,2,0,2,3,3,31,0,13,3,0,6,0,9,10,13,7,24,0,0,7,19,12,0,15,15,33,21.0,0.0,13.0,3.0,0.0,6.0,0.0,9.0,7.5,10.5,4.67,24.0,0.0,0.0,7.0,15.0,8.0,0.0,9.5,8.0,13.0,13.666666666666666,13.0,0.0,30.0,13.428571428571429,13.0,0.0,30.0,1.2857142857142858,1.0,0.0,3.0,10.333333333333334,9.0,0.0,24.0,7.579523809523811,7.5,0.0,15.0
spi<-1_tasmax>32.22,ssp245,2060,35,5,36,3,13,5,2,49,2,2,7,38,16,8,37,29,85,6,0,35,4,35,4,36,2,13,5,2,48,2,2,7,38,16,8,37,28,85,6,0,35,4,1,1,3,1,3,2,1,5,1,1,1,1,2,1,2,4,3,2,0,1,1,35,4,22,2,5,3,2,13,2,2,7,38,10,8,21,12,57,4,0,35,4,35.0,4.0,12.0,2.0,4.33,2.5,2.0,9.6,2.0,2.0,7.0,38.0,8.0,8.0,18.5,7.0,28.33,3.0,0.0,35.0,4.0,19.857142857142858,8.0,2.0,38.0,19.666666666666668,8.0,2.0,38.0,1.7619047619047619,1.0,1.0,3.0,13.619047619047619,7.0,2.0,35.0,11.059999999999999,7.0,2.0,35.0
spi<-1_tasmax>32.22,ssp245,2061,22,21,46,67,20,3,49,55,0,34,5,15,9,87,36,0,25,47,32,26,21,22,21,46,67,20,3,49,55,0,34,5,15,9,87,36,0,25,47,31,26,21,1,2,2,1,2,1,1,4,0,4,1,1,1,1,5,0,3,1,2,2,2,22,12,43,67,11,3,49,24,0,14,5,15,9,87,16,0,12,47,17,15,17,22.0,10.5,23.0,67.0,10.0,3.0,49.0,13.75,0.0,8.5,5.0,15.0,9.0,87.0,7.2,0.0,8.33,47.0,15.5,13.0,10.5,29.523809523809526,25.0,3.0,55.0,29.476190476190474,25.0,3.0,55.0,1.7619047619047619,1.0,1.0,4.0,23.095238095238095,15.0,3.0,49.0,20.20380952380952,10.5,3.0,49.0
spi<-1_tasmax>32.22,ssp245,2062,2,20,28,13,30,15,7,15,0,11,12,47,18,0,35,4,25,66,10,2,0,2,20,28,12,30,15,7,15,0,11,12,47,18,0,35,3,24,65,9,2,0,1,1,3,4,2,1,1,2,0,1,1,2,3,0,2,1,3,2,1,1,0,2,20,12,5,18,15,7,8,0,11,12,29,14,0,33,3,10,56,9,2,0,2.0,20.0,9.33,3.0,15.0,15.0,7.0,7.5,0.0,11.0,12.0,23.5,6.0,0.0,17.5,3.0,8.0,32.5,9.0,2.0,0.0,17.142857142857142,13.0,0.0,35.0,16.904761904761905,12.0,0.0,35.0,1.5238095238095237,1.0,0.0,3.0,12.666666666666666,10.0,0.0,29.0,9.682380952380951,8.0,0.0,20.0
spi<-1_tasmax>32.22,ssp245,2063,14,57,63,2,1,14,0,3,0,31,5,77,4,0,44,7,12,15,72,3,0,14,57,63,2,0,14,0,3,0,31,5,77,4,0,44,7,12,15,72,3,0,1,1,3,1,0,1,0,1,0,2,1,1,1,0,3,1,2,1,1,1,0,14,57,54,2,0,14,0,3,0,18,5,77,4,0,36,7,7,15,72,3,0,14.0,57.0,21.0,2.0,0.0,14.0,0.0,3.0,0.0,15.5,5.0,77.0,4.0,0.0,14.67,7.0,6.0,15.0,72.0,3.0,0.0,20.19047619047619,7.0,0.0,63.0,20.142857142857142,7.0,0.0,63.0,1.0476190476190477,1.0,0.0,2.0,18.476190476190474,7.0,0.0,57.0,15.72238095238095,6.0,0.0,57.0
spi<-1_tasmax>32.22,ssp245,2064,3,33,79,37,27,25,0,5,0,14,12,0,45,49,14,10,44,23,68,23,0,3,33,79,37,27,25,0,5,0,14,11,0,45,49,14,10,44,23,68,23,0,1,3,1,2,2,2,0,1,0,2,2,0,3,2,3,1,1,1,1,3,0,3,23,79,33,16,22,0,5,0,8,6,0,36,38,8,10,44,23,68,13,0,3.0,11.0,79.0,18.5,13.5,12.5,0.0,5.0,0.0,7.0,5.5,0.0,15.0,24.5,4.67,10.0,44.0,23.0,68.0,7.67,0.0,24.333333333333332,23.0,0.0,49.0,24.285714285714285,23.0,0.0,49.0,1.4761904761904763,1.0,0.0,3.0,20.714285714285715,13.0,0.0,44.0,16.754285714285714,10.0,0.0,44.0
spi<-1_tasmax>32.22,ssp245,2065,0,27,26,33,13,0,5,0,15,9,10,43,0,70,59,10,20,23,7,23,59,0,27,26,33,12,0,4,0,15,9,10,42,0,68,59,10,20,23,7,23,59,0,1,1,2,2,0,1,0,2,2,2,2,0,1,3,1,1,2,1,3,1,0,27,26,26,8,0,4,0,11,6,8,32,0,68,44,10,20,18,7,12,59,0.0,27.0,26.0,16.5,6.0,0.0,4.0,0.0,7.5,4.5,5.0,21.0,0.0,68.0,19.67,10.0,20.0,11.5,7.0,7.67,59.0,21.523809523809526,15.0,0.0,59.0,21.285714285714285,15.0,0.0,59.0,1.3333333333333333,1.0,0.0,2.0,18.38095238095238,11.0,0.0,44.0,15.254285714285716,7.67,0.0,27.0
spi<-1_tasmax>32.22,ssp245,2066,5,23,55,23,8,26,43,21,38,22,6,28,16,0,25,42,0,49,9,0,7,3,23,55,23,8,26,43,21,38,21,6,28,16,0,25,42,0,49,9,0,7,1,1,1,3,3,3,2,2,1,2,2,1,2,0,4,1,0,3,1,0,1,3,23,55,17,4,11,26,16,38,16,4,28,12,0,10,42,0,38,9,0,7,3.0,23.0,55.0,7.67,2.67,8.67,21.5,10.5,38.0,10.5,3.0,28.0,8.0,0.0,6.25,42.0,0.0,16.33,9.0,0.0,7.0,21.238095238095237,22.0,0.0,43.0,21.095238095238095,21.0,0.0,43.0,1.619047619047619,1.0,0.0,3.0,17.095238095238095,12.0,0.0,38.0,14.29,8.67,0.0,38.0
spi<-1_tasmax>32.22,ssp245,2067,40,1,12,13,1,13,3,42,24,2,26,35,32,10,17,22,4,1,39,13,0,40,0,11,8,0,13,3,42,24,2,26,35,31,10,17,22,4,0,39,13,0,2,0,1,1,0,1,1,2,2,1,1,1,2,1,2,2,1,0,2,2,0,23,0,11,8,0,13,3,32,19,2,26,35,17,10,11,16,4,0,34,7,0,20.0,0.0,11.0,8.0,0.0,13.0,3.0,21.0,12.0,2.0,26.0,35.0,15.5,10.0,8.5,11.0,4.0,0.0,19.5,6.5,0.0,16.666666666666668,13.0,1.0,39.0,16.19047619047619,13.0,0.0,39.0,1.1904761904761905,1.0,0.0,2.0,12.904761904761905,11.0,0.0,32.0,10.761904761904763,10.0,0.0,21.0
spi<-1_tasmax>32.22,ssp245,2068,6,9,26,37,5,0,0,15,0,6,6,53,4,28,47,20,24,21,23,21,22,5,8,26,37,5,0,0,14,0,5,6,53,4,28,46,20,24,20,22,21,22,1,1,2,6,1,0,0,2,0,1,1,1,1,2,3,2,1,2,2,3,1,5,8,13,14,5,0,0,9,0,5,6,53,4,20,37,14,24,15,18,11,22,5.0,8.0,13.0,6.17,5.0,0.0,0.0,7.0,0.0,5.0,6.0,53.0,4.0,14.0,15.33,10.0,24.0,10.0,11.0,7.0,22.0,17.761904761904763,20.0,0.0,37.0,17.428571428571427,20.0,0.0,37.0,1.5714285714285714,1.0,0.0,3.0,13.476190476190476,11.0,0.0,24.0,10.738095238095237,7.0,0.0,22.0
spi<-1_tasmax>32.22,ssp245,2069,0,11,42,37,60,0,23,12,24,45,0,19,3,22,55,23,43,42,34,27,45,0,11,42,37,59,0,23,12,24,45,0,19,3,22,55,22,42,42,34,27,45,0,2,1,1,2,0,2,1,1,2,0,1,1,1,2,2,3,1,2,3,1,0,8,42,37,57,0,16,12,24,24,0,19,3,22,49,14,21,42,22,13,45,0.0,5.5,42.0,37.0,29.5,0.0,11.5,12.0,24.0,22.5,0.0,19.0,3.0,22.0,27.5,11.0,14.0,42.0,17.0,9.0,45.0,27.0,24.0,0.0,45.0,26.857142857142858,24.0,0.0,45.0,1.380952380952381,1.0,0.0,2.0,22.38095238095238,21.0,0.0,45.0,18.738095238095237,17.0,0.0,42.0
spi<-1_tasmax>32.22,ssp245,2070,15,7,0,2,10,19,40,9,4,15,10,26,18,37,16,0,9,29,47,0,41,15,7,0,2,10,19,40,9,4,15,10,26,18,37,16,0,9,29,47,0,41,2,1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,2,1,0,2,13,7,0,2,10,19,30,6,4,15,10,26,18,37,12,0,9,16,47,0,27,7.5,7.0,0.0,2.0,10.0,19.0,20.0,4.5,4.0,15.0,10.0,26.0,18.0,37.0,8.0,0.0,9.0,14.5,47.0,0.0,20.5,16.857142857142858,15.0,0.0,40.0,16.857142857142858,15.0,0.0,40.0,1.1428571428571428,1.0,0.0,2.0,14.666666666666666,12.0,0.0,30.0,13.285714285714286,10.0,0.0,26.0
spi<-1_tasmax>32.22,ssp245,2071,0,0,0,32,38,2,16,51,34,18,16,1,3,34,16,0,19,28,13,18,73,0,0,0,32,37,2,16,50,33,17,16,0,3,33,16,0,19,28,13,18,73,0,0,0,4,3,1,1,2,2,2,1,0,1,1,2,0,1,2,1,1,1,0,0,0,9,21,2,16,31,22,9,16,0,3,33,12,0,19,20,13,18,73,0.0,0.0,0.0,8.0,12.33,2.0,16.0,25.0,16.5,8.5,16.0,0.0,3.0,33.0,8.0,0.0,19.0,14.0,13.0,18.0,73.0,19.61904761904762,16.0,0.0,38.0,19.333333333333332,16.0,0.0,37.0,1.2380952380952381,1.0,0.0,2.0,15.095238095238095,13.0,0.0,31.0,13.587142857142856,12.33,0.0,25.0
spi<-1_tasmax>32.22,ssp245,2072,17,19,25,6,21,54,24,45,0,23,0,30,0,0,14,11,0,12,30,0,21,17,19,25,6,21,54,24,45,0,22,0,30,0,0,13,10,0,12,30,0,21,1,1,2,1,2,3,2,1,0,1,0,3,0,0,3,2,0,1,1,0,1,17,19,21,6,18,31,21,45,0,22,0,13,0,0,5,8,0,12,30,0,21,17.0,19.0,12.5,6.0,10.5,18.0,12.0,45.0,0.0,22.0,0.0,10.0,0.0,0.0,4.33,5.0,0.0,12.0,30.0,0.0,21.0,16.761904761904763,17.0,0.0,30.0,16.61904761904762,17.0,0.0,30.0,1.1904761904761905,1.0,0.0,3.0,13.761904761904763,13.0,0.0,30.0,11.634761904761906,10.5,0.0,22.0
spi<-1_tasmax>32.22,ssp245,2073,0,12,31,0,57,0,91,0,38,31,0,7,41,7,17,0,21,62,31,0,17,0,12,31,0,57,0,91,0,38,31,0,7,41,7,17,0,21,62,31,0,17,0,1,1,0,2,0,2,0,2,3,0,2,4,1,1,0,1,2,2,0,2,0,12,31,0,29,0,50,0,24,15,0,5,15,7,17,0,21,60,29,0,14,0.0,12.0,31.0,0.0,28.5,0.0,45.5,0.0,19.0,10.33,0.0,3.5,10.25,7.0,17.0,0.0,21.0,31.0,15.5,0.0,8.5,22.047619047619047,17.0,0.0,57.0,22.047619047619047,17.0,0.0,57.0,1.2380952380952381,1.0,0.0,2.0,15.666666666666666,14.0,0.0,31.0,12.384761904761907,10.25,0.0,31.0
spi<-1_tasmax>32.22,ssp245,2074,33,14,29,23,16,67,13,0,6,4,11,34,0,0,0,31,32,15,31,2,19,33,14,29,23,16,67,13,0,6,4,11,33,0,0,0,31,32,15,30,0,19,2,1,1,3,2,1,1,0,1,1,1,1,0,0,0,3,1,3,3,0,2,28,14,29,10,13,67,13,0,6,4,11,33,0,0,0,25,32,6,26,0,17,16.5,14.0,29.0,7.67,8.0,67.0,13.0,0.0,6.0,4.0,11.0,33.0,0.0,0.0,0.0,10.33,32.0,5.0,10.0,0.0,9.5,18.095238095238095,15.0,0.0,33.0,17.904761904761905,15.0,0.0,33.0,1.2857142857142858,1.0,0.0,3.0,15.904761904761905,13.0,0.0,32.0,13.142857142857142,9.5,0.0,32.0
spi<-1_tasmax>32.22,ssp245,2075,0,17,11,41,4,1,19,28,21,3,12,17,0,0,40,28,34,28,45,30,44,0,17,11,41,3,0,19,28,21,3,12,17,0,0,40,28,34,28,44,30,44,0,2,1,4,1,0,3,2,1,1,2,3,0,0,2,1,2,2,2,1,2,0,13,11,18,3,0,14,17,21,3,7,13,0,0,26,28,24,17,39,30,28,0.0,8.5,11.0,10.25,3.0,0.0,6.33,14.0,21.0,3.0,6.0,5.67,0.0,0.0,20.0,28.0,17.0,14.0,22.0,30.0,22.0,20.142857142857142,19.0,0.0,41.0,20.0,19.0,0.0,41.0,1.5238095238095237,2.0,0.0,3.0,14.857142857142858,14.0,0.0,28.0,11.511904761904763,10.25,0.0,22.0
spi<-1_tasmax>32.22,ssp245,2076,36,48,0,9,0,79,17,16,7,17,0,76,15,6,36,0,0,68,40,18,17,36,48,0,9,0,79,17,16,7,17,0,76,15,6,35,0,0,68,40,18,17,2,1,0,2,0,1,1,2,1,2,0,1,2,2,3,0,0,1,2,3,2,28,48,0,5,0,79,17,8,7,15,0,76,11,3,19,0,0,68,30,10,12,18.0,48.0,0.0,4.5,0.0,79.0,17.0,8.0,7.0,8.5,0.0,76.0,7.5,3.0,11.67,0.0,0.0,68.0,20.0,6.0,8.5,24.047619047619047,17.0,0.0,68.0,24.0,17.0,0.0,68.0,1.3333333333333333,1.0,0.0,2.0,20.761904761904763,11.0,0.0,68.0,18.603333333333335,8.0,0.0,68.0
spi<-1_tasmax>32.22,ssp245,2077,11,29,18,12,25,54,22,10,20,10,15,22,16,37,30,34,40,3,51,30,30,11,29,17,11,25,54,22,10,20,10,15,22,16,37,30,34,40,3,51,30,29,1,1,1,3,2,4,1,1,2,2,1,2,2,2,2,4,2,1,3,1,2,11,29,17,5,13,34,22,10,14,6,15,16,14,35,26,22,25,3,36,30,16,11.0,29.0,17.0,3.67,12.5,13.5,22.0,10.0,10.0,5.0,15.0,11.0,8.0,18.5,15.0,8.5,20.0,3.0,17.0,30.0,14.5,24.714285714285715,22.0,10.0,40.0,24.571428571428573,22.0,10.0,40.0,1.9047619047619047,2.0,1.0,3.0,19.0,16.0,6.0,34.0,14.008095238095239,13.5,5.0,22.0
spi<-1_tasmax>32.22,ssp245,2078,76,13,0,16,1,12,9,10,7,0,31,26,2,9,47,0,0,0,27,12,4,76,11,0,16,0,11,9,9,6,0,31,26,2,9,47,0,0,0,27,12,3,1,1,0,2,0,2,1,1,1,0,1,3,1,1,2,0,0,0,1,1,1,76,11,0,14,0,7,9,9,6,0,31,10,2,9,40,0,0,0,27,12,3,76.0,11.0,0.0,8.0,0.0,5.5,9.0,9.0,6.0,0.0,31.0,8.67,2.0,9.0,23.5,0.0,0.0,0.0,27.0,12.0,3.0,14.380952380952381,9.0,0.0,31.0,14.047619047619047,9.0,0.0,31.0,0.9523809523809523,1.0,0.0,2.0,12.666666666666666,9.0,0.0,31.0,11.46047619047619,8.0,0.0,27.0
spi<-1_tasmax>32.22,ssp245,2079,56,0,0,1,16,28,32,37,59,10,31,50,8,64,0,0,40,0,12,20,39,56,0,0,0,16,27,32,36,59,10,31,50,8,64,0,0,39,0,12,20,39,1,0,0,0,4,4,3,2,1,1,2,1,1,1,0,0,2,0,1,1,3,56,0,0,0,6,16,17,30,59,10,19,50,8,64,0,0,37,0,12,20,17,56.0,0.0,0.0,0.0,4.0,6.75,10.67,18.0,59.0,10.0,15.5,50.0,8.0,64.0,0.0,0.0,19.5,0.0,12.0,20.0,13.0,23.952380952380953,20.0,0.0,56.0,23.761904761904763,20.0,0.0,56.0,1.3333333333333333,1.0,0.0,3.0,20.047619047619047,16.0,0.0,56.0,17.44857142857143,10.67,0.0,56.0
spi<-1_tasmax>32.22,ssp245,2080,26,4,8,46,24,67,18,79,0,34,19,56,0,18,39,3,54,0,50,6,38,26,4,8,45,24,67,18,79,0,34,18,56,0,18,39,2,54,0,50,6,38,1,1,1,4,1,4,2,1,0,3,2,1,0,4,1,1,2,0,2,1,2,26,4,8,26,24,51,16,79,0,17,12,56,0,6,39,2,37,0,45,6,26,26.0,4.0,8.0,11.25,24.0,16.75,9.0,79.0,0.0,11.33,9.0,56.0,0.0,4.5,39.0,2.0,27.0,0.0,25.0,6.0,19.0,28.047619047619047,24.0,0.0,56.0,27.904761904761905,24.0,0.0,56.0,1.619047619047619,1.0,0.0,4.0,22.857142857142858,17.0,0.0,51.0,17.944285714285716,11.25,0.0,39.0
spi<-1_tasmax>32.22,ssp245,2081,4,37,0,37,46,0,1,8,12,0,24,47,14,52,0,8,11,61,21,4,22,4,37,0,37,46,0,0,7,11,0,24,47,14,52,0,7,11,61,21,4,22,1,2,0,3,1,0,0,2,1,0,2,1,1,1,0,2,1,2,2,1,1,4,31,0,17,46,0,0,5,11,0,17,47,14,52,0,4,11,59,13,4,22,4.0,18.5,0.0,12.33,46.0,0.0,0.0,3.5,11.0,0.0,12.0,47.0,14.0,52.0,0.0,3.5,11.0,30.5,10.5,4.0,22.0,19.476190476190474,12.0,0.0,47.0,19.285714285714285,11.0,0.0,47.0,1.1428571428571428,1.0,0.0,2.0,17.0,11.0,0.0,47.0,14.372857142857143,11.0,0.0,46.0
spi<-1_tasmax>32.22,ssp245,2082,1,17,8,26,1,24,43,1,27,23,0,8,9,0,23,16,1,1,0,0,27,0,17,7,26,0,24,43,0,27,23,0,7,9,0,23,14,0,0,0,0,27,0,1,1,3,0,2,1,0,1,1,0,2,2,0,2,1,0,0,0,0,1,0,17,7,18,0,20,43,0,27,23,0,4,6,0,15,14,0,0,0,0,27,0.0,17.0,7.0,8.67,0.0,12.0,43.0,0.0,27.0,23.0,0.0,3.5,4.5,0.0,11.5,14.0,0.0,0.0,0.0,0.0,27.0,12.19047619047619,8.0,0.0,27.0,11.761904761904763,7.0,0.0,27.0,0.8571428571428571,1.0,0.0,2.0,10.523809523809524,6.0,0.0,27.0,9.436666666666667,4.5,0.0,27.0
spi<-1_tasmax>32.22,ssp245,2083,17,3,0,0,37,0,37,35,20,0,13,44,0,0,0,6,0,0,41,0,26,17,3,0,0,37,0,37,35,20,0,13,43,0,0,0,5,0,0,41,0,26,1,1,0,0,1,0,3,2,1,0,2,3,0,0,0,1,0,0,2,0,2,17,3,0,0,37,0,16,33,20,0,7,35,0,0,0,5,0,0,27,0,15,17.0,3.0,0.0,0.0,37.0,0.0,12.33,17.5,20.0,0.0,6.5,14.33,0.0,0.0,0.0,5.0,0.0,0.0,20.5,0.0,13.0,13.285714285714286,3.0,0.0,37.0,13.19047619047619,3.0,0.0,37.0,0.9047619047619048,1.0,0.0,2.0,10.238095238095237,3.0,0.0,33.0,7.9123809523809525,3.0,0.0,20.0
