threshold,ssp,date,GFDL-ESM4_compound_day_total,GISS-E2-1-G_compound_day_total,CNRM-CM6-1_compound_day_total,BCC-CSM2-MR_compound_day_total,IPSL-CM6A-LR_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,MIROC6_compound_day_total,GFDL-ESM4_compound_event_total,GISS-E2-1-G_compound_event_total,CNRM-CM6-1_compound_event_total,BCC-CSM2-MR_compound_event_total,IPSL-CM6A-LR_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,MIROC6_compound_event_total,GFDL-ESM4_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,BCC-CSM2-MR_compound_sequence_total,IPSL-CM6A-LR_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,MIROC6_compound_sequence_total,GFDL-ESM4_compound_duration_max,GISS-E2-1-G_compound_duration_max,CNRM-CM6-1_compound_duration_max,BCC-CSM2-MR_compound_duration_max,IPSL-CM6A-LR_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,MIROC6_compound_duration_max,GFDL-ESM4_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,BCC-CSM2-MR_compound_duration_mean,IPSL-CM6A-LR_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,MIROC6_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
spi<-1_tasmax>32.22,ssp245,2038,2,14,5,2,0,0,0,5,9,0,13,13,44,0,7,8,0,8,4,6,7,0,12,4,0,0,0,0,4,8,0,13,13,42,0,6,8,0,6,4,6,6,0,4,2,0,0,0,0,1,3,0,3,2,8,0,2,1,0,1,1,1,2,0,6,2,0,0,0,0,4,3,0,6,9,9,0,4,8,0,6,4,6,4,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,2.67,0.0,4.33,6.5,5.25,0.0,3.0,8.0,0.0,6.0,4.0,6.0,3.0,7.0,5.0,0.0,13.0,6.285714285714286,4.0,0.0,13.0,1.4761904761904763,1.0,0.0,3.0,3.380952380952381,4.0,0.0,8.0,2.75,3.0,0.0,6.0
spi<-1_tasmax>32.22,ssp245,2039,0,0,11,4,15,0,24,0,4,1,17,15,6,0,0,0,0,23,16,13,0,0,0,11,2,14,0,22,0,4,0,17,13,3,0,0,0,0,23,16,13,0,0,0,2,1,2,0,3,0,2,0,3,2,1,0,0,0,0,3,1,2,0,0,0,6,2,11,0,11,0,2,0,10,8,3,0,0,0,0,13,16,11,0,0.0,0.0,5.5,2.0,7.0,0.0,7.33,0.0,2.0,0.0,5.67,6.5,3.0,0.0,0.0,0.0,0.0,7.67,16.0,6.5,0.0,7.095238095238095,4.0,0.0,17.0,6.571428571428571,2.0,0.0,17.0,1.0476190476190477,1.0,0.0,3.0,4.428571428571429,2.0,0.0,11.0,3.2938095238095237,2.0,0.0,7.33
spi<-1_tasmax>32.22,ssp245,2040,2,0,14,25,1,0,2,21,6,1,0,5,15,0,2,10,9,0,2,0,5,2,0,13,25,0,0,2,21,5,0,0,5,12,0,0,8,6,0,2,0,5,1,0,3,4,0,0,1,3,2,0,0,2,1,0,0,1,1,0,1,0,2,2,0,7,9,0,0,2,14,3,0,0,3,12,0,0,8,6,0,2,0,3,2.0,0.0,4.33,6.25,0.0,0.0,2.0,7.0,2.5,0.0,0.0,2.5,12.0,0.0,0.0,8.0,6.0,0.0,2.0,0.0,2.5,5.714285714285714,2.0,0.0,15.0,5.0476190476190474,2.0,0.0,13.0,1.0476190476190477,1.0,0.0,3.0,3.380952380952381,2.0,0.0,9.0,2.718095238095238,2.0,0.0,7.0
spi<-1_tasmax>32.22,ssp245,2041,7,0,39,0,0,5,10,36,0,22,14,1,37,4,0,0,0,11,0,4,2,7,0,38,0,0,5,9,35,0,22,11,0,34,4,0,0,0,10,0,4,2,1,0,4,0,0,1,4,3,0,4,3,0,4,1,0,0,0,3,0,1,1,7,0,12,0,0,5,3,29,0,12,7,0,20,4,0,0,0,6,0,4,2,7.0,0.0,9.5,0.0,0.0,5.0,2.25,11.67,0.0,5.5,3.67,0.0,8.5,4.0,0.0,0.0,0.0,3.33,0.0,4.0,2.0,9.142857142857142,4.0,0.0,36.0,8.619047619047619,4.0,0.0,34.0,1.4285714285714286,1.0,0.0,4.0,5.285714285714286,3.0,0.0,12.0,3.162857142857143,2.25,0.0,8.5
spi<-1_tasmax>32.22,ssp245,2042,0,12,18,13,0,0,5,2,2,5,4,0,36,6,14,11,0,0,16,0,0,0,10,18,12,0,0,3,2,0,4,4,0,35,6,12,11,0,0,16,0,0,0,3,2,2,0,0,1,1,0,1,2,0,5,2,3,3,0,0,2,0,0,0,5,12,10,0,0,3,2,0,4,2,0,9,3,7,5,0,0,10,0,0,0.0,3.33,9.0,6.0,0.0,0.0,3.0,2.0,0.0,4.0,2.0,0.0,7.0,3.0,4.0,3.67,0.0,0.0,8.0,0.0,0.0,6.857142857142857,4.0,0.0,16.0,6.333333333333333,3.0,0.0,16.0,1.2857142857142858,1.0,0.0,3.0,3.4285714285714284,2.0,0.0,10.0,2.619047619047619,2.0,0.0,7.0
spi<-1_tasmax>32.22,ssp245,2043,13,0,0,0,0,0,0,19,2,0,3,9,35,0,5,15,0,28,15,0,6,13,0,0,0,0,0,0,18,2,0,3,9,33,0,4,14,0,28,14,0,4,3,0,0,0,0,0,0,3,1,0,1,1,4,0,2,4,0,5,3,0,1,6,0,0,0,0,0,0,12,2,0,3,9,15,0,2,4,0,7,7,0,4,4.33,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,3.0,9.0,8.25,0.0,2.0,3.5,0.0,5.6,4.67,0.0,4.0,7.142857142857143,2.0,0.0,19.0,6.761904761904762,2.0,0.0,18.0,1.3333333333333333,1.0,0.0,4.0,3.380952380952381,2.0,0.0,9.0,2.492857142857143,2.0,0.0,6.0
spi<-1_tasmax>32.22,ssp245,2044,0,4,13,1,0,7,12,0,0,0,0,10,11,9,4,2,0,0,0,7,0,0,3,11,0,0,7,12,0,0,0,0,8,8,7,3,2,0,0,0,6,0,0,1,4,0,0,2,2,0,0,0,0,2,3,2,1,1,0,0,0,1,0,0,3,3,0,0,4,10,0,0,0,0,5,4,4,3,2,0,0,0,6,0,0.0,3.0,2.75,0.0,0.0,3.5,6.0,0.0,0.0,0.0,0.0,4.0,2.67,3.5,3.0,2.0,0.0,0.0,0.0,6.0,0.0,3.8095238095238093,1.0,0.0,11.0,3.1904761904761907,0.0,0.0,8.0,0.9047619047619048,0.0,0.0,2.0,2.0952380952380953,0.0,0.0,5.0,1.7342857142857144,0.0,0.0,4.0
spi<-1_tasmax>32.22,ssp245,2045,0,3,6,5,5,21,4,0,12,58,4,0,51,5,6,0,1,7,7,7,10,0,2,5,4,5,20,4,0,9,55,2,0,50,4,4,0,0,5,7,7,10,0,1,2,1,1,3,2,0,4,6,1,0,6,1,2,0,0,1,1,2,2,0,2,3,4,5,11,2,0,3,19,2,0,22,4,2,0,0,5,7,4,8,0.0,2.0,2.5,4.0,5.0,6.67,2.0,0.0,2.25,9.17,2.0,0.0,8.33,4.0,2.0,0.0,0.0,5.0,7.0,3.5,5.0,10.095238095238095,5.0,0.0,21.0,9.19047619047619,4.0,0.0,20.0,1.7142857142857142,1.0,0.0,4.0,4.904761904761905,3.0,0.0,11.0,3.3533333333333335,2.5,0.0,7.0
spi<-1_tasmax>32.22,ssp245,2046,12,15,24,21,32,3,2,4,0,8,0,1,2,0,1,6,7,15,28,2,1,12,13,22,21,32,3,2,4,0,8,0,0,2,0,0,4,7,12,28,2,0,4,2,3,5,1,1,1,1,0,2,0,0,1,0,0,1,1,2,3,1,0,4,11,15,6,32,3,2,4,0,4,0,0,2,0,0,4,7,8,22,2,0,3.0,6.5,7.33,4.2,32.0,3.0,2.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,7.0,6.0,9.33,2.0,0.0,8.761904761904763,4.0,0.0,24.0,8.19047619047619,4.0,0.0,22.0,1.380952380952381,1.0,0.0,3.0,6.0,4.0,0.0,15.0,4.588571428571429,3.0,0.0,7.33
spi<-1_tasmax>32.22,ssp245,2047,0,1,2,0,6,9,5,0,23,0,9,3,6,1,1,34,0,0,3,9,0,0,0,0,0,5,9,5,0,22,0,9,2,2,0,0,33,0,0,2,7,0,0,0,0,0,1,3,2,0,3,0,2,1,1,0,0,8,0,0,1,1,0,0,0,0,0,5,4,3,0,10,0,7,2,2,0,0,11,0,0,2,7,0,0.0,0.0,0.0,0.0,5.0,3.0,2.5,0.0,7.33,0.0,4.5,2.0,2.0,0.0,0.0,4.12,0.0,0.0,2.0,7.0,0.0,5.333333333333333,2.0,0.0,9.0,4.571428571428571,0.0,0.0,9.0,1.0952380952380953,0.0,0.0,3.0,2.5238095238095237,0.0,0.0,7.0,1.8785714285714288,0.0,0.0,5.0
spi<-1_tasmax>32.22,ssp245,2048,0,14,21,28,12,6,0,9,11,34,0,2,13,15,7,0,3,0,20,0,0,0,14,19,27,11,5,0,9,11,33,0,2,12,12,5,0,3,0,20,0,0,0,2,2,2,3,1,0,2,2,3,0,1,3,5,2,0,1,0,4,0,0,0,9,10,15,7,5,0,5,7,29,0,2,5,4,3,0,3,0,7,0,0,0.0,7.0,9.5,13.5,3.67,5.0,0.0,4.5,5.5,11.0,0.0,2.0,4.0,2.4,2.5,0.0,3.0,0.0,5.0,0.0,0.0,9.285714285714286,7.0,0.0,21.0,8.714285714285714,5.0,0.0,20.0,1.5714285714285714,2.0,0.0,3.0,5.285714285714286,4.0,0.0,10.0,3.741428571428572,3.0,0.0,9.5
spi<-1_tasmax>32.22,ssp245,2049,4,28,0,0,0,0,13,0,5,5,0,0,7,0,1,0,0,14,0,5,0,4,27,0,0,0,0,13,0,4,5,0,0,5,0,0,0,0,13,0,2,0,1,6,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,2,0,1,0,4,8,0,0,0,0,9,0,4,5,0,0,5,0,0,0,0,8,0,2,0,4.0,4.5,0.0,0.0,0.0,0.0,4.33,0.0,4.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.5,0.0,2.0,0.0,3.9047619047619047,0.0,0.0,13.0,3.4761904761904763,0.0,0.0,13.0,0.7619047619047619,0.0,0.0,2.0,2.142857142857143,0.0,0.0,8.0,1.6823809523809523,0.0,0.0,5.0
spi<-1_tasmax>32.22,ssp245,2050,0,4,0,2,0,0,9,29,12,0,0,0,66,0,7,0,1,1,2,9,0,0,4,0,0,0,0,7,26,10,0,0,0,66,0,7,0,0,0,2,9,0,0,1,0,0,0,0,3,4,4,0,0,0,5,0,2,0,0,0,1,1,0,0,4,0,0,0,0,3,11,4,0,0,0,24,0,5,0,0,0,2,9,0,0.0,4.0,0.0,0.0,0.0,0.0,2.33,6.5,2.5,0.0,0.0,0.0,13.2,0.0,3.5,0.0,0.0,0.0,2.0,9.0,0.0,6.761904761904762,1.0,0.0,12.0,6.238095238095238,0.0,0.0,10.0,1.0,0.0,0.0,4.0,2.9523809523809526,0.0,0.0,9.0,2.0490476190476192,0.0,0.0,6.5
spi<-1_tasmax>32.22,ssp245,2051,16,0,1,18,0,21,21,12,0,5,17,7,2,0,0,35,27,0,8,3,3,16,0,0,18,0,21,21,11,0,5,15,6,0,0,0,32,26,0,6,3,3,4,0,0,3,0,2,3,1,0,1,2,2,0,0,0,6,2,0,1,1,1,8,0,0,12,0,19,11,11,0,5,12,4,0,0,0,13,22,0,6,3,3,4.0,0.0,0.0,6.0,0.0,10.5,7.0,11.0,0.0,5.0,7.5,3.0,0.0,0.0,0.0,5.33,13.0,0.0,6.0,3.0,3.0,9.333333333333334,5.0,0.0,21.0,8.714285714285714,5.0,0.0,21.0,1.380952380952381,1.0,0.0,3.0,6.142857142857143,4.0,0.0,13.0,4.015714285714286,3.0,0.0,10.5
spi<-1_tasmax>32.22,ssp245,2052,15,14,0,9,4,0,9,8,0,1,15,11,4,5,1,0,0,7,0,0,0,14,14,0,9,4,0,8,7,0,0,14,9,4,5,0,0,0,6,0,0,0,2,4,0,2,1,0,2,3,0,0,4,2,1,1,0,0,0,2,0,0,0,8,6,0,5,4,0,6,3,0,0,6,7,4,5,0,0,0,4,0,0,0,7.0,3.5,0.0,4.5,4.0,0.0,4.0,2.33,0.0,0.0,3.5,4.5,4.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.904761904761905,4.0,0.0,14.0,4.476190476190476,4.0,0.0,14.0,1.1428571428571428,1.0,0.0,3.0,2.761904761904762,3.0,0.0,6.0,2.1585714285714284,2.33,0.0,4.5
spi<-1_tasmax>32.22,ssp245,2053,0,0,26,38,0,0,6,49,5,7,1,3,56,0,37,17,0,0,27,14,6,0,0,24,36,0,0,6,48,3,6,0,3,55,0,35,17,0,0,27,13,4,0,0,5,4,0,0,2,6,1,2,0,1,8,0,7,2,0,0,4,3,2,0,0,9,14,0,0,4,18,3,4,0,3,18,0,10,12,0,0,12,7,2,0.0,0.0,4.8,9.0,0.0,0.0,3.0,8.0,3.0,3.0,0.0,3.0,6.88,0.0,5.0,8.5,0.0,0.0,6.75,4.33,2.0,13.904761904761905,6.0,0.0,38.0,13.19047619047619,4.0,0.0,36.0,2.238095238095238,2.0,0.0,6.0,5.523809523809524,3.0,0.0,14.0,3.2028571428571433,3.0,0.0,8.0
spi<-1_tasmax>32.22,ssp245,2054,0,2,3,30,0,7,0,5,8,0,11,15,0,0,0,0,0,0,1,3,3,0,2,2,28,0,7,0,5,7,0,11,13,0,0,0,0,0,0,0,3,3,0,1,1,8,0,1,0,1,2,0,3,2,0,0,0,0,0,0,0,1,1,0,2,2,7,0,7,0,5,5,0,6,11,0,0,0,0,0,0,0,3,3,0.0,2.0,2.0,3.5,0.0,7.0,0.0,5.0,3.5,0.0,3.67,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.190476190476191,1.0,0.0,11.0,3.857142857142857,0.0,0.0,11.0,1.0,0.0,0.0,2.0,2.4285714285714284,0.0,0.0,7.0,1.8652380952380954,0.0,0.0,5.0
spi<-1_tasmax>32.22,ssp245,2055,9,2,4,3,1,2,0,2,1,21,7,0,6,0,2,0,0,0,0,11,1,8,2,4,3,0,2,0,2,0,19,7,0,6,0,0,0,0,0,0,11,0,2,1,1,1,0,1,0,1,0,3,2,0,1,0,0,0,0,0,0,3,0,6,2,4,3,0,2,0,2,0,11,5,0,6,0,0,0,0,0,0,5,0,4.0,2.0,4.0,3.0,0.0,2.0,0.0,2.0,0.0,6.33,3.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,3.4285714285714284,2.0,0.0,9.0,3.0476190476190474,0.0,0.0,8.0,0.7619047619047619,0.0,0.0,2.0,2.1904761904761907,0.0,0.0,6.0,1.7380952380952381,0.0,0.0,4.0
spi<-1_tasmax>32.22,ssp245,2056,8,29,0,0,0,16,9,8,14,0,3,8,9,0,0,26,22,10,0,4,0,7,29,0,0,0,13,9,7,14,0,2,8,9,0,0,22,22,9,0,4,0,2,3,0,0,0,3,2,2,3,0,1,2,2,0,0,5,2,3,0,1,0,5,16,0,0,0,8,7,4,9,0,2,5,7,0,0,7,20,4,0,4,0,3.5,9.67,0.0,0.0,0.0,4.33,4.5,3.5,4.67,0.0,2.0,4.0,4.5,0.0,0.0,4.4,11.0,3.0,0.0,4.0,0.0,7.904761904761905,8.0,0.0,22.0,7.380952380952381,7.0,0.0,22.0,1.4761904761904763,2.0,0.0,3.0,4.666666666666667,4.0,0.0,9.0,3.0033333333333334,3.5,0.0,4.67
spi<-1_tasmax>32.22,ssp245,2057,0,20,8,12,18,1,22,7,0,6,2,32,25,0,4,0,0,29,34,2,1,0,16,8,12,18,0,22,7,0,5,2,32,25,0,2,0,0,29,32,2,0,0,4,1,2,2,0,3,2,0,1,1,4,4,0,1,0,0,2,2,1,0,0,7,8,7,10,0,18,4,0,5,2,13,12,0,2,0,0,23,28,2,0,0.0,4.0,8.0,6.0,9.0,0.0,7.33,3.5,0.0,5.0,2.0,8.0,6.25,0.0,2.0,0.0,0.0,14.5,16.0,2.0,0.0,10.619047619047619,6.0,0.0,29.0,10.095238095238095,5.0,0.0,29.0,1.4285714285714286,1.0,0.0,4.0,6.714285714285714,4.0,0.0,18.0,4.456190476190476,3.5,0.0,9.0
spi<-1_tasmax>32.22,ssp245,2058,4,11,25,2,3,0,6,18,0,4,1,1,13,0,6,3,0,1,26,0,0,4,11,25,2,2,0,4,18,0,4,0,0,12,0,5,3,0,0,26,0,0,2,4,3,1,1,0,1,2,0,1,0,0,2,0,2,1,0,0,1,0,0,2,5,17,2,2,0,4,14,0,4,0,0,6,0,3,3,0,0,26,0,0,2.0,2.75,8.33,2.0,2.0,0.0,4.0,9.0,0.0,4.0,0.0,0.0,6.0,0.0,2.5,3.0,0.0,0.0,26.0,0.0,0.0,5.904761904761905,3.0,0.0,18.0,5.523809523809524,2.0,0.0,18.0,1.0,1.0,0.0,2.0,4.190476190476191,2.0,0.0,14.0,3.4085714285714284,2.0,0.0,8.33
spi<-1_tasmax>32.22,ssp245,2059,1,13,3,0,5,0,3,1,0,20,0,21,12,0,0,0,0,0,0,0,2,0,13,3,0,5,0,2,0,0,19,0,20,12,0,0,0,0,0,0,0,2,0,2,1,0,1,0,1,0,0,3,0,1,2,0,0,0,0,0,0,0,1,0,10,3,0,5,0,2,0,0,11,0,20,8,0,0,0,0,0,0,0,2,0.0,6.5,3.0,0.0,5.0,0.0,2.0,0.0,0.0,6.33,0.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.857142857142857,0.0,0.0,13.0,3.619047619047619,0.0,0.0,13.0,0.5714285714285714,0.0,0.0,2.0,2.9047619047619047,0.0,0.0,10.0,2.4204761904761902,0.0,0.0,6.33
spi<-1_tasmax>32.22,ssp245,2060,0,19,0,9,0,0,0,54,1,0,8,2,6,0,10,31,0,1,13,0,0,0,18,0,9,0,0,0,54,0,0,8,2,4,0,8,31,0,0,12,0,0,0,4,0,2,0,0,0,4,0,0,1,1,1,0,2,4,0,0,2,0,0,0,8,0,7,0,0,0,39,0,0,8,2,4,0,6,13,0,0,8,0,0,0.0,4.5,0.0,4.5,0.0,0.0,0.0,13.5,0.0,0.0,8.0,2.0,4.0,0.0,4.0,7.75,0.0,0.0,6.0,0.0,0.0,7.333333333333333,1.0,0.0,19.0,6.9523809523809526,0.0,0.0,18.0,1.0,0.0,0.0,4.0,4.523809523809524,0.0,0.0,8.0,2.5833333333333335,0.0,0.0,7.75
spi<-1_tasmax>32.22,ssp245,2061,14,7,0,22,0,0,0,33,17,1,20,20,16,26,11,31,2,7,17,5,0,14,7,0,20,0,0,0,32,15,0,19,19,16,24,11,30,2,7,17,4,0,2,2,0,4,0,0,0,5,1,0,4,4,4,3,3,8,1,1,2,1,0,7,5,0,12,0,0,0,18,15,0,9,7,6,12,5,5,2,7,9,4,0,7.0,3.5,0.0,5.0,0.0,0.0,0.0,6.4,15.0,0.0,4.75,4.75,4.0,8.0,3.67,3.75,2.0,7.0,8.5,4.0,0.0,11.857142857142858,11.0,0.0,26.0,11.285714285714286,11.0,0.0,24.0,2.142857142857143,2.0,0.0,4.0,5.857142857142857,5.0,0.0,12.0,4.158095238095238,4.0,0.0,8.0
spi<-1_tasmax>32.22,ssp245,2062,11,0,5,12,10,2,29,37,1,1,11,10,20,0,10,0,0,0,7,0,0,11,0,5,11,10,2,27,36,0,0,8,8,20,0,10,0,0,0,7,0,0,3,0,1,1,2,1,2,4,0,0,1,1,2,0,3,0,0,0,2,0,0,6,0,5,11,7,2,15,26,0,0,8,8,12,0,4,0,0,0,4,0,0,3.67,0.0,5.0,11.0,5.0,2.0,13.5,9.0,0.0,0.0,8.0,8.0,10.0,0.0,3.33,0.0,0.0,0.0,3.5,0.0,0.0,7.904761904761905,5.0,0.0,20.0,7.380952380952381,5.0,0.0,20.0,1.0952380952380953,1.0,0.0,3.0,5.142857142857143,4.0,0.0,12.0,3.9047619047619047,3.33,0.0,10.0
spi<-1_tasmax>32.22,ssp245,2063,8,0,1,10,14,0,0,6,0,33,0,12,35,2,11,3,7,0,24,17,25,6,0,0,9,11,0,0,5,0,33,0,12,33,2,10,2,5,0,24,16,25,2,0,0,2,2,0,0,1,0,4,0,3,4,1,3,1,2,0,2,1,5,4,0,0,7,8,0,0,5,0,16,0,6,14,2,4,2,3,0,22,16,12,3.0,0.0,0.0,4.5,5.5,0.0,0.0,5.0,0.0,8.25,0.0,4.0,8.25,2.0,3.33,2.0,2.5,0.0,12.0,16.0,5.0,9.904761904761905,7.0,0.0,25.0,9.19047619047619,5.0,0.0,25.0,1.5714285714285714,1.0,0.0,4.0,5.761904761904762,4.0,0.0,16.0,3.8728571428571428,3.0,0.0,8.25
spi<-1_tasmax>32.22,ssp245,2064,2,3,16,1,8,9,0,12,0,5,0,7,27,24,1,0,0,0,0,14,0,0,3,16,0,8,8,0,12,0,5,0,7,26,23,0,0,0,0,0,14,0,0,1,2,0,3,2,0,2,0,1,0,2,3,3,0,0,0,0,0,2,0,0,3,10,0,3,5,0,9,0,5,0,4,21,11,0,0,0,0,0,9,0,0.0,3.0,8.0,0.0,2.67,4.0,0.0,6.0,0.0,5.0,0.0,3.5,8.67,7.67,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.142857142857143,2.0,0.0,16.0,5.809523809523809,0.0,0.0,16.0,1.0,0.0,0.0,3.0,3.8095238095238093,0.0,0.0,10.0,2.6433333333333335,0.0,0.0,7.67
spi<-1_tasmax>32.22,ssp245,2065,1,0,11,0,0,5,0,0,0,0,12,5,7,0,1,3,0,8,21,1,0,0,0,11,0,0,4,0,0,0,0,12,4,6,0,0,2,0,7,21,0,0,0,0,3,0,0,1,0,0,0,0,1,2,1,0,0,1,0,1,2,0,0,0,0,5,0,0,4,0,0,0,0,12,2,6,0,0,2,0,7,19,0,0,0.0,0.0,3.67,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,2.0,6.0,0.0,0.0,2.0,0.0,7.0,10.5,0.0,0.0,3.5714285714285716,1.0,0.0,11.0,3.1904761904761907,0.0,0.0,11.0,0.5714285714285714,0.0,0.0,2.0,2.7142857142857144,0.0,0.0,7.0,2.2461904761904763,0.0,0.0,7.0
spi<-1_tasmax>32.22,ssp245,2066,2,0,0,7,16,0,0,0,0,7,6,11,33,28,2,0,3,23,5,0,0,2,0,0,6,13,0,0,0,0,7,5,11,32,25,2,0,2,22,4,0,0,1,0,0,1,3,0,0,0,0,1,1,2,5,4,1,0,1,1,1,0,0,2,0,0,6,7,0,0,0,0,7,5,7,12,11,2,0,2,22,4,0,0,2.0,0.0,0.0,6.0,4.33,0.0,0.0,0.0,0.0,7.0,5.0,5.5,6.4,6.25,2.0,0.0,2.0,22.0,4.0,0.0,0.0,6.809523809523809,2.0,0.0,23.0,6.238095238095238,2.0,0.0,22.0,1.0476190476190477,1.0,0.0,3.0,4.142857142857143,2.0,0.0,11.0,3.451428571428571,2.0,0.0,6.4
spi<-1_tasmax>32.22,ssp245,2067,0,7,4,10,0,0,9,0,42,0,0,30,21,6,0,5,8,2,11,0,2,0,7,2,9,0,0,7,0,42,0,0,29,20,5,0,5,8,2,11,0,2,0,2,1,2,0,0,3,0,3,0,0,6,4,2,0,2,2,1,1,0,1,0,5,2,7,0,0,3,0,21,0,0,10,11,3,0,3,6,2,11,0,2,0.0,3.5,2.0,4.5,0.0,0.0,2.33,0.0,14.0,0.0,0.0,4.83,5.0,2.5,0.0,2.5,4.0,2.0,11.0,0.0,2.0,7.476190476190476,4.0,0.0,21.0,7.095238095238095,2.0,0.0,20.0,1.4285714285714286,1.0,0.0,3.0,4.095238095238095,2.0,0.0,11.0,2.8647619047619046,2.0,0.0,5.0
spi<-1_tasmax>32.22,ssp245,2068,2,0,10,26,0,0,0,3,11,6,10,22,43,0,9,0,11,5,26,0,10,2,0,9,26,0,0,0,3,11,6,10,22,43,0,9,0,9,3,25,0,10,1,0,3,4,0,0,0,1,4,3,1,1,4,0,2,0,2,1,2,0,1,2,0,4,9,0,0,0,3,4,2,10,22,26,0,5,0,6,3,16,0,10,2.0,0.0,3.0,6.5,0.0,0.0,0.0,3.0,2.75,2.0,10.0,22.0,10.75,0.0,4.5,0.0,4.5,3.0,12.5,0.0,10.0,9.238095238095237,6.0,0.0,26.0,8.952380952380953,6.0,0.0,25.0,1.4285714285714286,1.0,0.0,4.0,5.809523809523809,3.0,0.0,16.0,4.595238095238095,3.0,0.0,10.75
