threshold,ssp,date,GFDL-ESM4_compound_day_total,GISS-E2-1-G_compound_day_total,CNRM-CM6-1_compound_day_total,BCC-CSM2-MR_compound_day_total,IPSL-CM6A-LR_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,MIROC6_compound_day_total,GFDL-ESM4_compound_event_total,GISS-E2-1-G_compound_event_total,CNRM-CM6-1_compound_event_total,BCC-CSM2-MR_compound_event_total,IPSL-CM6A-LR_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,MIROC6_compound_event_total,GFDL-ESM4_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,BCC-CSM2-MR_compound_sequence_total,IPSL-CM6A-LR_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,MIROC6_compound_sequence_total,GFDL-ESM4_compound_duration_max,GISS-E2-1-G_compound_duration_max,CNRM-CM6-1_compound_duration_max,BCC-CSM2-MR_compound_duration_max,IPSL-CM6A-LR_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,MIROC6_compound_duration_max,GFDL-ESM4_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,BCC-CSM2-MR_compound_duration_mean,IPSL-CM6A-LR_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,MIROC6_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
spi<-1_tasmax>32.22,ssp126,2031,47,0,0,17,13,1,6,42,0,0,23,33,0,0,0,11,21,0,0,0,15,47,0,0,17,13,0,6,42,0,0,23,33,0,0,0,9,20,0,0,0,15,2,0,0,1,1,0,1,3,0,0,2,2,0,0,0,1,3,0,0,0,3,43,0,0,17,13,0,6,37,0,0,14,29,0,0,0,9,11,0,0,0,9,23.5,0.0,0.0,17.0,13.0,0.0,6.0,14.0,0.0,0.0,11.5,16.5,0.0,0.0,0.0,9.0,6.67,0.0,0.0,0.0,5.0,10.904761904761905,1.0,0.0,33.0,10.714285714285714,0.0,0.0,33.0,0.9047619047619048,0.0,0.0,3.0,8.952380952380953,0.0,0.0,29.0,5.817619047619048,0.0,0.0,16.5
spi<-1_tasmax>32.22,ssp126,2032,31,11,5,21,36,5,10,25,0,3,17,3,8,0,28,0,82,7,0,0,11,31,10,5,21,36,5,10,25,0,3,15,3,7,0,28,0,81,7,0,0,11,3,2,1,3,3,1,2,2,0,1,2,1,1,0,2,0,2,1,0,0,2,26,6,5,14,19,5,8,21,0,3,13,3,7,0,15,0,61,7,0,0,9,10.33,5.0,5.0,7.0,12.0,5.0,5.0,12.5,0.0,3.0,7.5,3.0,7.0,0.0,14.0,0.0,40.5,7.0,0.0,0.0,5.5,14.428571428571429,8.0,0.0,31.0,14.19047619047619,7.0,0.0,31.0,1.380952380952381,1.0,0.0,3.0,10.571428571428571,7.0,0.0,21.0,7.11095238095238,5.0,0.0,12.5
spi<-1_tasmax>32.22,ssp126,2033,14,46,12,2,6,0,17,43,0,0,42,0,1,26,0,4,48,20,0,0,1,14,46,12,0,6,0,17,43,0,0,42,0,0,26,0,4,48,20,0,0,0,2,7,3,0,1,0,4,2,0,0,2,0,0,3,0,2,1,1,0,0,0,8,16,8,0,6,0,8,23,0,0,39,0,0,20,0,2,48,20,0,0,0,7.0,6.57,4.0,0.0,6.0,0.0,4.25,21.5,0.0,0.0,21.0,0.0,0.0,8.67,0.0,2.0,48.0,20.0,0.0,0.0,0.0,13.428571428571429,4.0,0.0,43.0,13.238095238095237,4.0,0.0,43.0,1.3333333333333333,1.0,0.0,3.0,9.428571428571429,2.0,0.0,23.0,7.0947619047619055,2.0,0.0,21.0
spi<-1_tasmax>32.22,ssp126,2034,13,30,17,37,19,17,13,0,17,1,9,0,20,2,18,1,5,0,12,32,0,12,30,16,37,19,16,13,0,17,0,9,0,20,2,18,0,5,0,12,32,0,2,1,1,5,1,3,1,0,4,0,1,0,2,1,2,0,2,0,1,1,0,9,30,16,13,19,11,13,0,9,0,9,0,16,2,10,0,3,0,12,32,0,6.0,30.0,16.0,7.4,19.0,5.33,13.0,0.0,4.25,0.0,9.0,0.0,10.0,2.0,9.0,0.0,2.5,0.0,12.0,32.0,0.0,12.523809523809524,13.0,0.0,30.0,12.285714285714286,12.0,0.0,30.0,1.3333333333333333,1.0,0.0,3.0,9.714285714285714,9.0,0.0,19.0,8.451428571428572,6.0,0.0,19.0
spi<-1_tasmax>32.22,ssp126,2035,0,0,24,1,0,0,0,14,0,35,16,36,10,0,0,4,0,12,5,0,0,0,0,24,0,0,0,0,12,0,34,15,36,9,0,0,4,0,12,5,0,0,0,0,3,0,0,0,0,1,0,2,4,1,2,0,0,1,0,3,1,0,0,0,0,13,0,0,0,0,12,0,19,6,36,6,0,0,4,0,6,5,0,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,17.0,3.75,36.0,4.5,0.0,0.0,4.0,0.0,4.0,5.0,0.0,0.0,7.476190476190476,0.0,0.0,24.0,7.190476190476191,0.0,0.0,24.0,0.8571428571428571,0.0,0.0,3.0,5.095238095238095,0.0,0.0,13.0,4.488095238095238,0.0,0.0,12.0
spi<-1_tasmax>32.22,ssp126,2036,7,0,12,21,22,30,19,7,0,0,7,0,14,0,17,0,4,6,0,0,7,7,0,12,20,22,30,19,7,0,0,7,0,14,0,16,0,3,6,0,0,6,1,0,1,2,2,1,5,1,0,0,1,0,2,0,2,0,1,1,0,0,1,7,0,12,17,20,30,7,7,0,0,7,0,12,0,14,0,3,6,0,0,6,7.0,0.0,12.0,10.0,11.0,30.0,3.8,7.0,0.0,0.0,7.0,0.0,7.0,0.0,8.0,0.0,3.0,6.0,0.0,0.0,6.0,8.238095238095237,7.0,0.0,21.0,8.047619047619047,6.0,0.0,20.0,1.0,1.0,0.0,2.0,7.0476190476190474,6.0,0.0,17.0,5.609523809523809,6.0,0.0,11.0
spi<-1_tasmax>32.22,ssp126,2037,0,13,17,31,26,4,0,22,4,15,0,26,9,2,0,10,8,12,4,0,0,0,13,17,31,26,4,0,22,4,14,0,25,8,2,0,10,7,12,4,0,0,0,1,2,2,3,1,0,3,1,3,0,1,1,1,0,3,1,3,1,0,0,0,13,11,19,12,4,0,10,4,8,0,25,8,2,0,6,7,8,4,0,0,0.0,13.0,8.5,15.5,8.67,4.0,0.0,7.33,4.0,4.67,0.0,25.0,8.0,2.0,0.0,3.33,7.0,4.0,4.0,0.0,0.0,9.666666666666666,8.0,0.0,26.0,9.476190476190476,7.0,0.0,25.0,1.2857142857142858,1.0,0.0,3.0,6.714285714285714,6.0,0.0,13.0,5.666666666666667,4.0,0.0,13.0
spi<-1_tasmax>32.22,ssp126,2038,13,25,0,0,1,5,13,3,0,0,2,0,36,0,6,0,0,24,0,25,22,13,24,0,0,0,5,13,3,0,0,2,0,36,0,6,0,0,24,0,25,22,1,4,0,0,0,1,1,1,0,0,1,0,4,0,1,0,0,2,0,1,1,13,10,0,0,0,5,13,3,0,0,2,0,26,0,6,0,0,21,0,25,22,13.0,6.0,0.0,0.0,0.0,5.0,13.0,3.0,0.0,0.0,2.0,0.0,9.0,0.0,6.0,0.0,0.0,12.0,0.0,25.0,22.0,8.333333333333334,2.0,0.0,25.0,8.238095238095237,2.0,0.0,24.0,0.8571428571428571,1.0,0.0,2.0,6.9523809523809526,2.0,0.0,22.0,5.523809523809524,2.0,0.0,13.0
spi<-1_tasmax>32.22,ssp126,2039,0,9,17,34,12,0,8,40,2,39,24,0,0,13,0,0,3,9,20,0,0,0,9,16,31,12,0,8,40,2,39,23,0,0,13,0,0,3,8,20,0,0,0,2,2,4,1,0,1,2,1,5,2,0,0,2,0,0,1,2,1,0,0,0,6,14,11,12,0,8,35,2,17,15,0,0,8,0,0,3,4,20,0,0,0.0,4.5,8.0,7.75,12.0,0.0,8.0,20.0,2.0,7.8,11.5,0.0,0.0,6.5,0.0,0.0,3.0,4.0,20.0,0.0,0.0,10.952380952380953,8.0,0.0,34.0,10.666666666666666,8.0,0.0,31.0,1.2380952380952381,1.0,0.0,2.0,7.380952380952381,4.0,0.0,17.0,5.478571428571429,4.0,0.0,12.0
spi<-1_tasmax>32.22,ssp126,2040,31,47,0,20,31,25,0,0,0,17,29,13,19,2,0,0,52,0,0,2,35,31,47,0,20,31,25,0,0,0,16,29,12,18,0,0,0,52,0,0,2,35,1,1,0,5,1,2,0,0,0,3,3,2,2,0,0,0,3,0,0,1,4,31,47,0,11,31,22,0,0,0,11,13,7,12,0,0,0,34,0,0,2,18,31.0,47.0,0.0,4.0,31.0,12.5,0.0,0.0,0.0,5.33,9.67,6.0,9.0,0.0,0.0,0.0,17.33,0.0,0.0,2.0,8.75,15.380952380952381,13.0,0.0,35.0,15.142857142857142,12.0,0.0,35.0,1.3333333333333333,1.0,0.0,3.0,11.380952380952381,7.0,0.0,31.0,8.741904761904761,4.0,0.0,31.0
spi<-1_tasmax>32.22,ssp126,2041,0,15,0,31,19,49,0,0,0,20,0,49,40,0,6,2,12,0,5,14,9,0,15,0,31,19,49,0,0,0,20,0,49,39,0,6,2,12,0,5,14,9,0,3,0,1,1,2,0,0,0,3,0,3,3,0,1,1,2,0,1,3,1,0,7,0,31,19,28,0,0,0,13,0,38,17,0,6,2,10,0,5,7,9,0.0,5.0,0.0,31.0,19.0,24.5,0.0,0.0,0.0,6.67,0.0,16.33,13.0,0.0,6.0,2.0,6.0,0.0,5.0,4.67,9.0,12.904761904761905,6.0,0.0,40.0,12.857142857142858,6.0,0.0,39.0,1.1904761904761905,1.0,0.0,3.0,9.142857142857142,6.0,0.0,28.0,7.055714285714285,5.0,0.0,19.0
spi<-1_tasmax>32.22,ssp126,2042,9,12,4,7,0,22,0,0,3,4,0,10,8,7,0,0,40,0,9,1,0,9,12,4,7,0,22,0,0,3,4,0,10,8,7,0,0,40,0,8,0,0,1,1,1,1,0,3,0,0,1,1,0,1,2,1,0,0,2,0,2,0,0,9,12,4,7,0,17,0,0,3,4,0,10,5,7,0,0,37,0,6,0,0,9.0,12.0,4.0,7.0,0.0,7.33,0.0,0.0,3.0,4.0,0.0,10.0,4.0,7.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,6.476190476190476,4.0,0.0,12.0,6.380952380952381,4.0,0.0,12.0,0.8095238095238095,1.0,0.0,2.0,5.761904761904762,4.0,0.0,12.0,4.349047619047619,4.0,0.0,10.0
spi<-1_tasmax>32.22,ssp126,2043,13,13,0,0,10,21,3,2,0,50,0,0,1,0,35,0,16,1,0,0,6,13,13,0,0,10,21,3,2,0,49,0,0,0,0,35,0,16,0,0,0,6,2,1,0,0,1,1,1,1,0,3,0,0,0,0,1,0,2,0,0,0,1,9,13,0,0,10,21,3,2,0,35,0,0,0,0,35,0,13,0,0,0,6,6.5,13.0,0.0,0.0,10.0,21.0,3.0,2.0,0.0,16.33,0.0,0.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0,0.0,6.0,8.142857142857142,1.0,0.0,21.0,8.0,0.0,0.0,21.0,0.6666666666666666,0.0,0.0,2.0,7.0,0.0,0.0,21.0,5.753809523809524,0.0,0.0,16.33
spi<-1_tasmax>32.22,ssp126,2044,0,14,0,0,36,19,3,14,0,19,11,35,0,0,25,3,0,0,0,0,6,0,14,0,0,36,19,3,14,0,19,11,34,0,0,25,3,0,0,0,0,6,0,1,0,0,3,2,1,2,0,2,2,1,0,0,1,1,0,0,0,0,1,0,14,0,0,14,11,3,10,0,14,8,34,0,0,25,3,0,0,0,0,6,0.0,14.0,0.0,0.0,12.0,9.5,3.0,7.0,0.0,9.5,5.5,34.0,0.0,0.0,25.0,3.0,0.0,0.0,0.0,0.0,6.0,8.80952380952381,3.0,0.0,25.0,8.761904761904763,3.0,0.0,25.0,0.8095238095238095,1.0,0.0,2.0,6.761904761904762,3.0,0.0,14.0,6.119047619047619,3.0,0.0,14.0
spi<-1_tasmax>32.22,ssp126,2045,1,17,15,9,7,44,1,9,16,9,7,0,0,0,35,0,0,0,0,0,17,0,17,15,9,7,44,0,9,16,9,6,0,0,0,35,0,0,0,0,0,17,0,4,1,3,1,2,0,1,1,1,2,0,0,0,3,0,0,0,0,0,2,0,9,15,4,7,34,0,9,16,9,4,0,0,0,27,0,0,0,0,0,13,0.0,4.25,15.0,3.0,7.0,22.0,0.0,9.0,16.0,9.0,3.0,0.0,0.0,0.0,11.67,0.0,0.0,0.0,0.0,0.0,8.5,8.904761904761905,7.0,0.0,17.0,8.761904761904763,6.0,0.0,17.0,1.0,1.0,0.0,3.0,7.0,4.0,0.0,16.0,5.162857142857143,3.0,0.0,15.0
spi<-1_tasmax>32.22,ssp126,2046,0,22,6,24,30,12,13,0,16,21,0,8,0,18,0,1,0,0,2,0,0,0,21,5,24,30,12,13,0,16,21,0,8,0,18,0,0,0,0,2,0,0,0,4,2,3,3,2,1,0,2,1,0,1,0,3,0,0,0,0,1,0,0,0,9,3,15,20,7,13,0,8,21,0,8,0,11,0,0,0,0,2,0,0,0.0,5.25,2.5,8.0,10.0,6.0,13.0,0.0,8.0,21.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.238095238095237,2.0,0.0,22.0,8.095238095238095,2.0,0.0,21.0,1.0952380952380953,1.0,0.0,3.0,5.571428571428571,2.0,0.0,15.0,4.273809523809524,2.0,0.0,10.0
