threshold,ssp,date,GFDL-ESM4_compound_day_total,GISS-E2-1-G_compound_day_total,CNRM-CM6-1_compound_day_total,BCC-CSM2-MR_compound_day_total,IPSL-CM6A-LR_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,MIROC6_compound_day_total,GFDL-ESM4_compound_event_total,GISS-E2-1-G_compound_event_total,CNRM-CM6-1_compound_event_total,BCC-CSM2-MR_compound_event_total,IPSL-CM6A-LR_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,MIROC6_compound_event_total,GFDL-ESM4_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,BCC-CSM2-MR_compound_sequence_total,IPSL-CM6A-LR_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,MIROC6_compound_sequence_total,GFDL-ESM4_compound_duration_max,GISS-E2-1-G_compound_duration_max,CNRM-CM6-1_compound_duration_max,BCC-CSM2-MR_compound_duration_max,IPSL-CM6A-LR_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,MIROC6_compound_duration_max,GFDL-ESM4_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,BCC-CSM2-MR_compound_duration_mean,IPSL-CM6A-LR_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,MIROC6_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
spi<-1_tasmax>32.22,ssp245,2038,15,0,13,1,0,19,3,10,0,8,4,0,38,32,0,0,28,12,0,12,7,15,0,11,0,0,19,3,10,0,7,4,0,37,32,0,0,28,11,0,11,5,2,0,4,0,0,2,1,2,0,2,1,0,6,4,0,0,5,2,0,2,2,10,0,3,0,0,17,3,8,0,5,4,0,12,11,0,0,15,9,0,8,3,7.5,0.0,2.75,0.0,0.0,9.5,3.0,5.0,0.0,3.5,4.0,0.0,6.17,8.0,0.0,0.0,5.6,5.5,0.0,5.5,2.5,9.619047619047619,7.0,0.0,28.0,9.19047619047619,5.0,0.0,28.0,1.6666666666666667,2.0,0.0,4.0,5.142857142857143,3.0,0.0,12.0,3.2628571428571433,3.0,0.0,7.5
spi<-1_tasmax>32.22,ssp245,2039,32,0,65,0,9,30,0,0,2,0,12,10,19,4,3,3,0,0,0,0,1,28,0,65,0,8,30,0,0,2,0,12,10,19,4,3,2,0,0,0,0,0,5,0,6,0,2,4,0,0,1,0,2,1,3,2,1,1,0,0,0,0,0,10,0,28,0,4,17,0,0,2,0,7,10,8,2,3,2,0,0,0,0,0,5.6,0.0,10.83,0.0,4.0,7.5,0.0,0.0,2.0,0.0,6.0,10.0,6.33,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,9.047619047619047,2.0,0.0,30.0,8.714285714285714,2.0,0.0,28.0,1.3333333333333333,1.0,0.0,4.0,4.428571428571429,2.0,0.0,10.0,2.821904761904762,2.0,0.0,7.5
spi<-1_tasmax>32.22,ssp245,2040,17,0,7,9,0,0,18,0,17,0,46,13,38,20,0,0,21,20,0,8,16,17,0,7,7,0,0,18,0,15,0,46,13,37,20,0,0,21,20,0,6,16,4,0,3,1,0,0,3,0,3,0,2,1,4,4,0,0,3,3,0,1,3,6,0,3,7,0,0,12,0,8,0,38,13,17,11,0,0,8,11,0,6,6,4.25,0.0,2.33,7.0,0.0,0.0,6.0,0.0,5.0,0.0,23.0,13.0,9.25,5.0,0.0,0.0,7.0,6.67,0.0,6.0,5.33,11.904761904761905,9.0,0.0,21.0,11.571428571428571,7.0,0.0,21.0,1.6666666666666667,1.0,0.0,4.0,6.9523809523809526,6.0,0.0,13.0,4.753809523809524,5.0,0.0,9.25
spi<-1_tasmax>32.22,ssp245,2041,20,0,0,0,13,27,31,0,8,30,0,10,0,0,1,7,24,4,11,7,36,19,0,0,0,13,27,31,0,8,29,0,8,0,0,0,7,24,4,11,5,35,3,0,0,0,2,2,2,0,1,4,0,3,0,0,0,1,2,1,3,1,3,9,0,0,0,11,16,29,0,8,20,0,3,0,0,0,7,18,4,7,5,18,6.33,0.0,0.0,0.0,6.5,13.5,15.5,0.0,8.0,7.25,0.0,2.67,0.0,0.0,0.0,7.0,12.0,4.0,3.67,5.0,11.67,10.904761904761905,7.0,0.0,30.0,10.523809523809524,7.0,0.0,29.0,1.3333333333333333,1.0,0.0,3.0,7.380952380952381,5.0,0.0,18.0,4.9090476190476195,4.0,0.0,12.0
spi<-1_tasmax>32.22,ssp245,2042,19,2,8,23,2,15,2,0,7,9,49,0,45,0,9,22,0,19,28,2,8,19,2,8,22,2,15,2,0,7,9,49,0,44,0,9,22,0,19,28,2,7,2,1,2,2,1,3,1,0,2,2,1,0,4,0,3,5,0,4,1,1,2,12,2,5,20,2,11,2,0,5,7,49,0,18,0,4,7,0,8,28,2,5,9.5,2.0,4.0,11.0,2.0,5.0,2.0,0.0,3.5,4.5,49.0,0.0,11.0,0.0,3.0,4.4,0.0,4.75,28.0,2.0,3.5,12.80952380952381,8.0,0.0,28.0,12.666666666666666,8.0,0.0,28.0,1.7619047619047619,2.0,0.0,4.0,8.904761904761905,5.0,0.0,20.0,7.102380952380953,3.5,0.0,11.0
spi<-1_tasmax>32.22,ssp245,2043,0,0,4,9,1,13,0,3,17,31,1,23,11,15,12,14,10,8,0,9,19,0,0,2,9,0,13,0,3,17,31,0,23,8,15,12,14,10,7,0,9,18,0,0,1,2,0,1,0,1,4,3,0,1,2,2,1,5,2,2,0,2,2,0,0,2,6,0,13,0,3,11,15,0,23,5,9,12,4,6,5,0,7,16,0.0,0.0,2.0,4.5,0.0,13.0,0.0,3.0,4.25,10.33,0.0,23.0,4.0,7.5,12.0,2.8,5.0,3.5,0.0,4.5,9.0,9.523809523809524,9.0,0.0,19.0,9.095238095238095,9.0,0.0,18.0,1.4761904761904763,1.0,0.0,3.0,6.523809523809524,5.0,0.0,15.0,5.160952380952381,4.0,0.0,12.0
spi<-1_tasmax>32.22,ssp245,2044,0,9,12,0,0,49,3,3,0,6,0,13,1,1,23,12,7,0,4,0,0,0,8,11,0,0,48,3,3,0,6,0,11,0,0,23,12,7,0,2,0,0,0,1,2,0,0,4,1,1,0,2,0,3,0,0,3,3,2,0,1,0,0,0,8,9,0,0,21,3,3,0,3,0,6,0,0,17,7,4,0,2,0,0,0.0,8.0,5.5,0.0,0.0,12.0,3.0,3.0,0.0,3.0,0.0,3.67,0.0,0.0,7.67,4.0,3.5,0.0,2.0,0.0,0.0,6.809523809523809,3.0,0.0,13.0,6.380952380952381,2.0,0.0,12.0,1.0952380952380953,1.0,0.0,3.0,3.9523809523809526,2.0,0.0,9.0,2.6352380952380954,2.0,0.0,7.67
spi<-1_tasmax>32.22,ssp245,2045,39,4,13,27,0,0,5,18,8,8,0,22,30,12,5,2,47,22,13,1,14,38,3,12,27,0,0,4,18,7,8,0,22,30,10,2,0,46,22,12,0,11,4,1,2,3,0,0,2,2,2,2,0,2,4,2,1,0,3,2,1,0,2,17,3,10,19,0,0,2,15,5,6,0,13,18,7,2,0,20,14,12,0,9,9.5,3.0,6.0,9.0,0.0,0.0,2.0,9.0,3.5,4.0,0.0,11.0,7.5,5.0,2.0,0.0,15.33,11.0,12.0,0.0,5.5,13.80952380952381,12.0,0.0,30.0,12.952380952380953,10.0,0.0,30.0,1.6666666666666667,2.0,0.0,3.0,8.19047619047619,7.0,0.0,18.0,5.491904761904761,5.0,0.0,11.0
spi<-1_tasmax>32.22,ssp245,2046,4,0,3,0,16,2,78,24,0,12,5,17,54,0,0,17,17,0,14,0,6,4,0,2,0,16,2,78,23,0,12,5,17,52,0,0,17,16,0,14,0,6,1,0,1,0,1,1,1,1,0,2,1,4,5,0,0,3,2,0,1,0,1,4,0,2,0,16,2,78,23,0,6,5,6,21,0,0,8,14,0,14,0,6,4.0,0.0,2.0,0.0,16.0,2.0,78.0,23.0,0.0,6.0,5.0,4.25,10.4,0.0,0.0,5.67,8.0,0.0,14.0,0.0,6.0,12.80952380952381,5.0,0.0,24.0,12.571428571428571,5.0,0.0,23.0,1.1904761904761905,1.0,0.0,3.0,9.761904761904763,5.0,0.0,21.0,8.777142857142858,4.25,0.0,16.0
spi<-1_tasmax>32.22,ssp245,2047,0,0,34,0,29,18,0,0,2,0,44,10,4,7,36,0,5,6,6,14,12,0,0,33,0,29,18,0,0,2,0,44,10,3,6,36,0,5,6,6,14,11,0,0,3,0,7,3,0,0,1,0,2,3,1,2,5,0,2,2,1,3,2,0,0,20,0,8,10,0,0,2,0,32,5,3,4,19,0,3,4,6,8,9,0.0,0.0,11.0,0.0,4.14,6.0,0.0,0.0,2.0,0.0,22.0,3.33,3.0,3.0,7.2,0.0,2.5,3.0,6.0,4.67,5.5,10.80952380952381,6.0,0.0,34.0,10.619047619047619,6.0,0.0,33.0,1.7619047619047619,2.0,0.0,3.0,6.333333333333333,4.0,0.0,19.0,3.968571428571429,3.0,0.0,7.2
spi<-1_tasmax>32.22,ssp245,2048,0,22,24,12,7,13,6,2,0,28,12,1,18,3,56,1,7,42,0,0,10,0,22,24,12,6,13,6,0,0,26,11,0,18,3,56,0,7,42,0,0,9,0,3,3,1,1,2,1,0,0,4,2,0,4,1,6,0,2,2,0,0,3,0,13,14,12,6,11,6,0,0,14,6,0,9,3,27,0,4,38,0,0,4,0.0,7.33,8.0,12.0,6.0,6.5,6.0,0.0,0.0,6.5,5.5,0.0,4.5,3.0,9.33,0.0,3.5,21.0,0.0,0.0,3.0,12.571428571428571,7.0,0.0,28.0,12.142857142857142,7.0,0.0,26.0,1.6666666666666667,1.0,0.0,4.0,7.9523809523809526,6.0,0.0,14.0,4.864761904761904,4.5,0.0,9.33
spi<-1_tasmax>32.22,ssp245,2049,0,2,2,4,0,12,11,5,7,9,0,12,19,3,5,0,0,23,22,6,8,0,2,2,4,0,12,11,5,6,9,0,12,19,2,3,0,0,23,21,6,8,0,1,1,2,0,1,1,1,2,2,0,1,5,1,1,0,0,4,2,2,1,0,2,2,2,0,12,11,5,4,7,0,12,6,2,3,0,0,8,18,3,8,0.0,2.0,2.0,2.0,0.0,12.0,11.0,5.0,3.0,4.5,0.0,12.0,3.8,2.0,3.0,0.0,0.0,5.75,10.5,3.0,8.0,7.142857142857143,5.0,0.0,19.0,6.904761904761905,5.0,0.0,19.0,1.3333333333333333,1.0,0.0,2.0,5.0,3.0,0.0,12.0,4.264285714285714,3.0,0.0,11.0
spi<-1_tasmax>32.22,ssp245,2050,30,0,4,23,0,36,0,41,8,8,10,9,5,3,19,6,0,20,17,4,2,29,0,4,22,0,36,0,41,8,8,10,9,5,2,18,5,0,20,17,4,0,4,0,2,4,0,5,0,2,2,2,2,2,2,1,3,2,0,3,2,1,0,23,0,2,14,0,19,0,38,4,6,6,5,3,2,11,3,0,12,9,4,0,7.25,0.0,2.0,5.5,0.0,7.2,0.0,20.5,4.0,4.0,5.0,4.5,2.5,2.0,6.0,2.5,0.0,6.67,8.5,4.0,0.0,11.666666666666666,8.0,0.0,30.0,11.333333333333334,8.0,0.0,29.0,1.8571428571428572,2.0,0.0,4.0,7.666666666666667,4.0,0.0,19.0,4.386666666666667,4.0,0.0,7.25
spi<-1_tasmax>32.22,ssp245,2051,16,0,0,18,9,9,2,42,25,3,0,17,36,0,19,24,15,0,2,0,17,15,0,0,17,9,9,2,42,24,2,0,17,36,0,18,21,15,0,2,0,13,2,0,0,4,1,1,1,4,4,1,0,2,2,0,3,5,5,0,1,0,4,11,0,0,8,9,9,2,22,11,2,0,12,21,0,8,6,7,0,2,0,5,7.5,0.0,0.0,4.25,9.0,9.0,2.0,10.5,6.0,2.0,0.0,8.5,18.0,0.0,6.0,4.2,3.0,0.0,2.0,0.0,3.25,12.095238095238095,9.0,0.0,25.0,11.523809523809524,9.0,0.0,24.0,1.9047619047619047,1.0,0.0,4.0,6.428571428571429,6.0,0.0,12.0,4.533333333333333,3.25,0.0,9.0
spi<-1_tasmax>32.22,ssp245,2052,0,11,0,15,0,0,5,15,0,13,1,8,21,2,0,10,13,5,0,0,17,0,11,0,15,0,0,5,15,0,13,0,8,19,2,0,10,10,5,0,0,17,0,2,0,2,0,0,1,1,0,2,0,1,4,1,0,2,2,1,0,0,2,0,7,0,12,0,0,5,15,0,11,0,8,8,2,0,7,7,5,0,0,12,0.0,5.5,0.0,7.5,0.0,0.0,5.0,15.0,0.0,6.5,0.0,8.0,4.75,2.0,0.0,5.0,5.0,5.0,0.0,0.0,8.5,6.476190476190476,5.0,0.0,15.0,6.190476190476191,5.0,0.0,15.0,1.0,1.0,0.0,2.0,4.714285714285714,5.0,0.0,12.0,3.7023809523809526,4.75,0.0,8.0
spi<-1_tasmax>32.22,ssp245,2053,16,22,0,19,17,0,0,0,2,6,0,0,19,2,0,0,0,0,33,4,0,15,21,0,19,17,0,0,0,2,5,0,0,19,2,0,0,0,0,33,2,0,3,2,0,1,2,0,0,0,1,1,0,0,2,1,0,0,0,0,1,1,0,11,14,0,19,10,0,0,0,2,5,0,0,14,2,0,0,0,0,33,2,0,5.0,10.5,0.0,19.0,8.5,0.0,0.0,0.0,2.0,5.0,0.0,0.0,9.5,2.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,6.666666666666667,0.0,0.0,19.0,6.428571428571429,0.0,0.0,19.0,0.7142857142857143,0.0,0.0,2.0,5.333333333333333,0.0,0.0,14.0,4.595238095238095,0.0,0.0,10.5
spi<-1_tasmax>32.22,ssp245,2054,0,8,28,75,0,0,0,0,13,7,11,17,2,0,0,25,3,15,14,9,57,0,8,27,75,0,0,0,0,13,6,10,17,0,0,0,25,3,13,14,8,57,0,1,1,3,0,0,0,0,2,2,2,1,0,0,0,3,1,3,3,2,5,0,8,27,49,0,0,0,0,10,4,8,17,0,0,0,13,3,8,9,5,24,0.0,8.0,27.0,25.0,0.0,0.0,0.0,0.0,6.5,3.0,5.0,17.0,0.0,0.0,0.0,8.33,3.0,4.33,4.67,4.0,11.4,13.523809523809524,8.0,0.0,28.0,13.142857142857142,8.0,0.0,27.0,1.380952380952381,1.0,0.0,3.0,8.80952380952381,5.0,0.0,24.0,6.058571428571429,4.0,0.0,17.0
spi<-1_tasmax>32.22,ssp245,2055,7,9,18,54,0,31,0,4,9,21,0,0,10,1,7,36,20,7,11,0,1,5,9,16,54,0,31,0,4,9,21,0,0,10,0,7,36,20,7,11,0,0,2,2,3,2,0,1,0,1,2,4,0,0,3,0,2,3,3,2,1,0,0,3,7,8,29,0,31,0,4,6,8,0,0,4,0,5,31,14,4,11,0,0,2.5,4.5,5.33,27.0,0.0,31.0,0.0,4.0,4.5,5.25,0.0,0.0,3.33,0.0,3.5,12.0,6.67,3.5,11.0,0.0,0.0,11.714285714285714,7.0,0.0,31.0,11.428571428571429,7.0,0.0,31.0,1.4761904761904763,2.0,0.0,3.0,7.857142857142857,4.0,0.0,29.0,5.908571428571428,3.5,0.0,12.0
spi<-1_tasmax>32.22,ssp245,2056,5,20,4,19,7,0,57,8,19,15,8,0,0,0,7,3,21,30,2,0,53,4,19,4,19,7,0,57,8,18,14,7,0,0,0,7,2,21,30,2,0,53,1,2,1,1,2,0,3,1,1,1,1,0,0,0,1,1,2,7,1,0,5,4,16,4,19,5,0,42,8,18,14,7,0,0,0,7,2,19,7,2,0,20,4.0,9.5,4.0,19.0,3.5,0.0,19.0,8.0,18.0,14.0,7.0,0.0,0.0,0.0,7.0,2.0,10.5,4.29,2.0,0.0,10.6,13.238095238095237,7.0,0.0,30.0,12.952380952380953,7.0,0.0,30.0,1.4761904761904763,1.0,0.0,3.0,9.238095238095237,7.0,0.0,19.0,6.78047619047619,4.29,0.0,18.0
spi<-1_tasmax>32.22,ssp245,2057,0,11,7,11,20,14,0,15,22,35,18,46,17,8,28,25,3,45,36,4,5,0,11,6,11,20,14,0,15,21,35,18,45,15,8,28,24,2,44,35,3,5,0,2,1,3,3,2,0,2,4,6,3,4,2,2,3,3,1,6,4,1,1,0,9,6,5,12,12,0,13,11,10,6,22,9,5,14,17,2,23,19,3,5,0.0,5.5,6.0,3.67,6.67,7.0,0.0,7.5,5.25,5.83,6.0,11.25,7.5,4.0,9.33,8.0,2.0,7.33,8.75,3.0,5.0,17.61904761904762,15.0,3.0,36.0,17.142857142857142,15.0,2.0,35.0,2.5238095238095237,2.0,1.0,4.0,9.666666666666666,9.0,2.0,19.0,5.694285714285714,6.0,2.0,8.75
spi<-1_tasmax>32.22,ssp245,2058,0,0,7,22,0,43,0,9,0,7,1,1,11,6,6,11,11,22,0,29,22,0,0,6,21,0,43,0,9,0,5,0,0,9,6,5,11,10,22,0,28,21,0,0,1,4,0,3,0,2,0,1,0,0,2,1,1,3,1,2,0,2,4,0,0,6,7,0,33,0,7,0,5,0,0,5,6,5,6,10,19,0,25,6,0.0,0.0,6.0,5.25,0.0,14.33,0.0,4.5,0.0,5.0,0.0,0.0,4.5,6.0,5.0,3.67,10.0,11.0,0.0,14.0,5.25,9.904761904761905,7.0,0.0,22.0,9.333333333333334,6.0,0.0,22.0,1.2857142857142858,1.0,0.0,3.0,6.666666666666667,5.0,0.0,19.0,4.5,4.5,0.0,11.0
spi<-1_tasmax>32.22,ssp245,2059,30,34,4,26,0,0,5,0,2,5,0,0,0,9,0,10,12,12,0,5,6,28,34,4,25,0,0,5,0,2,4,0,0,0,9,0,10,11,12,0,5,3,3,2,1,1,0,0,1,0,1,1,0,0,0,2,0,3,1,3,0,1,1,21,22,4,25,0,0,5,0,2,4,0,0,0,6,0,5,11,5,0,5,3,9.33,17.0,4.0,25.0,0.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,0.0,4.5,0.0,3.33,11.0,4.0,0.0,5.0,3.0,7.619047619047619,5.0,0.0,26.0,7.238095238095238,4.0,0.0,25.0,1.0,1.0,0.0,3.0,5.619047619047619,4.0,0.0,21.0,4.626666666666667,3.33,0.0,11.0
spi<-1_tasmax>32.22,ssp245,2060,1,3,1,0,0,0,0,53,5,2,0,0,17,9,8,11,0,19,3,0,8,0,3,0,0,0,0,0,53,5,0,0,0,16,9,7,10,0,19,3,0,7,0,1,0,0,0,0,0,2,1,0,0,0,3,3,2,3,0,2,1,0,1,0,3,0,0,0,0,0,44,5,0,0,0,9,4,4,4,0,17,3,0,7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,26.5,5.0,0.0,0.0,0.0,5.33,3.0,3.5,3.33,0.0,9.5,3.0,0.0,7.0,6.666666666666667,2.0,0.0,17.0,6.285714285714286,0.0,0.0,16.0,0.9047619047619048,0.0,0.0,3.0,4.761904761904762,0.0,0.0,9.0,3.293333333333333,0.0,0.0,7.0
spi<-1_tasmax>32.22,ssp245,2061,14,5,3,28,0,2,15,28,0,9,21,5,3,37,14,0,23,6,0,14,2,13,5,2,27,0,2,15,27,0,8,21,5,2,35,13,0,23,5,0,14,2,4,1,1,2,0,1,2,2,0,2,2,2,1,7,5,0,2,2,0,2,1,6,5,2,21,0,2,8,16,0,4,17,3,2,11,3,0,17,3,0,8,2,3.25,5.0,2.0,13.5,0.0,2.0,7.5,13.5,0.0,4.0,10.5,2.5,2.0,5.0,2.6,0.0,11.5,2.5,0.0,7.0,2.0,10.904761904761905,6.0,0.0,28.0,10.428571428571429,5.0,0.0,27.0,1.8571428571428572,2.0,0.0,4.0,6.190476190476191,3.0,0.0,17.0,4.588095238095238,2.6,0.0,11.5
spi<-1_tasmax>32.22,ssp245,2062,15,5,16,4,10,7,21,41,16,0,33,34,16,0,48,0,19,13,30,8,10,15,5,15,2,7,7,21,41,14,0,33,34,15,0,48,0,19,12,29,7,10,3,1,3,1,2,1,1,4,2,0,1,1,2,0,4,0,5,2,1,2,4,10,5,6,2,5,7,21,17,9,0,33,34,9,0,21,0,7,9,29,5,3,5.0,5.0,5.0,2.0,3.5,7.0,21.0,10.25,7.0,0.0,33.0,34.0,7.5,0.0,12.0,0.0,3.8,6.0,29.0,3.5,2.5,16.476190476190474,15.0,0.0,34.0,15.904761904761905,14.0,0.0,34.0,1.9047619047619047,2.0,0.0,4.0,11.047619047619047,7.0,0.0,29.0,9.383333333333335,5.0,0.0,29.0
spi<-1_tasmax>32.22,ssp245,2063,9,0,28,49,0,35,0,2,26,25,2,38,0,0,21,7,2,38,31,34,8,8,0,26,49,0,34,0,0,25,25,2,38,0,0,20,7,2,37,31,34,7,3,0,5,1,0,3,0,0,2,5,1,7,0,0,3,1,1,3,2,2,2,3,0,12,49,0,23,0,0,23,7,2,13,0,0,10,7,2,24,19,30,5,2.67,0.0,5.2,49.0,0.0,11.33,0.0,0.0,12.5,5.0,2.0,5.43,0.0,0.0,6.67,7.0,2.0,12.33,15.5,17.0,3.5,16.904761904761905,9.0,0.0,38.0,16.428571428571427,8.0,0.0,37.0,1.9523809523809523,2.0,0.0,5.0,10.904761904761905,7.0,0.0,24.0,7.482380952380952,5.0,0.0,15.5
spi<-1_tasmax>32.22,ssp245,2064,0,35,0,41,13,10,9,8,2,12,16,0,1,3,7,5,1,0,3,8,0,0,35,0,41,13,10,9,8,0,12,16,0,0,3,6,5,0,0,2,8,0,0,2,0,3,4,1,1,2,0,1,1,0,0,1,1,2,0,0,1,3,0,0,19,0,25,6,10,9,6,0,12,16,0,0,3,6,3,0,0,2,3,0,0.0,17.5,0.0,13.67,3.25,10.0,9.0,4.0,0.0,12.0,16.0,0.0,0.0,3.0,6.0,2.5,0.0,0.0,2.0,2.67,0.0,8.285714285714286,5.0,0.0,16.0,8.0,5.0,0.0,16.0,1.0952380952380953,1.0,0.0,3.0,5.714285714285714,3.0,0.0,16.0,4.8376190476190475,2.67,0.0,13.67
spi<-1_tasmax>32.22,ssp245,2065,1,16,19,28,0,0,0,0,0,25,24,37,24,19,25,10,27,32,17,0,21,0,16,19,27,0,0,0,0,0,24,24,37,22,17,25,10,27,31,17,0,19,0,2,1,2,0,0,0,0,0,3,2,7,3,2,4,2,1,5,4,0,3,0,13,19,22,0,0,0,0,0,10,22,12,9,13,7,7,27,14,7,0,10,0.0,8.0,19.0,13.5,0.0,0.0,0.0,0.0,0.0,8.0,12.0,5.29,7.33,8.5,6.25,5.0,27.0,6.2,4.25,0.0,6.33,15.476190476190476,19.0,0.0,28.0,15.0,17.0,0.0,27.0,1.9523809523809523,2.0,0.0,4.0,9.142857142857142,9.0,0.0,22.0,6.507142857142857,6.2,0.0,13.5
spi<-1_tasmax>32.22,ssp245,2066,0,12,0,64,8,0,6,10,5,6,1,18,17,32,1,9,17,60,0,0,12,0,12,0,64,8,0,6,10,5,4,0,18,17,32,0,7,17,60,0,0,9,0,2,0,3,2,0,1,1,2,1,0,2,3,2,0,2,3,3,0,0,3,0,8,0,30,5,0,6,10,3,4,0,12,10,28,0,5,12,39,0,0,5,0.0,6.0,0.0,21.33,4.0,0.0,6.0,10.0,2.5,4.0,0.0,9.0,5.67,16.0,0.0,3.5,5.67,20.0,0.0,0.0,3.0,13.238095238095237,8.0,0.0,32.0,12.80952380952381,7.0,0.0,32.0,1.4285714285714286,2.0,0.0,3.0,8.428571428571429,5.0,0.0,28.0,5.555714285714286,4.0,0.0,16.0
spi<-1_tasmax>32.22,ssp245,2067,16,0,1,40,0,19,19,38,38,0,4,2,27,9,0,7,0,1,1,5,3,16,0,0,38,0,19,19,38,37,0,4,0,27,8,0,7,0,0,0,4,2,3,0,0,3,0,1,3,3,6,0,1,0,2,1,0,2,0,0,0,1,1,11,0,0,24,0,19,11,21,15,0,4,0,25,8,0,4,0,0,0,4,2,5.33,0.0,0.0,12.67,0.0,19.0,6.33,12.67,6.17,0.0,4.0,0.0,13.5,8.0,0.0,3.5,0.0,0.0,0.0,4.0,2.0,10.952380952380953,4.0,0.0,38.0,10.428571428571429,4.0,0.0,37.0,1.2857142857142858,1.0,0.0,3.0,7.0476190476190474,4.0,0.0,21.0,4.627142857142857,3.5,0.0,12.67
spi<-1_tasmax>32.22,ssp245,2068,3,17,22,34,0,0,1,2,7,22,0,29,0,12,7,4,0,40,2,0,19,3,17,22,34,0,0,0,2,7,20,0,29,0,11,7,4,0,39,2,0,16,1,5,6,3,0,0,0,1,2,4,0,1,0,3,1,2,0,4,1,0,4,3,5,7,21,0,0,0,2,5,14,0,29,0,5,7,2,0,13,2,0,8,3.0,3.4,3.67,11.33,0.0,0.0,0.0,2.0,3.5,5.0,0.0,29.0,0.0,3.67,7.0,2.0,0.0,9.75,2.0,0.0,4.0,10.523809523809524,4.0,0.0,29.0,10.142857142857142,4.0,0.0,29.0,1.8095238095238095,1.0,0.0,4.0,5.857142857142857,3.0,0.0,14.0,4.253333333333333,3.0,0.0,9.75
