threshold,ssp,date,GFDL-ESM4_compound_day_total,GISS-E2-1-G_compound_day_total,CNRM-CM6-1_compound_day_total,MRI-ESM2-0_compound_day_total,CESM2_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,INM-CM5-0_compound_day_total,GFDL-ESM4_compound_event_total,GISS-E2-1-G_compound_event_total,CNRM-CM6-1_compound_event_total,MRI-ESM2-0_compound_event_total,CESM2_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,INM-CM5-0_compound_event_total,GFDL-ESM4_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,CESM2_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,INM-CM5-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,GISS-E2-1-G_compound_duration_max,CNRM-CM6-1_compound_duration_max,MRI-ESM2-0_compound_duration_max,CESM2_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,INM-CM5-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,CESM2_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,INM-CM5-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.9_pr>50,ssp245,2073,11,0,3,13,0,13,0,0,13,35,22,33,10,13,18,32,88,20,17,15,11,0,3,13,0,13,0,0,13,35,22,33,10,12,17,32,88,20,17,15,1,0,1,3,0,2,0,0,2,4,3,2,2,2,2,5,2,3,2,2,11,0,3,6,0,7,0,0,7,14,9,21,7,7,10,9,78,7,13,8,11.0,0.0,3.0,4.33,0.0,6.5,0.0,0.0,6.5,8.75,7.33,16.5,5.0,6.0,8.5,6.4,44.0,6.67,8.5,7.5,17.8,13.0,0.0,33.2,17.7,13.0,0.0,33.2,1.9,2.0,0.0,3.1000000000000014,10.85,7.0,0.0,14.70000000000001,7.824,6.5,0.0,11.550000000000008
rzsm>0.9_pr>50,ssp245,2074,12,23,5,0,10,18,0,16,0,3,12,0,6,6,13,0,0,0,0,6,12,23,5,0,10,18,0,16,0,3,11,0,6,6,13,0,0,0,0,6,2,3,1,0,2,3,0,2,0,1,2,0,1,1,3,0,0,0,0,1,7,10,5,0,6,7,0,12,0,3,6,0,6,6,6,0,0,0,0,6,6.0,7.67,5.0,0.0,5.0,6.0,0.0,8.0,0.0,3.0,5.5,0.0,6.0,6.0,4.33,0.0,0.0,0.0,0.0,6.0,6.5,5.5,0.0,16.200000000000003,6.45,5.5,0.0,16.200000000000003,1.1,1.0,0.0,3.0,4.0,5.5,0.0,7.300000000000004,3.425,4.665,0.0,6.1670000000000025
rzsm>0.9_pr>50,ssp245,2075,9,14,11,0,0,23,7,0,15,0,0,6,13,0,27,0,52,0,0,0,9,13,10,0,0,23,7,0,15,0,0,6,13,0,25,0,52,0,0,0,1,2,1,0,0,3,1,0,3,0,0,1,2,0,4,0,2,0,0,0,9,7,10,0,0,19,7,0,7,0,0,6,7,0,7,0,29,0,0,0,9.0,6.5,10.0,0.0,0.0,7.67,7.0,0.0,5.0,0.0,0.0,6.0,6.5,0.0,6.25,0.0,26.0,0.0,0.0,0.0,8.85,3.0,0.0,23.400000000000006,8.65,3.0,0.0,23.200000000000003,1.0,0.5,0.0,3.0,5.4,3.0,0.0,10.900000000000013,4.496,2.5,0.0,9.100000000000001
rzsm>0.9_pr>50,ssp245,2076,0,0,0,29,0,5,9,2,15,11,0,21,0,5,18,0,61,0,0,20,0,0,0,29,0,5,9,2,15,11,0,21,0,4,18,0,61,0,0,20,0,0,0,3,0,1,1,1,2,2,0,3,0,1,3,0,3,0,0,2,0,0,0,12,0,5,9,2,8,8,0,7,0,4,7,0,24,0,0,12,0.0,0.0,0.0,9.67,0.0,5.0,9.0,2.0,7.5,5.5,0.0,7.0,0.0,4.0,6.0,0.0,20.33,0.0,0.0,10.0,9.8,3.5,0.0,21.80000000000001,9.75,3.0,0.0,21.80000000000001,1.1,1.0,0.0,3.0,4.9,3.0,0.0,12.0,4.3,3.0,0.0,9.703000000000001
rzsm>0.9_pr>50,ssp245,2077,29,4,7,0,0,1,0,13,0,32,2,21,5,15,0,20,8,25,2,8,29,4,7,0,0,0,0,13,0,32,2,21,5,15,0,20,8,25,0,7,4,1,1,0,0,0,0,3,0,5,1,3,1,2,0,3,2,6,0,1,10,4,7,0,0,0,0,6,0,7,2,9,5,8,0,11,5,10,0,7,7.25,4.0,7.0,0.0,0.0,0.0,0.0,4.33,0.0,6.4,2.0,7.0,5.0,7.5,0.0,6.67,4.0,4.17,0.0,7.0,9.6,6.0,0.0,25.400000000000006,9.4,6.0,0.0,25.400000000000006,1.65,1.0,0.0,4.100000000000001,4.55,5.0,0.0,10.0,3.6159999999999997,4.085,0.0,7.025
rzsm>0.9_pr>50,ssp245,2078,0,1,10,0,0,7,5,0,0,2,3,45,5,0,6,7,99,8,0,6,0,0,10,0,0,7,5,0,0,0,3,45,5,0,6,7,99,8,0,6,0,0,1,0,0,1,1,0,0,0,1,5,1,0,1,1,2,2,0,1,0,0,10,0,0,7,5,0,0,0,3,14,5,0,6,7,87,6,0,6,0.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,3.0,9.0,5.0,0.0,6.0,7.0,49.5,4.0,0.0,6.0,10.2,4.0,0.0,13.50000000000005,10.05,4.0,0.0,13.50000000000005,0.85,1.0,0.0,2.0,7.8,4.0,0.0,10.400000000000006,5.575,3.5,0.0,9.100000000000001
rzsm>0.9_pr>50,ssp245,2079,0,0,11,19,0,23,26,0,0,0,29,0,0,0,5,0,24,7,0,5,0,0,11,18,0,23,26,0,0,0,29,0,0,0,4,0,23,7,0,5,0,0,2,2,0,4,3,0,0,0,6,0,0,0,1,0,1,1,0,1,0,0,6,11,0,7,13,0,0,0,11,0,0,0,4,0,23,7,0,5,0.0,0.0,5.5,9.0,0.0,5.75,8.67,0.0,0.0,0.0,4.83,0.0,0.0,0.0,4.0,0.0,23.0,7.0,0.0,5.0,7.45,0.0,0.0,24.200000000000003,7.3,0.0,0.0,23.300000000000004,1.05,0.0,0.0,3.1000000000000014,4.35,0.0,0.0,11.200000000000003,3.6375,0.0,0.0,8.703000000000001
rzsm>0.9_pr>50,ssp245,2080,18,0,0,7,6,0,14,9,11,6,40,16,13,0,15,1,0,0,0,3,18,0,0,7,6,0,14,9,10,6,40,16,13,0,14,0,0,0,0,3,2,0,0,1,1,0,2,1,2,1,6,3,2,0,2,0,0,0,0,1,11,0,0,7,6,0,8,9,6,6,10,7,7,0,8,0,0,0,0,3,9.0,0.0,0.0,7.0,6.0,0.0,7.0,9.0,5.0,6.0,6.67,5.33,6.5,0.0,7.0,0.0,0.0,0.0,0.0,3.0,7.95,6.0,0.0,16.200000000000003,7.8,6.0,0.0,16.200000000000003,1.2,1.0,0.0,2.1000000000000014,4.4,6.0,0.0,9.100000000000001,3.875,5.165,0.0,7.200000000000003
rzsm>0.9_pr>50,ssp245,2081,6,0,4,23,8,7,7,31,36,3,10,16,24,6,15,21,66,0,11,0,6,0,3,23,8,7,7,31,36,3,10,16,24,6,15,21,66,0,11,0,1,0,1,4,1,1,1,2,4,1,2,3,2,1,2,2,4,0,2,0,6,0,3,10,8,7,7,21,12,3,6,8,12,6,9,15,56,0,7,0,6.0,0.0,3.0,5.75,8.0,7.0,7.0,15.5,9.0,3.0,5.0,5.33,12.0,6.0,7.5,10.5,16.5,0.0,5.5,0.0,14.7,9.0,0.0,31.500000000000007,14.65,9.0,0.0,31.500000000000007,1.7,1.5,0.0,4.0,9.8,7.0,0.0,15.600000000000009,6.629,6.0,0.0,12.350000000000005
rzsm>0.9_pr>50,ssp245,2082,26,9,0,0,0,6,2,0,4,5,13,0,8,7,30,0,2,5,0,4,26,8,0,0,0,6,2,0,4,5,13,0,8,7,30,0,2,4,0,4,4,2,0,0,0,1,1,0,1,1,2,0,1,3,4,0,1,1,0,1,11,6,0,0,0,6,2,0,4,5,8,0,8,3,11,0,2,4,0,4,6.5,4.0,0.0,0.0,0.0,6.0,2.0,0.0,4.0,5.0,6.5,0.0,8.0,2.33,7.5,0.0,2.0,4.0,0.0,4.0,6.05,4.0,0.0,14.300000000000018,5.95,4.0,0.0,14.300000000000018,1.15,1.0,0.0,3.1000000000000014,3.7,3.5,0.0,8.300000000000004,3.0915,3.165,0.0,6.600000000000001
rzsm>0.9_pr>50,ssp245,2083,14,0,18,7,0,24,6,18,0,9,6,6,12,6,13,0,0,0,12,19,14,0,18,7,0,24,6,18,0,9,6,6,12,6,12,0,0,0,12,19,2,0,3,1,0,3,1,2,0,2,1,1,1,1,2,0,0,0,1,2,12,0,7,7,0,9,6,11,0,7,6,6,12,6,7,0,0,0,12,14,7.0,0.0,6.0,7.0,0.0,8.0,6.0,9.0,0.0,4.5,6.0,6.0,12.0,6.0,6.0,0.0,0.0,0.0,12.0,9.5,8.5,6.5,0.0,18.1,8.45,6.5,0.0,18.1,1.15,1.0,0.0,2.1000000000000014,6.1,6.5,0.0,12.0,5.25,6.0,0.0,9.750000000000004
rzsm>0.9_pr>50,ssp245,2084,0,5,12,9,6,0,5,8,34,17,10,6,18,5,0,4,1,16,0,22,0,5,12,9,6,0,5,8,34,17,10,6,18,5,0,4,0,14,0,22,0,1,2,2,1,0,1,2,5,3,1,1,3,1,0,1,0,3,0,3,0,5,7,5,6,0,5,6,9,7,10,6,8,5,0,4,0,5,0,11,0.0,5.0,6.0,4.5,6.0,0.0,5.0,4.0,6.8,5.67,10.0,6.0,6.0,5.0,0.0,4.0,0.0,4.67,0.0,7.33,8.9,6.0,0.0,18.400000000000006,8.75,6.0,0.0,18.400000000000006,1.5,1.0,0.0,3.0,4.95,5.0,0.0,9.100000000000001,4.2985,5.0,0.0,6.853000000000001
rzsm>0.9_pr>50,ssp245,2085,36,0,0,0,0,6,5,11,3,11,7,27,15,35,13,0,46,8,0,15,36,0,0,0,0,6,5,11,2,11,6,27,15,35,13,0,46,8,0,15,4,0,0,0,0,2,1,2,1,2,1,3,3,6,2,0,2,1,0,3,15,0,0,0,0,3,5,8,2,6,6,20,9,8,7,0,40,8,0,6,9.0,0.0,0.0,0.0,0.0,3.0,5.0,5.5,2.0,5.5,6.0,9.0,5.0,5.83,6.5,0.0,23.0,8.0,0.0,5.0,11.9,7.5,0.0,35.1,11.8,7.0,0.0,35.1,1.65,1.5,0.0,3.1000000000000014,7.15,6.0,0.0,15.500000000000007,4.9165,5.0,0.0,9.0
rzsm>0.9_pr>50,ssp245,2086,6,7,13,26,0,13,0,0,23,2,10,9,0,8,11,6,0,12,13,0,6,7,13,26,0,13,0,0,23,2,10,9,0,8,10,6,0,12,12,0,1,1,2,3,0,2,0,0,4,1,2,2,0,2,2,1,0,2,2,0,6,7,8,11,0,8,0,0,11,2,6,6,0,6,7,6,0,6,6,0,6.0,7.0,6.5,8.67,0.0,6.5,0.0,0.0,5.75,2.0,5.0,4.5,0.0,4.0,5.0,6.0,0.0,6.0,6.0,0.0,7.95,7.5,0.0,14.000000000000014,7.85,7.5,0.0,14.000000000000014,1.35,1.5,0.0,2.1000000000000014,4.8,6.0,0.0,8.300000000000004,3.946,5.0,0.0,6.550000000000001
rzsm>0.9_pr>50,ssp245,2087,0,25,0,0,0,22,0,0,9,0,0,0,0,0,25,18,0,0,8,0,0,25,0,0,0,22,0,0,9,0,0,0,0,0,25,18,0,0,8,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,3,4,0,0,1,0,0,13,0,0,0,11,0,0,5,0,0,0,0,0,10,7,0,0,8,0,0.0,8.33,0.0,0.0,0.0,11.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,8.33,4.5,0.0,0.0,8.0,0.0,5.35,0.0,0.0,22.300000000000004,5.35,0.0,0.0,22.300000000000004,0.75,0.0,0.0,3.0,2.7,0.0,0.0,10.100000000000001,2.2329999999999997,0.0,0.0,8.33
rzsm>0.9_pr>50,ssp245,2088,7,0,12,11,0,6,7,11,0,8,22,7,8,31,0,7,103,0,0,6,7,0,12,11,0,6,7,11,0,8,22,7,8,31,0,7,103,0,0,6,1,0,3,1,0,1,1,2,0,2,2,1,2,4,0,2,1,0,0,1,7,0,5,11,0,6,7,7,0,5,15,7,4,10,0,5,103,0,0,6,7.0,0.0,4.0,11.0,0.0,6.0,7.0,5.5,0.0,4.0,11.0,7.0,4.0,7.75,0.0,3.5,103.0,0.0,0.0,6.0,12.3,7.0,0.0,22.900000000000013,12.3,7.0,0.0,22.900000000000013,1.2,1.0,0.0,2.1000000000000014,9.9,5.5,0.0,11.400000000000006,9.3375,4.75,0.0,11.0
rzsm>0.9_pr>50,ssp245,2089,13,0,27,24,0,14,0,12,14,5,7,30,3,36,27,0,56,0,11,24,13,0,26,24,0,14,0,12,14,5,7,30,3,36,25,0,56,0,11,24,2,0,4,5,0,2,0,2,1,1,1,2,1,5,4,0,3,0,2,3,7,0,8,7,0,8,0,7,14,5,7,21,3,13,12,0,25,0,6,12,6.5,0.0,6.5,4.8,0.0,7.0,0.0,6.0,14.0,5.0,7.0,15.0,3.0,7.2,6.25,0.0,18.67,0.0,5.5,8.0,15.15,12.5,0.0,30.60000000000001,15.0,12.5,0.0,30.60000000000001,1.9,2.0,0.0,4.100000000000001,7.75,7.0,0.0,14.70000000000001,6.021,6.125,0.0,14.100000000000001
rzsm>0.9_pr>50,ssp245,2090,12,13,17,20,0,1,11,0,2,27,17,4,4,8,12,0,68,0,0,0,12,13,17,20,0,0,11,0,2,27,17,4,4,8,12,0,67,0,0,0,2,1,2,3,0,0,2,0,1,2,3,1,1,2,2,0,2,0,0,0,7,13,10,9,0,0,6,0,2,20,7,4,4,5,10,0,63,0,0,0,6.0,13.0,8.5,6.67,0.0,0.0,5.5,0.0,2.0,13.5,5.67,4.0,4.0,4.0,6.0,0.0,33.5,0.0,0.0,0.0,10.8,6.0,0.0,20.70000000000001,10.7,6.0,0.0,20.70000000000001,1.2,1.0,0.0,2.1000000000000014,8.0,4.5,0.0,13.70000000000001,5.617,4.0,0.0,13.05
rzsm>0.9_pr>50,ssp245,2091,1,0,0,13,21,17,12,5,2,12,0,0,0,7,0,0,74,16,3,0,0,0,0,13,21,17,11,5,0,12,0,0,0,6,0,0,74,15,3,0,0,0,0,2,2,3,2,1,0,2,0,0,0,1,0,0,1,2,1,0,0,0,0,7,14,7,7,5,0,6,0,0,0,6,0,0,74,8,3,0,0.0,0.0,0.0,6.5,10.5,5.67,5.5,5.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,74.0,7.5,3.0,0.0,9.15,2.5,0.0,17.400000000000006,8.85,1.5,0.0,17.400000000000006,0.85,0.5,0.0,2.0,6.85,1.5,0.0,8.600000000000009,6.483500000000001,1.5,0.0,7.800000000000004
rzsm>0.9_pr>50,ssp245,2092,12,9,0,5,0,27,0,0,5,9,6,0,0,0,5,24,59,17,5,26,12,9,0,5,0,27,0,0,5,9,6,0,0,0,5,24,59,17,5,26,2,1,0,1,0,3,0,0,1,1,1,0,0,0,1,4,1,3,1,3,8,9,0,5,0,12,0,0,5,9,6,0,0,0,5,7,59,8,5,13,6.0,9.0,0.0,5.0,0.0,9.0,0.0,0.0,5.0,9.0,6.0,0.0,0.0,0.0,5.0,6.0,59.0,5.67,5.0,8.67,10.45,5.0,0.0,26.1,10.45,5.0,0.0,26.1,1.15,1.0,0.0,3.0,7.55,5.0,0.0,12.100000000000001,6.917,5.0,0.0,9.0
rzsm>0.9_pr>50,ssp245,2093,5,0,5,0,0,33,23,16,9,10,3,16,22,5,9,29,0,0,0,13,5,0,5,0,0,32,23,16,9,10,2,16,22,5,8,29,0,0,0,13,1,0,1,0,0,4,3,2,1,2,1,1,4,1,1,5,0,0,0,2,5,0,5,0,0,12,8,10,9,6,2,16,7,5,8,8,0,0,0,7,5.0,0.0,5.0,0.0,0.0,8.0,7.67,8.0,9.0,5.0,2.0,16.0,5.5,5.0,8.0,5.8,0.0,0.0,0.0,6.5,9.9,7.0,0.0,23.60000000000001,9.75,6.5,0.0,23.60000000000001,1.45,1.0,0.0,4.0,5.4,5.5,0.0,10.200000000000003,4.8235,5.0,0.0,8.100000000000001
rzsm>0.9_pr>50,ssp245,2094,0,14,3,12,3,9,6,0,0,7,0,16,10,1,12,12,0,0,0,5,0,14,3,12,3,9,6,0,0,6,0,16,10,0,11,12,0,0,0,5,0,2,1,2,1,2,1,0,0,1,0,3,1,0,2,2,0,0,0,1,0,8,3,6,3,6,6,0,0,6,0,7,10,0,7,7,0,0,0,5,0.0,7.0,3.0,6.0,3.0,4.5,6.0,0.0,0.0,6.0,0.0,5.33,10.0,0.0,5.5,6.0,0.0,0.0,0.0,5.0,5.5,4.0,0.0,12.200000000000003,5.35,4.0,0.0,12.200000000000003,0.95,1.0,0.0,2.0,3.7,4.0,0.0,7.100000000000001,3.3665,3.75,0.0,6.100000000000001
rzsm>0.9_pr>50,ssp245,2095,41,6,7,11,4,19,5,16,5,0,13,16,10,8,26,0,78,19,5,27,41,6,7,11,4,18,5,16,5,0,13,16,10,8,26,0,78,18,5,27,6,1,1,2,1,3,1,1,1,0,2,2,1,2,3,0,1,4,1,3,12,6,7,7,4,7,5,16,5,0,7,8,10,4,16,0,78,7,5,13,6.83,6.0,7.0,5.5,4.0,6.0,5.0,16.0,5.0,0.0,6.5,8.0,10.0,4.0,8.67,0.0,78.0,4.5,5.0,9.0,15.8,10.5,3.6000000000000005,28.40000000000002,15.7,10.5,3.6000000000000005,28.40000000000002,1.8,1.0,0.9000000000000001,3.1000000000000014,10.85,7.0,3.6000000000000005,16.0,9.75,6.0,3.6000000000000005,10.600000000000009
rzsm>0.9_pr>50,ssp245,2096,0,0,6,0,10,21,29,8,2,12,30,16,50,2,19,0,27,5,0,15,0,0,6,0,10,21,29,8,2,12,30,16,50,2,19,0,27,5,0,15,0,0,1,0,2,2,5,1,1,2,3,1,6,1,2,0,5,1,0,3,0,0,6,0,5,12,9,8,2,9,15,16,12,2,12,0,9,5,0,6,0.0,0.0,6.0,0.0,5.0,10.5,5.8,8.0,2.0,6.0,10.0,16.0,8.33,2.0,9.5,0.0,5.4,5.0,0.0,5.0,12.6,9.0,0.0,29.1,12.6,9.0,0.0,29.1,1.8,1.0,0.0,5.0,6.4,6.0,0.0,12.300000000000004,5.2265,5.2,0.0,10.05
rzsm>0.9_pr>50,ssp245,2097,12,5,14,8,0,7,4,23,0,8,0,13,7,0,4,0,0,1,0,23,12,5,14,8,0,7,3,22,0,8,0,13,7,0,4,0,0,0,0,23,2,1,3,2,0,1,1,4,0,2,0,3,1,0,1,0,0,0,0,3,8,5,6,5,0,7,3,7,0,5,0,7,7,0,4,0,0,0,0,9,6.0,5.0,4.67,4.0,0.0,7.0,3.0,5.5,0.0,4.0,0.0,4.33,7.0,0.0,4.0,0.0,0.0,0.0,0.0,7.67,6.45,4.5,0.0,14.900000000000013,6.3,4.5,0.0,14.800000000000011,1.2,1.0,0.0,3.0,3.65,4.5,0.0,7.100000000000001,3.1085000000000003,4.0,0.0,7.0
rzsm>0.9_pr>50,ssp245,2098,19,4,9,17,7,19,6,6,16,18,20,35,7,1,0,15,40,9,0,8,19,4,9,17,7,19,6,6,16,17,20,35,7,0,0,15,40,9,0,8,2,1,2,2,1,3,1,1,2,2,2,4,1,0,0,3,1,1,0,1,13,4,7,9,7,7,6,6,10,12,13,14,7,0,0,7,40,9,0,8,9.5,4.0,4.5,8.5,7.0,6.33,6.0,6.0,8.0,8.5,10.0,8.75,7.0,0.0,0.0,5.0,40.0,9.0,0.0,8.0,12.8,9.0,0.9000000000000001,21.50000000000002,12.7,9.0,0.0,21.50000000000002,1.5,1.0,0.0,3.0,8.95,7.0,0.0,13.100000000000001,7.803999999999999,7.0,0.0,9.55
rzsm>0.9_pr>50,ssp245,2099,0,12,12,5,9,0,6,0,16,0,13,0,7,27,8,11,40,17,0,0,0,12,12,5,9,0,6,0,16,0,13,0,7,27,8,11,40,17,0,0,0,2,2,1,1,0,1,0,3,0,2,0,1,4,2,1,2,2,0,0,0,6,6,5,9,0,6,0,6,0,7,0,7,8,6,11,31,14,0,0,0.0,6.0,6.0,5.0,9.0,0.0,6.0,0.0,5.33,0.0,6.5,0.0,7.0,6.75,4.0,11.0,20.0,8.5,0.0,0.0,9.15,7.5,0.0,18.000000000000014,9.15,7.5,0.0,18.000000000000014,1.2,1.0,0.0,2.1000000000000014,6.1,6.0,0.0,11.300000000000004,5.054,5.665,0.0,9.200000000000003
rzsm>0.9_pr>80,ssp245,2015,4,0,0,0,0,14,0,3,0,16,9,2,4,9,7,0,0,4,0,0,4,0,0,0,0,14,0,3,0,16,9,2,4,9,7,0,0,4,0,0,1,0,0,0,0,2,0,1,0,2,2,1,1,2,1,0,0,1,0,0,4,0,0,0,0,9,0,3,0,8,5,2,4,5,7,0,0,4,0,0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,8.0,4.5,2.0,4.0,4.5,7.0,0.0,0.0,4.0,0.0,0.0,3.6,1.0,0.0,9.500000000000007,3.6,1.0,0.0,9.500000000000007,0.7,0.5,0.0,2.0,2.55,1.0,0.0,7.100000000000001,2.4,1.0,0.0,7.0
rzsm>0.9_pr>80,ssp245,2016,7,0,3,7,0,0,0,14,0,5,14,12,9,14,5,0,30,1,0,9,7,0,3,7,0,0,0,14,0,5,14,12,9,14,5,0,30,0,0,9,1,0,1,2,0,0,0,2,0,1,3,2,2,3,1,0,1,0,0,1,7,0,3,4,0,0,0,7,0,5,7,6,5,7,5,0,30,0,0,9,7.0,0.0,3.0,3.5,0.0,0.0,0.0,7.0,0.0,5.0,4.67,6.0,4.5,4.67,5.0,0.0,30.0,0.0,0.0,9.0,6.5,5.0,0.0,14.0,6.45,5.0,0.0,14.0,1.0,1.0,0.0,2.1000000000000014,4.75,4.5,0.0,7.200000000000003,4.4670000000000005,4.0,0.0,7.200000000000003
rzsm>0.9_pr>80,ssp245,2017,0,0,0,8,0,0,2,23,3,0,0,6,4,11,0,33,6,6,0,0,0,0,0,8,0,0,2,23,3,0,0,6,4,11,0,33,6,6,0,0,0,0,0,2,0,0,1,3,1,0,0,1,2,2,0,3,2,1,0,0,0,0,0,5,0,0,2,8,3,0,0,6,2,7,0,21,4,6,0,0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,7.67,3.0,0.0,0.0,6.0,2.0,5.5,0.0,11.0,3.0,6.0,0.0,0.0,5.1,1.0,0.0,12.200000000000017,5.1,1.0,0.0,12.200000000000017,0.9,0.5,0.0,2.1000000000000014,3.2,1.0,0.0,7.100000000000001,2.5085,1.0,0.0,6.1670000000000025
rzsm>0.9_pr>80,ssp245,2018,11,4,4,0,0,3,12,9,6,0,5,5,0,5,0,15,82,6,0,13,11,4,4,0,0,3,12,9,6,0,5,4,0,5,0,15,82,6,0,13,2,1,1,0,0,1,2,2,1,0,1,1,0,1,0,2,3,1,0,2,8,4,4,0,0,3,6,5,6,0,5,4,0,5,0,9,47,6,0,7,5.5,4.0,4.0,0.0,0.0,3.0,6.0,4.5,6.0,0.0,5.0,4.0,0.0,5.0,0.0,7.5,27.33,6.0,0.0,6.5,9.0,5.0,0.0,13.200000000000003,8.95,4.5,0.0,13.200000000000003,1.05,1.0,0.0,2.0,5.95,4.5,0.0,8.100000000000001,4.7165,4.25,0.0,6.600000000000001
rzsm>0.9_pr>80,ssp245,2019,22,9,0,0,0,4,6,2,19,13,4,7,0,12,26,0,9,5,0,3,21,9,0,0,0,3,6,0,19,13,4,7,0,11,24,0,8,5,0,3,2,2,0,0,0,1,1,0,3,2,1,1,0,2,3,0,1,1,0,1,16,7,0,0,0,3,6,0,9,7,4,7,0,9,10,0,8,5,0,3,10.5,4.5,0.0,0.0,0.0,3.0,6.0,0.0,6.33,6.5,4.0,7.0,0.0,5.5,8.0,0.0,8.0,5.0,0.0,3.0,7.05,4.5,0.0,19.300000000000004,6.65,4.5,0.0,19.200000000000003,1.05,1.0,0.0,2.1000000000000014,4.7,4.5,0.0,9.100000000000001,3.8665,4.25,0.0,8.0
rzsm>0.9_pr>80,ssp245,2020,0,0,5,3,0,0,0,0,4,0,1,0,5,7,14,0,0,3,0,6,0,0,5,3,0,0,0,0,4,0,0,0,5,7,14,0,0,3,0,6,0,0,1,1,0,0,0,0,1,0,0,0,1,1,2,0,0,1,0,2,0,0,5,3,0,0,0,0,4,0,0,0,5,7,8,0,0,3,0,3,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,7.0,7.0,0.0,0.0,3.0,0.0,3.0,2.4,0.0,0.0,6.100000000000001,2.35,0.0,0.0,6.100000000000001,0.5,0.0,0.0,1.1000000000000014,1.9,0.0,0.0,5.200000000000003,1.85,0.0,0.0,5.200000000000003
