threshold,ssp,date,GFDL-ESM4_compound_day_total,GISS-E2-1-G_compound_day_total,CNRM-CM6-1_compound_day_total,MRI-ESM2-0_compound_day_total,CESM2_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,INM-CM5-0_compound_day_total,GFDL-ESM4_compound_event_total,GISS-E2-1-G_compound_event_total,CNRM-CM6-1_compound_event_total,MRI-ESM2-0_compound_event_total,CESM2_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,INM-CM5-0_compound_event_total,GFDL-ESM4_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,CESM2_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,INM-CM5-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,GISS-E2-1-G_compound_duration_max,CNRM-CM6-1_compound_duration_max,MRI-ESM2-0_compound_duration_max,CESM2_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,INM-CM5-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,CESM2_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,INM-CM5-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.9_pr>80,ssp245,2023,4,14,10,10,0,2,0,0,0,7,5,1,9,0,4,10,15,27,0,0,4,14,10,9,0,2,0,0,0,7,5,0,9,0,4,10,15,26,0,0,1,3,2,2,0,1,0,0,0,1,1,0,2,0,1,2,1,3,0,0,4,8,7,5,0,2,0,0,0,7,5,0,7,0,4,6,15,12,0,0,4.0,4.67,5.0,4.5,0.0,2.0,0.0,0.0,0.0,7.0,5.0,0.0,4.5,0.0,4.0,5.0,15.0,8.67,0.0,0.0,5.9,4.0,0.0,14.100000000000001,5.75,4.0,0.0,14.100000000000001,1.0,1.0,0.0,2.1000000000000014,4.1,4.0,0.0,8.400000000000006,3.467,4.0,0.0,7.1670000000000025
rzsm>0.9_pr>80,ssp245,2024,5,0,0,0,0,0,0,1,0,10,11,11,15,11,17,0,49,6,0,0,5,0,0,0,0,0,0,0,0,10,11,11,15,11,17,0,49,6,0,0,1,0,0,0,0,0,0,0,0,2,2,2,1,2,4,0,3,1,0,0,5,0,0,0,0,0,0,0,0,5,7,6,15,6,7,0,32,6,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.5,5.5,15.0,5.5,4.25,0.0,16.33,6.0,0.0,0.0,6.8,0.5,0.0,15.200000000000003,6.75,0.0,0.0,15.200000000000003,0.9,0.0,0.0,2.1000000000000014,4.45,0.0,0.0,7.800000000000011,3.404,0.0,0.0,6.900000000000013
rzsm>0.9_pr>80,ssp245,2025,0,11,0,0,0,39,0,3,0,14,28,10,0,0,6,22,6,0,0,0,0,11,0,0,0,38,0,3,0,14,28,10,0,0,6,22,6,0,0,0,0,1,0,0,0,7,0,1,0,3,2,2,0,0,1,4,1,0,0,0,0,11,0,0,0,7,0,3,0,5,19,6,0,0,6,10,6,0,0,0,0.0,11.0,0.0,0.0,0.0,5.43,0.0,3.0,0.0,4.67,14.0,5.0,0.0,0.0,6.0,5.5,6.0,0.0,0.0,0.0,6.95,0.0,0.0,22.60000000000001,6.9,0.0,0.0,22.60000000000001,1.1,0.0,0.0,3.1000000000000014,3.65,0.0,0.0,10.100000000000001,3.0300000000000002,0.0,0.0,6.500000000000007
rzsm>0.9_pr>80,ssp245,2026,7,0,10,13,0,16,0,0,0,4,5,0,0,0,0,19,128,0,0,0,7,0,9,13,0,16,0,0,0,3,5,0,0,0,0,18,128,0,0,0,1,0,1,2,0,3,0,0,0,1,1,0,0,0,0,3,1,0,0,0,7,0,9,7,0,7,0,0,0,3,5,0,0,0,0,7,128,0,0,0,7.0,0.0,9.0,6.5,0.0,5.33,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,6.0,128.0,0.0,0.0,0.0,10.1,0.0,0.0,16.300000000000004,9.95,0.0,0.0,16.200000000000003,0.65,0.0,0.0,2.1000000000000014,8.65,0.0,0.0,7.200000000000003,8.491499999999998,0.0,0.0,7.200000000000003
rzsm>0.9_pr>80,ssp245,2027,0,7,0,19,0,7,22,5,0,6,0,11,0,11,6,5,0,0,6,5,0,7,0,19,0,7,22,5,0,5,0,11,0,10,6,4,0,0,5,5,0,1,0,3,0,1,3,1,0,1,0,2,0,2,1,2,0,0,1,1,0,7,0,9,0,7,11,5,0,5,0,6,0,6,6,2,0,0,5,5,0.0,7.0,0.0,6.33,0.0,7.0,7.33,5.0,0.0,5.0,0.0,5.5,0.0,5.0,6.0,2.0,0.0,0.0,5.0,5.0,5.5,5.0,0.0,11.800000000000011,5.3,5.0,0.0,11.800000000000011,0.95,1.0,0.0,2.1000000000000014,3.7,5.0,0.0,7.200000000000003,3.308,5.0,0.0,7.0
rzsm>0.9_pr>80,ssp245,2028,5,11,23,12,0,16,28,0,0,22,0,8,0,0,3,0,65,6,15,0,5,10,22,11,0,15,27,0,0,22,0,8,0,0,3,0,65,5,15,0,1,2,4,2,0,2,4,0,0,3,0,2,0,0,1,0,4,1,1,0,5,5,7,6,0,8,9,0,0,9,0,6,0,0,3,0,20,5,15,0,5.0,5.0,5.5,5.5,0.0,7.5,6.75,0.0,0.0,7.33,0.0,4.0,0.0,0.0,3.0,0.0,16.25,5.0,15.0,0.0,10.7,5.5,0.0,23.500000000000007,10.4,5.0,0.0,22.500000000000007,1.35,1.0,0.0,4.0,4.9,5.0,0.0,9.600000000000009,4.2915,4.5,0.0,8.25000000000001
rzsm>0.9_pr>80,ssp245,2029,0,4,4,11,0,6,0,11,3,2,0,8,0,6,25,0,41,0,0,0,0,2,4,11,0,6,0,11,3,2,0,8,0,6,25,0,41,0,0,0,0,1,1,2,0,1,0,2,1,1,0,2,0,1,3,0,1,0,0,0,0,2,4,6,0,6,0,6,3,2,0,6,0,6,12,0,41,0,0,0,0.0,2.0,4.0,5.5,0.0,6.0,0.0,5.5,3.0,2.0,0.0,4.0,0.0,6.0,8.33,0.0,41.0,0.0,0.0,0.0,6.05,2.5,0.0,12.40000000000002,5.95,2.0,0.0,12.40000000000002,0.8,1.0,0.0,2.0,4.7,2.0,0.0,6.6000000000000085,4.3665,2.0,0.0,6.233000000000003
rzsm>0.9_pr>80,ssp245,2030,0,0,13,0,0,2,6,8,9,5,0,30,0,5,6,0,205,0,0,0,0,0,13,0,0,2,6,8,9,5,0,28,0,5,6,0,205,0,0,0,0,0,1,0,0,1,1,1,2,1,0,3,0,1,1,0,1,0,0,0,0,0,13,0,0,2,6,8,6,5,0,11,0,5,6,0,205,0,0,0,0.0,0.0,13.0,0.0,0.0,2.0,6.0,8.0,4.5,5.0,0.0,9.33,0.0,5.0,6.0,0.0,205.0,0.0,0.0,0.0,14.45,1.0,0.0,14.700000000000024,14.35,1.0,0.0,14.500000000000021,0.65,0.5,0.0,1.1000000000000014,13.35,1.0,0.0,11.200000000000003,13.1915,1.0,0.0,9.697000000000005
rzsm>0.9_pr>80,ssp245,2031,0,8,11,0,0,11,0,0,7,0,5,4,7,0,9,19,15,0,0,0,0,8,11,0,0,11,0,0,6,0,5,4,7,0,9,19,15,0,0,0,0,2,2,0,0,1,0,0,1,0,1,1,1,0,2,2,2,0,0,0,0,5,7,0,0,11,0,0,6,0,5,4,7,0,5,14,9,0,0,0,0.0,4.0,5.5,0.0,0.0,11.0,0.0,0.0,6.0,0.0,5.0,4.0,7.0,0.0,4.5,9.5,7.5,0.0,0.0,0.0,4.8,2.0,0.0,11.400000000000006,4.75,2.0,0.0,11.400000000000006,0.75,0.5,0.0,2.0,3.65,2.0,0.0,9.200000000000003,3.2,2.0,0.0,7.700000000000003
rzsm>0.9_pr>80,ssp245,2032,6,0,2,14,0,0,0,4,7,0,8,0,5,6,0,13,17,0,0,0,6,0,2,14,0,0,0,4,7,0,8,0,5,6,0,13,17,0,0,0,1,0,1,2,0,0,0,1,2,0,1,0,1,1,0,2,2,0,0,0,6,0,2,8,0,0,0,4,4,0,8,0,5,6,0,10,12,0,0,0,6.0,0.0,2.0,7.0,0.0,0.0,0.0,4.0,3.5,0.0,8.0,0.0,5.0,6.0,0.0,6.5,8.5,0.0,0.0,0.0,4.1,1.0,0.0,13.100000000000001,4.1,1.0,0.0,13.100000000000001,0.7,0.5,0.0,2.0,3.25,1.0,0.0,8.200000000000003,2.825,1.0,0.0,7.100000000000001
rzsm>0.9_pr>80,ssp245,2033,0,0,0,0,0,11,26,5,7,0,0,15,0,19,0,0,40,7,0,11,0,0,0,0,0,11,25,5,7,0,0,15,0,19,0,0,40,6,0,11,0,0,0,0,0,2,4,1,1,0,0,3,0,2,0,0,1,2,0,1,0,0,0,0,0,7,8,5,7,0,0,8,0,14,0,0,40,4,0,11,0.0,0.0,0.0,0.0,0.0,5.5,6.25,5.0,7.0,0.0,0.0,5.0,0.0,9.5,0.0,0.0,40.0,3.0,0.0,11.0,7.05,0.0,0.0,19.70000000000001,6.95,0.0,0.0,19.60000000000001,0.85,0.0,0.0,2.1000000000000014,5.2,0.0,0.0,11.300000000000004,4.6125,0.0,0.0,9.650000000000002
rzsm>0.9_pr>80,ssp245,2034,0,0,0,0,0,54,14,0,8,0,0,6,3,0,0,0,4,6,0,12,0,0,0,0,0,54,14,0,8,0,0,6,3,0,0,0,3,6,0,12,0,0,0,0,0,8,2,0,1,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,16,8,0,8,0,0,6,3,0,0,0,3,6,0,6,0.0,0.0,0.0,0.0,0.0,6.75,7.0,0.0,8.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,6.0,0.0,6.0,5.35,0.0,0.0,12.200000000000003,5.3,0.0,0.0,12.200000000000003,0.85,0.0,0.0,2.0,2.8,0.0,0.0,8.0,2.2875,0.0,0.0,6.775
rzsm>0.9_pr>80,ssp245,2035,0,12,6,9,0,1,0,9,0,20,17,0,0,0,0,4,30,0,0,0,0,12,6,9,0,0,0,9,0,20,17,0,0,0,0,4,29,0,0,0,0,2,1,2,0,0,0,1,0,3,3,0,0,0,0,2,3,0,0,0,0,6,6,7,0,0,0,9,0,8,7,0,0,0,0,2,20,0,0,0,0.0,6.0,6.0,4.5,0.0,0.0,0.0,9.0,0.0,6.67,5.67,0.0,0.0,0.0,0.0,2.0,9.67,0.0,0.0,0.0,5.4,0.0,0.0,17.300000000000004,5.3,0.0,0.0,17.300000000000004,0.85,0.0,0.0,3.0,3.25,0.0,0.0,8.100000000000001,2.4755000000000003,0.0,0.0,6.903000000000003
rzsm>0.9_pr>80,ssp245,2036,0,0,0,9,0,0,0,17,0,0,7,0,0,0,0,15,7,16,0,0,0,0,0,9,0,0,0,17,0,0,7,0,0,0,0,15,7,16,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2,2,2,0,0,0,0,0,6,0,0,0,17,0,0,7,0,0,0,0,10,4,10,0,0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,17.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.5,3.5,8.0,0.0,0.0,3.55,0.0,0.0,15.100000000000001,3.55,0.0,0.0,15.100000000000001,0.5,0.0,0.0,2.0,2.7,0.0,0.0,10.0,2.375,0.0,0.0,7.550000000000001
rzsm>0.9_pr>80,ssp245,2037,0,15,5,16,0,16,0,2,0,5,0,18,0,0,0,3,4,21,4,0,0,15,5,16,0,16,0,2,0,5,0,18,0,0,0,3,4,21,4,0,0,3,1,2,0,3,0,1,0,1,0,1,0,0,0,1,1,2,1,0,0,7,5,9,0,6,0,2,0,5,0,18,0,0,0,3,4,12,4,0,0.0,5.0,5.0,8.0,0.0,5.33,0.0,2.0,0.0,5.0,0.0,18.0,0.0,0.0,0.0,3.0,4.0,10.5,4.0,0.0,5.45,2.5,0.0,16.200000000000003,5.45,2.5,0.0,16.200000000000003,0.85,1.0,0.0,2.1000000000000014,3.75,2.5,0.0,9.300000000000004,3.4915,2.5,0.0,8.250000000000004
rzsm>0.9_pr>80,ssp245,2038,6,0,0,0,0,13,0,21,0,0,1,9,0,0,0,0,34,13,0,6,6,0,0,0,0,13,0,21,0,0,0,9,0,0,0,0,34,12,0,6,1,0,0,0,0,2,0,3,0,0,0,2,0,0,0,0,2,2,0,1,6,0,0,0,0,7,0,12,0,0,0,5,0,0,0,0,20,9,0,6,6.0,0.0,0.0,0.0,0.0,6.5,0.0,7.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,17.0,6.0,0.0,6.0,5.15,0.0,0.0,13.800000000000011,5.05,0.0,0.0,13.800000000000011,0.65,0.0,0.0,2.0,3.25,0.0,0.0,9.300000000000004,2.65,0.0,0.0,6.550000000000001
rzsm>0.9_pr>80,ssp245,2039,13,0,4,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5,13,0,4,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,7,0,4,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,6.5,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.85,0.0,0.0,5.800000000000011,1.85,0.0,0.0,5.800000000000011,0.35,0.0,0.0,1.1000000000000014,1.35,0.0,0.0,5.200000000000003,1.2,0.0,0.0,5.150000000000002
rzsm>0.9_pr>80,ssp245,2040,6,5,0,6,0,5,14,5,0,0,0,4,18,0,8,3,71,0,0,16,5,5,0,6,0,5,14,5,0,0,0,4,17,0,8,3,70,0,0,16,1,1,0,2,0,1,2,1,0,0,0,1,2,0,1,1,2,0,0,3,5,5,0,3,0,5,10,5,0,0,0,4,9,0,8,3,49,0,0,7,5.0,5.0,0.0,3.0,0.0,5.0,7.0,5.0,0.0,0.0,0.0,4.0,8.5,0.0,8.0,3.0,35.0,0.0,0.0,5.33,8.05,4.5,0.0,16.200000000000003,7.9,4.5,0.0,16.1,0.9,1.0,0.0,2.0,5.65,3.5,0.0,9.100000000000001,4.6915,3.5,0.0,8.05
rzsm>0.9_pr>80,ssp245,2041,8,0,0,0,0,11,8,29,0,0,7,27,0,5,12,10,195,0,0,9,8,0,0,0,0,11,8,29,0,0,7,27,0,5,12,10,195,0,0,9,2,0,0,0,0,2,1,3,0,0,1,4,0,1,2,2,1,0,0,1,6,0,0,0,0,8,8,19,0,0,7,8,0,5,9,6,195,0,0,9,4.0,0.0,0.0,0.0,0.0,5.5,8.0,9.67,0.0,0.0,7.0,6.75,0.0,5.0,6.0,5.0,195.0,0.0,0.0,9.0,16.05,6.0,0.0,27.200000000000003,16.05,6.0,0.0,27.200000000000003,1.0,1.0,0.0,2.1000000000000014,14.0,5.5,0.0,10.000000000000014,13.046000000000001,4.5,0.0,9.067
rzsm>0.9_pr>80,ssp245,2042,5,5,4,0,0,15,0,7,0,7,6,0,9,0,5,7,134,7,0,7,5,5,4,0,0,15,0,7,0,7,6,0,9,0,5,7,134,7,0,7,1,1,1,0,0,3,0,1,0,1,1,0,1,0,1,1,4,1,0,1,5,5,4,0,0,7,0,7,0,7,6,0,9,0,5,7,95,7,0,7,5.0,5.0,4.0,0.0,0.0,5.0,0.0,7.0,0.0,7.0,6.0,0.0,9.0,0.0,5.0,7.0,33.5,7.0,0.0,7.0,10.9,5.0,0.0,9.600000000000009,10.9,5.0,0.0,9.600000000000009,0.9,1.0,0.0,1.2000000000000028,8.55,5.0,0.0,7.200000000000003,5.375,5.0,0.0,7.200000000000003
rzsm>0.9_pr>80,ssp245,2043,0,0,0,0,0,17,0,5,3,4,0,3,13,0,0,0,108,6,0,0,0,0,0,0,0,17,0,5,3,4,0,3,13,0,0,0,108,6,0,0,0,0,0,0,0,3,0,2,1,2,0,1,2,0,0,0,2,1,0,0,0,0,0,0,0,7,0,3,3,2,0,3,9,0,0,0,87,6,0,0,0.0,0.0,0.0,0.0,0.0,5.67,0.0,2.5,3.0,2.0,0.0,3.0,6.5,0.0,0.0,0.0,54.0,6.0,0.0,0.0,7.95,0.0,0.0,13.400000000000006,7.95,0.0,0.0,13.400000000000006,0.7,0.0,0.0,2.0,6.0,0.0,0.0,7.200000000000003,4.1335,0.0,0.0,6.050000000000001
rzsm>0.9_pr>80,ssp245,2044,0,3,18,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,3,18,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,1,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,10,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0.0,3.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.15,0.0,0.0,6.500000000000007,2.15,0.0,0.0,6.500000000000007,0.35,0.0,0.0,1.1000000000000014,1.5,0.0,0.0,6.0,1.425,0.0,0.0,5.550000000000001
rzsm>0.9_pr>80,ssp245,2045,0,9,2,36,0,6,18,0,0,0,0,28,0,0,0,0,0,0,5,3,0,9,2,34,0,6,18,0,0,0,0,28,0,0,0,0,0,0,5,3,0,2,1,5,0,1,2,0,0,0,0,4,0,0,0,0,0,0,1,1,0,6,2,10,0,6,12,0,0,0,0,13,0,0,0,0,0,0,5,3,0.0,4.5,2.0,6.8,0.0,6.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,5.35,0.0,0.0,19.000000000000014,5.25,0.0,0.0,19.000000000000014,0.85,0.0,0.0,2.200000000000003,2.85,0.0,0.0,10.200000000000003,2.165,0.0,0.0,6.82
rzsm>0.9_pr>80,ssp245,2046,0,0,2,11,0,17,0,0,0,0,15,5,5,0,6,0,46,0,0,0,0,0,2,11,0,17,0,0,0,0,15,5,5,0,5,0,46,0,0,0,0,0,1,2,0,3,0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,0,2,6,0,8,0,0,0,0,8,5,5,0,5,0,46,0,0,0,0.0,0.0,2.0,5.5,0.0,5.67,0.0,0.0,0.0,0.0,7.5,5.0,5.0,0.0,5.0,0.0,46.0,0.0,0.0,0.0,5.35,0.0,0.0,15.200000000000003,5.3,0.0,0.0,15.200000000000003,0.6,0.0,0.0,2.0,4.25,0.0,0.0,8.0,4.0835,0.0,0.0,5.853000000000002
rzsm>0.9_pr>80,ssp245,2047,8,20,27,24,0,11,5,0,0,6,5,6,4,10,13,14,52,0,0,0,7,20,27,23,0,11,5,0,0,6,5,6,4,10,13,14,52,0,0,0,2,2,5,5,0,2,1,0,0,1,2,1,1,1,1,2,2,0,0,0,5,15,10,8,0,6,5,0,0,6,3,6,4,10,13,9,48,0,0,0,3.5,10.0,5.4,4.6,0.0,5.5,5.0,0.0,0.0,6.0,2.5,6.0,4.0,10.0,13.0,7.0,26.0,0.0,0.0,0.0,10.25,6.0,0.0,24.300000000000004,10.15,6.0,0.0,23.400000000000006,1.4,1.0,0.0,2.3000000000000043,7.4,5.5,0.0,13.200000000000003,5.425,4.8,0.0,10.300000000000004
rzsm>0.9_pr>80,ssp245,2048,0,12,0,2,0,6,13,0,0,0,4,5,0,0,20,6,0,0,0,0,0,12,0,2,0,6,12,0,0,0,4,5,0,0,20,6,0,0,0,0,0,2,0,1,0,1,2,0,0,0,1,1,0,0,3,1,0,0,0,0,0,7,0,2,0,6,6,0,0,0,4,5,0,0,11,6,0,0,0,0,0.0,6.0,0.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,6.67,6.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,12.100000000000001,3.35,0.0,0.0,12.0,0.6,0.0,0.0,2.0,2.35,0.0,0.0,6.100000000000001,2.0835,0.0,0.0,6.0
rzsm>0.9_pr>80,ssp245,2049,8,5,1,0,0,1,8,11,3,0,0,9,18,0,5,0,145,0,0,0,8,5,0,0,0,0,8,11,2,0,0,9,18,0,5,0,145,0,0,0,1,1,0,0,0,0,1,2,1,0,0,1,4,0,1,0,2,0,0,0,8,5,0,0,0,0,8,7,2,0,0,9,8,0,5,0,136,0,0,0,8.0,5.0,0.0,0.0,0.0,0.0,8.0,5.5,2.0,0.0,0.0,9.0,4.5,0.0,5.0,0.0,72.5,0.0,0.0,0.0,10.7,1.0,0.0,11.70000000000001,10.55,0.0,0.0,11.70000000000001,0.7,0.0,0.0,2.0,9.4,0.0,0.0,8.100000000000001,5.975,0.0,0.0,8.100000000000001
rzsm>0.9_pr>80,ssp245,2050,0,20,8,6,0,4,8,2,0,0,0,8,13,0,0,0,103,0,0,0,0,20,8,6,0,4,8,2,0,0,0,6,13,0,0,0,103,0,0,0,0,3,1,1,0,1,2,1,0,0,0,1,3,0,0,0,2,0,0,0,0,8,8,6,0,4,5,2,0,0,0,6,7,0,0,0,70,0,0,0,0.0,6.67,8.0,6.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,6.0,4.33,0.0,0.0,0.0,51.5,0.0,0.0,0.0,8.6,0.0,0.0,13.70000000000001,8.5,0.0,0.0,13.70000000000001,0.75,0.0,0.0,2.1000000000000014,5.8,0.0,0.0,8.0,4.625,0.0,0.0,6.803000000000002
rzsm>0.9_pr>80,ssp245,2051,0,0,11,0,0,0,0,13,10,0,0,15,9,0,14,0,107,10,0,4,0,0,11,0,0,0,0,13,9,0,0,15,9,0,12,0,107,10,0,4,0,0,3,0,0,0,0,1,1,0,0,2,2,0,2,0,2,2,0,1,0,0,7,0,0,0,0,13,9,0,0,11,5,0,8,0,70,5,0,4,0.0,0.0,3.67,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,7.5,4.5,0.0,6.0,0.0,53.5,5.0,0.0,4.0,9.65,0.0,0.0,14.100000000000001,9.5,0.0,0.0,13.200000000000003,0.8,0.0,0.0,2.0,6.6,0.0,0.0,11.200000000000003,5.3085,0.0,0.0,9.400000000000006
rzsm>0.9_pr>80,ssp245,2052,0,0,3,6,0,0,0,0,11,10,0,21,11,4,22,0,226,16,0,15,0,0,3,6,0,0,0,0,11,10,0,21,11,3,22,0,226,16,0,15,0,0,1,1,0,0,0,0,2,1,0,3,2,1,4,0,3,2,0,2,0,0,3,6,0,0,0,0,8,10,0,11,7,3,7,0,199,9,0,8,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,5.5,10.0,0.0,7.0,5.5,3.0,5.5,0.0,75.33,8.0,0.0,7.5,17.25,3.5,0.0,21.1,17.2,3.0,0.0,21.1,1.1,1.0,0.0,3.0,13.55,3.0,0.0,10.100000000000001,6.8165,3.0,0.0,8.200000000000003
rzsm>0.9_pr>80,ssp245,2053,11,1,0,0,6,0,0,0,0,7,0,9,18,16,16,0,2,0,0,6,11,0,0,0,6,0,0,0,0,7,0,9,18,16,15,0,2,0,0,6,2,0,0,0,1,0,0,0,0,2,0,2,3,2,3,0,1,0,0,1,9,0,0,0,6,0,0,0,0,5,0,6,7,10,7,0,2,0,0,6,5.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.5,0.0,4.5,6.0,8.0,5.0,0.0,2.0,0.0,0.0,6.0,4.6,0.5,0.0,16.0,4.5,0.0,0.0,15.100000000000001,0.85,0.0,0.0,2.1000000000000014,2.9,0.0,0.0,7.200000000000003,2.325,0.0,0.0,6.0
rzsm>0.9_pr>80,ssp245,2054,33,8,0,0,0,0,0,6,0,0,19,20,4,7,13,14,0,0,20,0,33,8,0,0,0,0,0,6,0,0,19,20,4,7,13,14,0,0,20,0,6,1,0,0,0,0,0,1,0,0,3,4,1,2,2,2,0,0,2,0,7,8,0,0,0,0,0,6,0,0,7,7,4,5,7,9,0,0,14,0,5.5,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.33,5.0,4.0,3.5,6.5,7.0,0.0,0.0,10.0,0.0,7.2,2.0,0.0,20.0,7.2,2.0,0.0,20.0,1.2,0.5,0.0,3.1000000000000014,3.7,2.0,0.0,8.100000000000001,3.0915,1.75,0.0,7.100000000000001
rzsm>0.9_pr>80,ssp245,2055,14,11,0,0,0,20,1,8,0,0,0,21,0,0,0,0,162,0,0,6,14,10,0,0,0,19,0,8,0,0,0,21,0,0,0,0,162,0,0,5,3,1,0,0,0,4,0,1,0,0,0,3,0,0,0,0,2,0,0,1,6,10,0,0,0,6,0,8,0,0,0,12,0,0,0,0,154,0,0,5,4.67,10.0,0.0,0.0,0.0,4.75,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,5.0,12.15,0.0,0.0,20.1,11.95,0.0,0.0,19.200000000000003,0.75,0.0,0.0,3.0,10.05,0.0,0.0,10.200000000000003,6.021,0.0,0.0,8.200000000000003
