threshold,ssp,date,GFDL-ESM4_compound_day_total,GISS-E2-1-G_compound_day_total,CNRM-CM6-1_compound_day_total,BCC-CSM2-MR_compound_day_total,IPSL-CM6A-LR_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,MIROC6_compound_day_total,GFDL-ESM4_compound_event_total,GISS-E2-1-G_compound_event_total,CNRM-CM6-1_compound_event_total,BCC-CSM2-MR_compound_event_total,IPSL-CM6A-LR_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,MIROC6_compound_event_total,GFDL-ESM4_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,BCC-CSM2-MR_compound_sequence_total,IPSL-CM6A-LR_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,MIROC6_compound_sequence_total,GFDL-ESM4_compound_duration_max,GISS-E2-1-G_compound_duration_max,CNRM-CM6-1_compound_duration_max,BCC-CSM2-MR_compound_duration_max,IPSL-CM6A-LR_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,MIROC6_compound_duration_max,GFDL-ESM4_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,BCC-CSM2-MR_compound_duration_mean,IPSL-CM6A-LR_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,MIROC6_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
spi<-1_tasmax>32.22,ssp245,2034,0,0,7,4,10,22,16,2,9,0,34,24,19,0,0,8,1,1,0,21,7,0,0,7,4,10,22,16,2,9,0,34,24,19,0,0,8,0,0,0,21,7,0,0,2,2,2,1,3,1,1,0,1,3,1,0,0,2,0,0,0,3,2,0,0,5,2,8,22,8,2,9,0,34,16,19,0,0,5,0,0,0,13,5,0.0,0.0,3.5,2.0,5.0,22.0,5.33,2.0,9.0,0.0,34.0,8.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,3.5,8.80952380952381,7.0,0.0,22.0,8.714285714285714,7.0,0.0,22.0,1.1428571428571428,1.0,0.0,3.0,7.0476190476190474,5.0,0.0,19.0,5.92047619047619,3.5,0.0,19.0
spi<-1_tasmax>32.22,ssp245,2035,0,78,0,0,0,12,3,4,0,2,4,23,4,0,29,0,0,0,0,0,25,0,78,0,0,0,12,3,4,0,0,4,22,4,0,29,0,0,0,0,0,25,0,1,0,0,0,1,1,2,0,0,1,2,1,0,5,0,0,0,0,0,2,0,78,0,0,0,12,3,2,0,0,4,19,4,0,9,0,0,0,0,0,19,0.0,78.0,0.0,0.0,0.0,12.0,3.0,2.0,0.0,0.0,4.0,11.0,4.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,12.5,8.761904761904763,0.0,0.0,25.0,8.619047619047619,0.0,0.0,25.0,0.7619047619047619,0.0,0.0,2.0,7.142857142857143,0.0,0.0,19.0,6.300000000000001,0.0,0.0,12.0
spi<-1_tasmax>32.22,ssp245,2036,20,0,11,48,0,30,0,6,0,3,7,0,6,6,0,17,0,0,0,20,0,19,0,10,48,0,30,0,6,0,3,6,0,6,6,0,17,0,0,0,20,0,1,0,2,4,0,3,0,1,0,1,1,0,1,2,0,3,0,0,0,2,0,19,0,6,26,0,25,0,6,0,3,6,0,6,4,0,9,0,0,0,16,0,19.0,0.0,5.0,12.0,0.0,10.0,0.0,6.0,0.0,3.0,6.0,0.0,6.0,3.0,0.0,5.67,0.0,0.0,0.0,10.0,0.0,8.285714285714286,3.0,0.0,20.0,8.142857142857142,3.0,0.0,20.0,1.0,1.0,0.0,3.0,6.0,3.0,0.0,19.0,4.07952380952381,3.0,0.0,10.0
spi<-1_tasmax>32.22,ssp245,2037,0,0,23,0,0,12,0,0,3,15,0,13,6,0,1,50,6,0,0,46,0,0,0,23,0,0,11,0,0,3,15,0,13,6,0,0,50,6,0,0,44,0,0,0,4,0,0,2,0,0,1,1,0,2,1,0,0,3,2,0,0,2,0,0,0,12,0,0,8,0,0,3,15,0,8,6,0,0,42,3,0,0,37,0,0.0,0.0,5.75,0.0,0.0,5.5,0.0,0.0,3.0,15.0,0.0,6.5,6.0,0.0,0.0,16.67,3.0,0.0,0.0,22.0,0.0,8.333333333333334,0.0,0.0,23.0,8.142857142857142,0.0,0.0,23.0,0.8571428571428571,0.0,0.0,2.0,6.380952380952381,0.0,0.0,15.0,3.9723809523809526,0.0,0.0,15.0
spi<-1_tasmax>32.22,ssp245,2038,0,7,0,3,11,0,0,41,1,15,5,6,2,39,9,2,51,0,0,21,4,0,7,0,2,11,0,0,41,0,15,5,6,0,39,9,2,51,0,0,21,4,0,1,0,1,1,0,0,4,0,3,1,1,0,2,1,1,2,0,0,3,1,0,7,0,2,11,0,0,17,0,7,5,6,0,30,9,2,31,0,0,14,4,0.0,7.0,0.0,2.0,11.0,0.0,0.0,10.25,0.0,5.0,5.0,6.0,0.0,19.5,9.0,2.0,25.5,0.0,0.0,7.0,4.0,10.333333333333334,4.0,0.0,39.0,10.142857142857142,4.0,0.0,39.0,1.0476190476190477,1.0,0.0,3.0,6.904761904761905,4.0,0.0,17.0,5.392857142857143,4.0,0.0,11.0
spi<-1_tasmax>32.22,ssp245,2039,36,3,9,8,0,45,0,8,2,1,7,0,19,15,13,0,7,1,0,7,8,34,3,9,8,0,45,0,8,2,0,7,0,19,15,13,0,7,0,0,5,8,2,1,2,2,0,2,0,3,1,0,2,0,2,1,2,0,1,0,0,1,1,32,3,7,6,0,31,0,3,2,0,4,0,16,15,8,0,7,0,0,5,8,17.0,3.0,4.5,4.0,0.0,22.5,0.0,2.67,2.0,0.0,3.5,0.0,9.5,15.0,6.5,0.0,7.0,0.0,0.0,5.0,8.0,9.0,7.0,0.0,19.0,8.714285714285714,7.0,0.0,19.0,1.0952380952380953,1.0,0.0,2.0,7.0,4.0,0.0,16.0,5.246190476190476,3.5,0.0,15.0
spi<-1_tasmax>32.22,ssp245,2040,18,0,39,2,19,0,17,4,19,20,14,0,13,35,20,60,9,13,0,0,0,18,0,39,2,19,0,17,4,19,20,14,0,13,35,20,60,9,13,0,0,0,1,0,1,1,3,0,1,2,2,3,2,0,2,1,2,3,1,2,0,0,0,18,0,39,2,8,0,17,2,14,12,10,0,7,35,15,43,9,11,0,0,0,18.0,0.0,39.0,2.0,6.33,0.0,17.0,2.0,9.5,6.67,7.0,0.0,6.5,35.0,10.0,20.0,9.0,6.5,0.0,0.0,0.0,14.380952380952381,13.0,0.0,35.0,14.380952380952381,13.0,0.0,35.0,1.2857142857142858,1.0,0.0,3.0,11.523809523809524,9.0,0.0,35.0,9.261904761904763,6.5,0.0,20.0
spi<-1_tasmax>32.22,ssp245,2041,4,0,1,7,0,31,10,0,0,25,22,0,43,0,0,15,33,0,30,12,5,4,0,0,7,0,31,10,0,0,25,22,0,43,0,0,15,33,0,30,12,5,1,0,0,1,0,2,2,0,0,1,1,0,3,0,0,2,1,0,1,2,1,4,0,0,7,0,25,5,0,0,25,22,0,26,0,0,11,33,0,30,7,5,4.0,0.0,0.0,7.0,0.0,15.5,5.0,0.0,0.0,25.0,22.0,0.0,14.33,0.0,0.0,7.5,33.0,0.0,30.0,6.0,5.0,11.333333333333334,5.0,0.0,31.0,11.285714285714286,5.0,0.0,31.0,0.8571428571428571,1.0,0.0,2.0,9.523809523809524,5.0,0.0,26.0,8.30142857142857,5.0,0.0,25.0
spi<-1_tasmax>32.22,ssp245,2042,36,10,67,16,6,9,0,0,0,25,69,3,28,36,0,14,24,20,0,0,5,36,10,67,16,6,9,0,0,0,25,69,3,27,36,0,14,24,20,0,0,5,2,2,2,2,2,2,0,0,0,1,1,1,3,1,0,1,2,2,0,0,1,23,7,63,11,3,6,0,0,0,25,69,3,18,36,0,14,18,14,0,0,5,18.0,5.0,33.5,8.0,3.0,4.5,0.0,0.0,0.0,25.0,69.0,3.0,9.0,36.0,0.0,14.0,12.0,10.0,0.0,0.0,5.0,17.523809523809526,10.0,0.0,36.0,17.476190476190474,10.0,0.0,36.0,1.1904761904761905,1.0,0.0,2.0,15.0,7.0,0.0,36.0,12.142857142857142,5.0,0.0,33.5
spi<-1_tasmax>32.22,ssp245,2043,0,0,5,7,0,0,5,0,0,0,8,15,18,22,28,0,30,3,0,0,1,0,0,5,7,0,0,5,0,0,0,8,15,18,22,27,0,30,3,0,0,0,0,0,1,1,0,0,2,0,0,0,1,2,1,1,3,0,4,1,0,0,0,0,0,5,7,0,0,3,0,0,0,8,10,18,22,17,0,10,3,0,0,0,0.0,0.0,5.0,7.0,0.0,0.0,2.5,0.0,0.0,0.0,8.0,7.5,18.0,22.0,9.0,0.0,7.5,3.0,0.0,0.0,0.0,6.761904761904762,1.0,0.0,22.0,6.666666666666667,0.0,0.0,22.0,0.8095238095238095,0.0,0.0,2.0,4.904761904761905,0.0,0.0,17.0,4.261904761904762,0.0,0.0,9.0
spi<-1_tasmax>32.22,ssp245,2044,14,4,12,0,5,22,0,0,3,24,0,0,0,20,18,0,3,14,19,61,5,14,4,12,0,5,22,0,0,3,24,0,0,0,20,17,0,3,14,19,61,4,2,1,1,0,1,2,0,0,1,4,0,0,0,3,1,0,1,1,1,2,1,10,4,12,0,5,14,0,0,3,10,0,0,0,12,17,0,3,14,19,44,4,7.0,4.0,12.0,0.0,5.0,11.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,6.67,17.0,0.0,3.0,14.0,19.0,30.5,4.0,10.666666666666666,5.0,0.0,22.0,10.571428571428571,4.0,0.0,22.0,1.0476190476190477,1.0,0.0,2.0,8.142857142857142,4.0,0.0,17.0,6.7700000000000005,4.0,0.0,17.0
spi<-1_tasmax>32.22,ssp245,2045,0,30,46,35,0,1,0,0,17,0,2,0,6,7,0,3,5,6,0,0,14,0,30,46,34,0,0,0,0,17,0,0,0,6,7,0,3,5,6,0,0,14,0,2,3,5,0,0,0,0,1,0,0,0,1,2,0,1,1,1,0,0,2,0,27,33,14,0,0,0,0,17,0,0,0,6,4,0,3,5,6,0,0,12,0.0,15.0,15.33,6.8,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,6.0,3.5,0.0,3.0,5.0,6.0,0.0,0.0,7.0,8.19047619047619,2.0,0.0,30.0,8.0,0.0,0.0,30.0,0.9047619047619048,0.0,0.0,2.0,6.0476190476190474,0.0,0.0,17.0,4.029999999999999,0.0,0.0,15.0
spi<-1_tasmax>32.22,ssp245,2046,28,38,10,16,6,0,7,0,36,17,14,24,33,21,2,48,7,0,0,0,0,28,38,10,15,5,0,6,0,36,17,14,24,33,20,2,48,7,0,0,0,0,2,3,1,3,1,0,1,0,1,4,2,1,2,2,1,3,1,0,0,0,0,25,17,10,7,5,0,6,0,36,7,11,24,31,18,2,41,7,0,0,0,0,14.0,12.67,10.0,5.0,5.0,0.0,6.0,0.0,36.0,4.25,7.0,24.0,16.5,10.0,2.0,16.0,7.0,0.0,0.0,0.0,0.0,14.619047619047619,10.0,0.0,36.0,14.428571428571429,10.0,0.0,36.0,1.3333333333333333,1.0,0.0,3.0,11.761904761904763,7.0,0.0,31.0,8.353333333333333,6.0,0.0,16.5
spi<-1_tasmax>32.22,ssp245,2047,22,15,17,49,0,3,24,25,22,0,12,12,2,13,7,36,0,30,0,3,0,22,15,17,49,0,3,24,25,22,0,12,12,2,12,7,36,0,30,0,2,0,1,3,1,2,0,1,2,2,2,0,2,1,1,2,1,1,0,2,0,1,0,22,11,17,46,0,3,21,13,13,0,7,12,2,10,7,36,0,24,0,2,0,22.0,5.0,17.0,24.5,0.0,3.0,12.0,12.5,11.0,0.0,6.0,12.0,2.0,6.0,7.0,36.0,0.0,15.0,0.0,2.0,0.0,13.904761904761905,12.0,0.0,30.0,13.80952380952381,12.0,0.0,30.0,1.1904761904761905,1.0,0.0,2.0,11.714285714285714,10.0,0.0,24.0,9.19047619047619,6.0,0.0,22.0
spi<-1_tasmax>32.22,ssp245,2048,15,3,0,0,0,0,0,0,4,5,38,9,49,18,2,41,37,22,5,0,12,15,3,0,0,0,0,0,0,4,5,37,9,49,18,2,41,37,22,5,0,12,2,1,0,0,0,0,0,0,1,2,2,2,3,1,1,4,2,1,1,0,1,12,3,0,0,0,0,0,0,4,3,29,6,25,18,2,21,35,22,5,0,12,7.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.5,18.5,4.5,16.33,18.0,2.0,10.25,18.5,22.0,5.0,0.0,12.0,12.380952380952381,5.0,0.0,38.0,12.333333333333334,5.0,0.0,37.0,1.1428571428571428,1.0,0.0,2.0,9.380952380952381,4.0,0.0,25.0,6.86095238095238,4.0,0.0,18.5
spi<-1_tasmax>32.22,ssp245,2049,2,27,13,14,5,9,2,13,7,12,53,1,0,29,10,25,0,3,0,0,5,2,27,13,14,4,9,2,13,7,12,52,0,0,29,10,25,0,3,0,0,5,1,2,1,1,1,1,1,4,2,1,4,0,0,3,1,2,0,1,0,0,1,2,21,13,14,4,9,2,4,4,12,23,0,0,24,10,16,0,3,0,0,5,2.0,13.5,13.0,14.0,4.0,9.0,2.0,3.25,3.5,12.0,13.0,0.0,0.0,9.67,10.0,12.5,0.0,3.0,0.0,0.0,5.0,10.952380952380953,7.0,0.0,27.0,10.80952380952381,7.0,0.0,27.0,1.2857142857142858,1.0,0.0,3.0,7.904761904761905,4.0,0.0,21.0,6.162857142857144,4.0,0.0,13.0
spi<-1_tasmax>32.22,ssp245,2050,2,0,0,34,0,46,0,5,1,10,11,0,3,0,8,0,0,7,0,30,10,2,0,0,34,0,45,0,5,0,10,11,0,3,0,8,0,0,7,0,30,10,1,0,0,5,0,2,0,1,0,1,1,0,1,0,1,0,0,2,0,1,2,2,0,0,12,0,38,0,5,0,10,11,0,3,0,8,0,0,4,0,30,7,2.0,0.0,0.0,6.8,0.0,22.5,0.0,5.0,0.0,10.0,11.0,0.0,3.0,0.0,8.0,0.0,0.0,3.5,0.0,30.0,5.0,7.9523809523809526,2.0,0.0,30.0,7.857142857142857,2.0,0.0,30.0,0.8571428571428571,1.0,0.0,2.0,6.190476190476191,2.0,0.0,12.0,5.085714285714285,2.0,0.0,11.0
spi<-1_tasmax>32.22,ssp245,2051,30,5,36,41,0,0,4,9,13,3,12,5,31,0,4,0,27,0,11,4,0,30,5,36,39,0,0,4,9,12,3,12,5,31,0,4,0,27,0,10,4,0,2,1,2,2,0,0,1,1,2,1,1,2,1,0,1,0,5,0,2,1,0,27,5,25,28,0,0,4,9,6,3,12,3,31,0,4,0,9,0,8,4,0,15.0,5.0,18.0,19.5,0.0,0.0,4.0,9.0,6.0,3.0,12.0,2.5,31.0,0.0,4.0,0.0,5.4,0.0,5.0,4.0,0.0,11.19047619047619,5.0,0.0,31.0,11.0,5.0,0.0,31.0,1.1904761904761905,1.0,0.0,2.0,8.476190476190476,4.0,0.0,27.0,6.828571428571429,4.0,0.0,18.0
spi<-1_tasmax>32.22,ssp245,2052,14,32,3,7,2,17,0,0,10,9,0,13,4,0,0,9,0,0,0,0,35,14,32,3,7,2,17,0,0,10,6,0,13,3,0,0,9,0,0,0,0,35,3,3,1,2,1,1,0,0,2,1,0,1,1,0,0,2,0,0,0,0,2,8,26,3,5,2,17,0,0,7,6,0,13,3,0,0,5,0,0,0,0,33,4.67,10.67,3.0,3.5,2.0,17.0,0.0,0.0,5.0,6.0,0.0,13.0,3.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,17.5,7.380952380952381,3.0,0.0,17.0,7.190476190476191,3.0,0.0,17.0,0.9523809523809523,1.0,0.0,2.0,6.095238095238095,3.0,0.0,17.0,4.278095238095238,3.0,0.0,13.0
spi<-1_tasmax>32.22,ssp245,2053,8,10,1,0,35,0,19,34,0,0,0,15,50,0,6,11,0,11,0,36,0,8,9,0,0,35,0,18,34,0,0,0,15,50,0,6,11,0,11,0,35,0,1,2,0,0,2,0,2,6,0,0,0,2,3,0,2,1,0,2,0,1,0,8,6,0,0,18,0,9,14,0,0,0,8,30,0,3,11,0,6,0,35,0,8.0,4.5,0.0,0.0,17.5,0.0,9.0,5.67,0.0,0.0,0.0,7.5,16.67,0.0,3.0,11.0,0.0,5.5,0.0,35.0,0.0,11.238095238095237,6.0,0.0,35.0,11.047619047619047,6.0,0.0,35.0,1.1428571428571428,1.0,0.0,2.0,7.0476190476190474,3.0,0.0,18.0,5.873333333333333,3.0,0.0,16.67
spi<-1_tasmax>32.22,ssp245,2054,14,4,1,26,0,4,0,0,13,0,0,9,0,0,35,1,5,0,10,0,4,14,4,0,26,0,4,0,0,13,0,0,9,0,0,35,0,5,0,10,0,4,1,1,0,2,0,1,0,0,1,0,0,2,0,0,1,0,1,0,1,0,1,14,4,0,20,0,4,0,0,13,0,0,7,0,0,35,0,5,0,10,0,4,14.0,4.0,0.0,13.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,4.5,0.0,0.0,35.0,0.0,5.0,0.0,10.0,0.0,4.0,6.0,1.0,0.0,14.0,5.904761904761905,0.0,0.0,14.0,0.5714285714285714,0.0,0.0,1.0,5.523809523809524,0.0,0.0,14.0,5.071428571428571,0.0,0.0,13.0
spi<-1_tasmax>32.22,ssp245,2055,10,30,4,2,3,28,4,0,0,0,0,2,34,0,27,19,28,0,0,6,5,10,30,3,2,2,28,4,0,0,0,0,2,34,0,27,19,28,0,0,6,5,1,2,1,1,1,2,1,0,0,0,0,1,3,0,1,2,2,0,0,1,1,10,20,3,2,2,25,4,0,0,0,0,2,17,0,27,14,23,0,0,6,5,10.0,15.0,3.0,2.0,2.0,14.0,4.0,0.0,0.0,0.0,0.0,2.0,11.33,0.0,27.0,9.5,14.0,0.0,0.0,6.0,5.0,9.619047619047619,4.0,0.0,28.0,9.523809523809524,3.0,0.0,28.0,0.9523809523809523,1.0,0.0,2.0,7.619047619047619,3.0,0.0,23.0,5.944285714285714,3.0,0.0,14.0
spi<-1_tasmax>32.22,ssp245,2056,8,18,10,0,0,19,50,6,0,0,12,17,2,0,15,0,0,20,15,17,23,8,18,10,0,0,19,50,6,0,0,12,17,2,0,13,0,0,20,15,17,23,2,2,1,0,0,2,1,1,0,0,2,1,1,0,2,0,0,1,2,1,1,4,14,10,0,0,16,50,6,0,0,7,17,2,0,7,0,0,20,9,17,23,4.0,9.0,10.0,0.0,0.0,9.5,50.0,6.0,0.0,0.0,6.0,17.0,2.0,0.0,6.5,0.0,0.0,20.0,7.5,17.0,23.0,11.047619047619047,10.0,0.0,20.0,10.952380952380953,10.0,0.0,20.0,0.9523809523809523,1.0,0.0,2.0,9.619047619047619,7.0,0.0,20.0,8.928571428571429,6.0,0.0,20.0
spi<-1_tasmax>32.22,ssp245,2057,11,7,15,12,39,0,7,51,0,16,20,11,27,0,0,10,0,0,0,0,0,10,7,15,12,39,0,7,51,0,16,20,11,27,0,0,10,0,0,0,0,0,1,1,2,1,4,0,2,4,0,1,2,2,2,0,0,2,0,0,0,0,0,10,7,12,12,19,0,5,44,0,16,17,8,24,0,0,8,0,0,0,0,0,10.0,7.0,7.5,12.0,9.75,0.0,3.5,12.75,0.0,16.0,10.0,5.5,13.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.761904761904763,7.0,0.0,27.0,10.714285714285714,7.0,0.0,27.0,1.1428571428571428,1.0,0.0,2.0,8.666666666666666,7.0,0.0,19.0,5.357142857142857,5.0,0.0,12.75
spi<-1_tasmax>32.22,ssp245,2058,3,0,29,0,7,14,0,5,4,10,18,13,0,7,12,9,0,0,0,0,0,3,0,28,0,7,14,0,4,4,10,18,13,0,7,12,8,0,0,0,0,0,1,0,3,0,2,1,0,1,1,1,1,2,0,1,1,1,0,0,0,0,0,3,0,16,0,4,14,0,4,4,10,18,9,0,7,12,8,0,0,0,0,0,3.0,0.0,9.33,0.0,3.5,14.0,0.0,4.0,4.0,10.0,18.0,6.5,0.0,7.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,6.238095238095238,4.0,0.0,14.0,6.095238095238095,4.0,0.0,14.0,0.7619047619047619,1.0,0.0,2.0,5.190476190476191,4.0,0.0,14.0,4.7299999999999995,3.5,0.0,12.0
spi<-1_tasmax>32.22,ssp245,2059,0,23,16,51,0,2,0,10,1,0,5,0,54,21,7,64,0,0,0,69,0,0,23,16,51,0,2,0,10,0,0,5,0,54,21,7,63,0,0,0,69,0,0,1,1,1,0,1,0,1,0,0,1,0,2,2,1,3,0,0,0,1,0,0,23,16,51,0,2,0,10,0,0,5,0,43,13,7,49,0,0,0,69,0,0.0,23.0,16.0,51.0,0.0,2.0,0.0,10.0,0.0,0.0,5.0,0.0,27.0,10.5,7.0,21.0,0.0,0.0,0.0,69.0,0.0,15.380952380952381,2.0,0.0,54.0,15.285714285714286,2.0,0.0,54.0,0.7142857142857143,1.0,0.0,2.0,13.714285714285714,2.0,0.0,49.0,11.5,2.0,0.0,27.0
spi<-1_tasmax>32.22,ssp245,2060,1,0,24,8,1,7,0,0,0,0,2,49,30,25,0,0,1,17,0,12,12,0,0,24,8,0,7,0,0,0,0,2,49,28,25,0,0,0,16,0,12,12,0,0,2,2,0,2,0,0,0,0,1,4,1,1,0,0,0,2,0,1,2,0,0,14,5,0,5,0,0,0,0,2,17,28,25,0,0,0,13,0,12,6,0.0,0.0,12.0,4.0,0.0,3.5,0.0,0.0,0.0,0.0,2.0,12.25,28.0,25.0,0.0,0.0,0.0,8.0,0.0,12.0,6.0,9.0,1.0,0.0,25.0,8.714285714285714,0.0,0.0,25.0,0.8571428571428571,0.0,0.0,2.0,6.0476190476190474,0.0,0.0,17.0,5.369047619047619,0.0,0.0,12.25
spi<-1_tasmax>32.22,ssp245,2061,1,8,25,16,3,10,0,15,33,0,14,21,21,12,23,5,0,19,0,0,0,0,8,25,15,3,10,0,15,33,0,14,21,21,12,23,5,0,19,0,0,0,0,1,2,1,1,1,0,1,2,0,2,2,1,2,2,1,0,1,0,0,0,0,8,23,15,3,10,0,15,22,0,10,18,21,7,13,5,0,19,0,0,0,0.0,8.0,12.5,15.0,3.0,10.0,0.0,15.0,16.5,0.0,7.0,10.5,21.0,6.0,11.5,5.0,0.0,19.0,0.0,0.0,0.0,10.761904761904763,10.0,0.0,23.0,10.666666666666666,10.0,0.0,23.0,0.9523809523809523,1.0,0.0,2.0,9.0,8.0,0.0,21.0,7.619047619047619,7.0,0.0,16.5
spi<-1_tasmax>32.22,ssp245,2062,8,5,4,11,7,16,23,19,0,12,0,4,11,0,9,13,5,25,2,0,6,8,3,4,11,7,16,23,19,0,12,0,4,10,0,8,13,5,25,2,0,6,1,1,1,3,1,2,1,1,0,1,0,1,3,0,1,2,1,1,1,0,1,8,3,4,7,7,10,23,19,0,12,0,4,4,0,8,10,5,25,2,0,6,8.0,3.0,4.0,3.67,7.0,8.0,23.0,19.0,0.0,12.0,0.0,4.0,3.33,0.0,8.0,6.5,5.0,25.0,2.0,0.0,6.0,8.571428571428571,7.0,0.0,19.0,8.380952380952381,7.0,0.0,19.0,1.0952380952380953,1.0,0.0,2.0,7.476190476190476,6.0,0.0,19.0,7.023809523809524,5.0,0.0,19.0
spi<-1_tasmax>32.22,ssp245,2063,0,5,27,0,10,16,0,27,28,10,21,48,2,19,14,40,8,0,3,24,0,0,5,27,0,10,16,0,27,28,10,21,48,0,19,14,40,8,0,3,24,0,0,1,2,0,1,2,0,1,1,1,2,3,0,1,2,2,1,0,1,2,0,0,5,17,0,10,12,0,27,28,10,11,40,0,19,11,35,8,0,3,17,0,0.0,5.0,13.5,0.0,10.0,8.0,0.0,27.0,28.0,10.0,10.5,16.0,0.0,19.0,7.0,20.0,8.0,0.0,3.0,12.0,0.0,14.380952380952381,10.0,0.0,28.0,14.285714285714286,10.0,0.0,28.0,1.0952380952380953,1.0,0.0,2.0,12.047619047619047,10.0,0.0,28.0,9.380952380952381,8.0,0.0,20.0
spi<-1_tasmax>32.22,ssp245,2064,26,11,0,12,8,0,1,10,0,12,55,0,0,0,27,0,1,0,10,3,4,26,10,0,12,8,0,0,9,0,11,55,0,0,0,27,0,0,0,10,3,4,1,1,0,3,2,0,0,1,0,1,3,0,0,0,2,0,0,0,1,1,1,26,10,0,6,5,0,0,9,0,11,36,0,0,0,14,0,0,0,10,3,4,26.0,10.0,0.0,4.0,4.0,0.0,0.0,9.0,0.0,11.0,18.33,0.0,0.0,0.0,13.5,0.0,0.0,0.0,10.0,3.0,4.0,8.571428571428571,3.0,0.0,26.0,8.333333333333334,3.0,0.0,26.0,0.8095238095238095,1.0,0.0,2.0,6.380952380952381,3.0,0.0,14.0,5.372857142857143,3.0,0.0,13.5
