threshold,ssp,date,GFDL-ESM4_compound_day_total,CNRM-CM6-1_compound_day_total,GISS-E2-1-G_compound_day_total,MRI-ESM2-0_compound_day_total,CESM2_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,INM-CM5-0_compound_day_total,GFDL-ESM4_compound_event_total,CNRM-CM6-1_compound_event_total,GISS-E2-1-G_compound_event_total,MRI-ESM2-0_compound_event_total,CESM2_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,INM-CM5-0_compound_event_total,GFDL-ESM4_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,CESM2_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,INM-CM5-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,CNRM-CM6-1_compound_duration_max,GISS-E2-1-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,CESM2_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,INM-CM5-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,CESM2_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,INM-CM5-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.9_pr>50,ssp245,2022,0,0,0,6,0,0,5,0,0,0,0,9,2,4,0,0,65,5,5,0,0,0,0,6,0,0,5,0,0,0,0,9,0,4,0,0,65,5,5,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,0,1,1,1,0,0,0,0,4,0,0,5,0,0,0,0,6,0,4,0,0,65,5,5,0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.5,0.0,4.0,0.0,0.0,65.0,5.0,5.0,0.0,5.05,0.0,0.0,6.300000000000004,4.95,0.0,0.0,6.300000000000004,0.45,0.0,0.0,1.1000000000000014,4.7,0.0,0.0,5.100000000000001,4.575,0.0,0.0,5.0
rzsm>0.9_pr>50,ssp245,2023,3,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.65,0.0,0.0,3.1000000000000014,0.65,0.0,0.0,3.1000000000000014,0.2,0.0,0.0,1.0,0.65,0.0,0.0,3.1000000000000014,0.65,0.0,0.0,3.1000000000000014
rzsm>0.9_pr>50,ssp245,2024,0,3,0,7,0,0,0,0,0,0,6,5,0,0,0,5,54,5,0,1,0,3,0,7,0,0,0,0,0,0,6,5,0,0,0,4,54,5,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,3,0,5,0,0,0,0,0,0,6,5,0,0,0,4,50,5,0,0,0.0,3.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,4.0,27.0,5.0,0.0,0.0,4.3,0.0,0.0,6.100000000000001,4.2,0.0,0.0,6.100000000000001,0.45,0.0,0.0,1.1000000000000014,3.9,0.0,0.0,5.100000000000001,2.675,0.0,0.0,5.100000000000001
rzsm>0.9_pr>50,ssp245,2025,0,0,2,0,0,0,0,0,0,0,0,0,0,5,5,0,14,10,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,5,5,0,14,8,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,5,5,0,14,8,3,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,14.0,8.0,3.0,2.0,2.05,0.0,0.0,5.500000000000007,1.95,0.0,0.0,5.300000000000004,0.35,0.0,0.0,1.0,1.95,0.0,0.0,5.300000000000004,1.95,0.0,0.0,5.300000000000004
rzsm>0.9_pr>50,ssp245,2026,0,0,0,0,0,5,0,0,0,1,4,0,16,0,0,2,140,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,16,0,0,2,140,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,3,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,13,0,0,2,84,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,2.0,46.67,0.0,0.0,0.0,8.4,0.0,0.0,6.100000000000016,8.35,0.0,0.0,6.100000000000016,0.4,0.0,0.0,1.1000000000000014,5.4,0.0,0.0,5.800000000000011,3.2835,0.0,0.0,5.300000000000004
rzsm>0.9_pr>50,ssp245,2027,0,0,0,0,4,0,0,1,0,0,0,9,0,0,5,0,2,0,0,4,0,0,0,0,4,0,0,0,0,0,0,9,0,0,5,0,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,4,0,0,5,0,2,0,0,4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,4.0,1.25,0.0,0.0,4.100000000000001,1.2,0.0,0.0,4.100000000000001,0.35,0.0,0.0,1.0,0.95,0.0,0.0,4.0,0.9,0.0,0.0,4.0
rzsm>0.9_pr>50,ssp245,2028,6,0,0,1,0,6,0,0,0,0,0,17,6,0,0,0,21,0,3,0,6,0,0,0,0,6,0,0,0,0,0,17,6,0,0,0,21,0,3,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,1,0,6,0,0,0,0,6,0,0,0,0,0,11,6,0,0,0,21,0,3,0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.5,6.0,0.0,0.0,0.0,21.0,0.0,3.0,0.0,3.0,0.0,0.0,7.100000000000016,2.95,0.0,0.0,7.100000000000016,0.35,0.0,0.0,1.0,2.65,0.0,0.0,6.500000000000007,2.525,0.0,0.0,6.2500000000000036
rzsm>0.9_pr>50,ssp245,2029,0,0,0,0,0,0,0,0,3,0,0,0,18,2,8,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,2,7,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,2,7,0,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.5,2.0,7.0,0.0,17.0,0.0,0.0,0.0,2.4,0.0,0.0,8.900000000000013,2.35,0.0,0.0,8.000000000000014,0.4,0.0,0.0,1.0,1.75,0.0,0.0,6.100000000000001,1.675,0.0,0.0,4.7500000000000036
rzsm>0.9_pr>50,ssp245,2030,5,0,1,0,0,0,0,0,0,0,0,0,0,3,4,1,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,4.100000000000001,0.85,0.0,0.0,4.100000000000001,0.2,0.0,0.0,1.0,0.85,0.0,0.0,4.100000000000001,0.85,0.0,0.0,4.100000000000001
rzsm>0.9_pr>50,ssp245,2031,9,0,0,0,0,0,0,0,0,0,0,8,0,0,13,0,14,0,0,5,9,0,0,0,0,0,0,0,0,0,0,8,0,0,13,0,14,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,14,0,0,5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.5,0.0,14.0,0.0,0.0,5.0,2.45,0.0,0.0,9.400000000000006,2.45,0.0,0.0,9.400000000000006,0.3,0.0,0.0,1.0,2.2,0.0,0.0,8.100000000000001,2.125,0.0,0.0,8.100000000000001
rzsm>0.9_pr>50,ssp245,2032,0,0,0,9,0,0,0,0,0,0,4,5,11,3,0,0,1,6,0,0,0,0,0,9,0,0,0,0,0,0,4,5,11,3,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,1,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,2,3,6,3,0,0,0,6,0,0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,3.67,3.0,0.0,0.0,0.0,6.0,0.0,0.0,1.95,0.0,0.0,6.300000000000004,1.9,0.0,0.0,6.300000000000004,0.5,0.0,0.0,2.0,1.45,0.0,0.0,6.0,1.3085,0.0,0.0,3.903000000000003
rzsm>0.9_pr>50,ssp245,2033,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,5,1,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,5,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,5,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,2.5,1.1,0.0,0.0,5.0,1.05,0.0,0.0,5.0,0.25,0.0,0.0,1.0,0.95,0.0,0.0,4.100000000000001,0.925,0.0,0.0,4.100000000000001
rzsm>0.9_pr>50,ssp245,2034,0,0,4,0,0,0,0,0,0,5,5,13,0,0,0,0,38,0,10,2,0,0,3,0,0,0,0,0,0,5,5,13,0,0,0,0,38,0,10,2,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,5,5,7,0,0,0,0,38,0,10,2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.5,0.0,0.0,0.0,0.0,38.0,0.0,10.0,2.0,3.85,0.0,0.0,10.300000000000004,3.8,0.0,0.0,10.300000000000004,0.4,0.0,0.0,1.0,3.5,0.0,0.0,7.300000000000004,3.475,0.0,0.0,6.850000000000005
rzsm>0.9_pr>50,ssp245,2035,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.8,0.0,0.0,3.200000000000003,0.75,0.0,0.0,3.200000000000003,0.15,0.0,0.0,1.0,0.75,0.0,0.0,3.200000000000003,0.75,0.0,0.0,3.200000000000003
rzsm>0.9_pr>50,ssp245,2036,13,0,0,0,0,0,0,0,0,4,0,7,11,8,0,3,90,0,0,0,13,0,0,0,0,0,0,0,0,3,0,6,11,8,0,3,90,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,3,0,0,0,13,0,0,0,0,0,0,0,0,3,0,6,9,8,0,3,48,0,0,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,5.5,8.0,0.0,3.0,30.0,0.0,0.0,0.0,6.8,0.0,0.0,11.200000000000003,6.7,0.0,0.0,11.200000000000003,0.5,0.0,0.0,1.1000000000000014,4.5,0.0,0.0,9.400000000000006,3.425,0.0,0.0,8.500000000000007
rzsm>0.9_pr>50,ssp245,2037,0,2,0,0,0,0,0,0,0,4,8,0,2,0,3,0,57,3,15,0,0,2,0,0,0,0,0,0,0,4,7,0,2,0,3,0,57,3,15,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,1,0,3,1,1,0,0,2,0,0,0,0,0,0,0,2,4,0,2,0,3,0,24,3,15,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,0.0,2.0,0.0,3.0,0.0,19.0,3.0,15.0,0.0,4.7,0.0,0.0,8.70000000000001,4.65,0.0,0.0,7.800000000000011,0.6,0.0,0.0,2.0,2.75,0.0,0.0,5.100000000000016,2.475,0.0,0.0,4.650000000000016
rzsm>0.9_pr>50,ssp245,2038,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.45,0.0,0.0,2.1000000000000014,0.45,0.0,0.0,2.1000000000000014,0.15,0.0,0.0,1.0,0.45,0.0,0.0,2.1000000000000014,0.45,0.0,0.0,2.1000000000000014
rzsm>0.9_pr>50,ssp245,2039,0,0,0,1,0,0,0,0,12,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.1000000000000014,0.9,0.0,0.0,3.0,0.2,0.0,0.0,1.0,0.75,0.0,0.0,3.0,0.6,0.0,0.0,3.0
rzsm>0.9_pr>50,ssp245,2040,0,0,0,0,3,0,4,0,0,0,0,10,0,0,0,0,115,0,0,0,0,0,0,0,2,0,4,0,0,0,0,10,0,0,0,0,115,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,2,0,4,0,0,0,0,7,0,0,0,0,64,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,28.75,0.0,0.0,0.0,6.6,0.0,0.0,4.6000000000000085,6.55,0.0,0.0,4.6000000000000085,0.4,0.0,0.0,1.1000000000000014,3.85,0.0,0.0,4.300000000000004,1.9875,0.0,0.0,4.100000000000001
rzsm>0.9_pr>50,ssp245,2041,2,3,0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,4,0,2,3,0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,4,0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.35,0.0,0.0,4.100000000000001,1.35,0.0,0.0,4.100000000000001,0.3,0.0,0.0,1.0,1.05,0.0,0.0,4.100000000000001,1.025,0.0,0.0,4.100000000000001
rzsm>0.9_pr>50,ssp245,2042,0,0,0,9,0,0,4,0,0,0,5,1,0,0,0,4,46,0,17,0,0,0,0,7,0,0,4,0,0,0,5,0,0,0,0,4,46,0,17,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,5,0,0,4,0,0,0,5,0,0,0,0,4,46,0,10,0,0.0,0.0,0.0,3.5,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,46.0,0.0,8.5,0.0,4.3,0.0,0.0,9.800000000000011,4.15,0.0,0.0,8.000000000000014,0.4,0.0,0.0,1.1000000000000014,3.7,0.0,0.0,5.500000000000007,3.55,0.0,0.0,5.350000000000005
rzsm>0.9_pr>50,ssp245,2043,0,0,0,4,0,0,6,0,13,10,4,0,0,0,6,3,0,6,0,0,0,0,0,3,0,0,6,0,13,10,4,0,0,0,5,3,0,6,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,0,1,1,0,2,0,0,0,0,0,3,0,0,6,0,9,10,4,0,0,0,5,3,0,4,0,0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,6.5,10.0,4.0,0.0,0.0,0.0,5.0,3.0,0.0,3.0,0.0,0.0,2.6,0.0,0.0,6.400000000000006,2.5,0.0,0.0,6.400000000000006,0.5,0.0,0.0,1.1000000000000014,2.2,0.0,0.0,6.300000000000004,2.025,0.0,0.0,6.050000000000001
rzsm>0.9_pr>50,ssp245,2044,0,0,0,0,0,3,0,5,0,0,16,2,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,5,0,0,16,2,0,0,0,6,2,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,5,0,0,10,2,0,0,0,6,2,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,5.33,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.75,0.0,0.0,5.100000000000001,1.7,0.0,0.0,5.100000000000001,0.4,0.0,0.0,1.0,1.4,0.0,0.0,5.100000000000001,1.1664999999999999,0.0,0.0,5.033
rzsm>0.9_pr>50,ssp245,2045,0,1,0,0,0,0,0,0,0,0,0,0,5,10,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,63,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,47.67,0.0,0.0,0.0,7.95,0.0,0.0,5.500000000000007,7.9,0.0,0.0,5.500000000000007,0.3,0.0,0.0,1.1000000000000014,3.7,0.0,0.0,5.100000000000001,2.8835,0.0,0.0,5.0
rzsm>0.9_pr>50,ssp245,2046,5,0,0,5,0,0,0,0,12,0,0,0,0,0,6,0,74,0,0,0,5,0,0,5,0,0,0,0,12,0,0,0,0,0,6,0,74,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,5,0,0,5,0,0,0,0,6,0,0,0,0,0,6,0,60,0,0,0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,24.67,0.0,0.0,0.0,5.1,0.0,0.0,6.6000000000000085,5.1,0.0,0.0,6.6000000000000085,0.4,0.0,0.0,1.1000000000000014,4.1,0.0,0.0,6.0,2.3335,0.0,0.0,6.0
rzsm>0.9_pr>50,ssp245,2047,2,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,25,4,12,0,2,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,25,4,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,0,2,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,17,4,8,0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,4.0,6.0,0.0,2.7,0.0,0.0,6.6000000000000085,2.7,0.0,0.0,6.6000000000000085,0.45,0.0,0.0,1.1000000000000014,2.1,0.0,0.0,6.200000000000003,1.5665,0.0,0.0,6.0
rzsm>0.9_pr>50,ssp245,2048,6,3,0,0,0,0,16,2,0,3,0,0,0,22,0,0,6,0,0,1,6,2,0,0,0,0,16,2,0,2,0,0,0,22,0,0,6,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,4,0,0,2,0,0,0,6,2,0,0,0,0,16,2,0,2,0,0,0,7,0,0,4,0,0,0,6.0,2.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,5.5,0.0,0.0,3.0,0.0,0.0,0.0,2.95,0.0,0.0,7.000000000000014,2.8,0.0,0.0,7.000000000000014,0.55,0.0,0.0,1.1000000000000014,1.95,0.0,0.0,6.100000000000001,1.825,0.0,0.0,5.550000000000001
rzsm>0.9_pr>50,ssp245,2049,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,3,39,0,5,5,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,3,39,0,5,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,3,39,0,5,5,0.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,0.0,5.0,5.0,3.5,0.0,0.0,6.6000000000000085,3.45,0.0,0.0,6.500000000000007,0.35,0.0,0.0,1.0,3.2,0.0,0.0,6.0,3.175,0.0,0.0,5.550000000000001
rzsm>0.9_pr>50,ssp245,2050,7,5,0,0,0,0,0,0,0,0,0,0,21,0,1,8,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,21,0,0,8,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,7.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,7.100000000000001,2.05,0.0,0.0,7.100000000000001,0.5,0.0,0.0,2.0,1.05,0.0,0.0,5.100000000000001,0.885,0.0,0.0,4.0200000000000005
rzsm>0.9_pr>50,ssp245,2051,0,0,9,0,0,0,0,0,0,0,0,11,0,2,0,0,42,6,4,0,0,0,9,0,0,0,0,0,0,0,0,11,0,2,0,0,41,6,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,1,0,0,0,6,0,0,0,0,0,0,0,0,11,0,2,0,0,18,6,4,0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,13.67,6.0,4.0,0.0,3.7,0.0,0.0,9.200000000000003,3.65,0.0,0.0,9.200000000000003,0.45,0.0,0.0,1.1000000000000014,2.35,0.0,0.0,6.500000000000007,2.0585,0.0,0.0,6.500000000000007
rzsm>0.9_pr>50,ssp245,2052,0,0,0,12,0,0,8,0,6,2,6,0,0,15,7,13,53,0,0,0,0,0,0,12,0,0,8,0,6,2,6,0,0,15,7,13,53,0,0,0,0,0,0,2,0,0,2,0,1,1,1,0,0,2,2,2,3,0,0,0,0,0,0,8,0,0,6,0,6,2,6,0,0,8,5,8,42,0,0,0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,6.0,2.0,6.0,0.0,0.0,7.5,3.5,6.5,17.67,0.0,0.0,0.0,6.1,0.0,0.0,13.200000000000003,6.1,0.0,0.0,13.200000000000003,0.8,0.0,0.0,2.0,4.55,0.0,0.0,8.0,2.9585,0.0,0.0,6.600000000000001
rzsm>0.9_pr>50,ssp245,2053,0,17,0,0,0,1,0,0,0,0,0,0,5,0,4,9,0,12,5,0,0,16,0,0,0,0,0,0,0,0,0,0,5,0,4,9,0,12,5,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,3,1,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,4,6,0,5,5,0,0.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,4.5,0.0,4.0,5.0,0.0,2.65,0.0,0.0,9.300000000000004,2.55,0.0,0.0,9.300000000000004,0.55,0.0,0.0,2.1000000000000014,1.65,0.0,0.0,5.100000000000001,1.3915,0.0,0.0,5.0
rzsm>0.9_pr>50,ssp245,2054,0,0,0,4,0,0,0,0,2,4,0,18,0,0,7,0,31,1,7,0,0,0,0,3,0,0,0,0,2,3,0,18,0,0,7,0,30,0,6,0,0,0,0,1,0,0,0,0,1,1,0,3,0,0,2,0,4,0,1,0,0,0,0,3,0,0,0,0,2,3,0,7,0,0,5,0,14,0,6,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,0.0,3.5,0.0,7.5,0.0,6.0,0.0,3.7,0.0,0.0,8.100000000000016,3.45,0.0,0.0,8.100000000000016,0.65,0.0,0.0,2.1000000000000014,2.0,0.0,0.0,6.100000000000001,1.55,0.0,0.0,6.0
