threshold,ssp,date,GFDL-ESM4_compound_day_total,CNRM-CM6-1_compound_day_total,GISS-E2-1-G_compound_day_total,CESM2_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,GFDL-ESM4_compound_event_total,CNRM-CM6-1_compound_event_total,GISS-E2-1-G_compound_event_total,CESM2_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,GFDL-ESM4_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CESM2_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,CNRM-CM6-1_compound_duration_max,GISS-E2-1-G_compound_duration_max,CESM2_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CESM2_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.8_pr>50,ssp245,2095,54,15,13,12,28,45,21,24,10,12,18,36,13,22,28,1,144,16,44,23,52,15,13,12,28,45,21,24,10,12,18,36,13,21,28,0,144,16,43,23,6,2,2,3,3,3,3,3,4,3,3,4,2,3,3,0,3,3,5,3,16,8,10,5,14,24,11,17,3,6,9,11,7,9,16,0,89,9,15,9,8.67,7.5,6.5,4.0,9.33,15.0,7.0,8.0,2.5,4.0,6.0,9.0,6.5,7.0,9.33,0.0,48.0,5.33,8.6,7.67,28.95,21.5,11.8,45.90000000000001,28.7,21.0,11.8,45.70000000000001,3.05,3.0,2.0,4.100000000000001,14.4,9.5,4.800000000000001,17.70000000000001,8.9965,7.25,3.85,9.897000000000007
rzsm>0.8_pr>50,ssp245,2096,2,4,1,16,0,37,43,39,7,6,52,44,69,26,15,8,98,6,40,0,2,4,0,16,0,37,43,39,7,6,52,43,68,26,15,8,98,6,40,0,1,1,0,2,0,4,5,7,2,1,3,5,7,5,2,2,2,1,4,0,2,4,0,12,0,13,13,10,4,6,24,13,20,10,8,4,76,6,17,0,2.0,4.0,0.0,8.0,0.0,9.25,8.6,5.57,3.5,6.0,17.33,8.6,9.71,5.2,7.5,4.0,49.0,6.0,10.0,0.0,25.65,15.5,0.9000000000000001,53.700000000000024,25.5,15.5,0.0,53.60000000000002,2.7,2.0,0.0,5.200000000000003,12.1,9.0,0.0,20.400000000000006,8.213,6.0,0.0,10.73300000000001
rzsm>0.8_pr>50,ssp245,2097,25,17,17,3,41,29,24,49,1,29,0,33,33,10,0,5,78,9,19,13,25,17,17,3,40,28,23,49,0,28,0,31,33,10,0,5,78,9,18,13,2,2,4,1,2,3,4,6,0,5,0,5,6,2,0,1,3,1,3,1,14,11,6,3,22,15,8,18,0,12,0,11,7,6,0,5,63,9,7,13,12.5,8.5,4.25,3.0,20.0,9.33,5.75,8.17,0.0,5.6,0.0,6.2,5.5,5.0,0.0,5.0,26.0,9.0,6.0,13.0,21.75,18.0,0.9000000000000001,41.80000000000001,21.35,17.5,0.0,40.90000000000001,2.55,2.0,0.0,5.100000000000001,11.5,8.5,0.0,18.400000000000006,7.640000000000001,5.875,0.0,13.70000000000001
rzsm>0.8_pr>50,ssp245,2098,54,21,14,33,17,14,6,16,15,44,21,39,30,22,16,17,75,0,14,38,54,21,14,32,17,14,6,16,15,44,21,38,30,22,15,16,74,0,13,38,5,2,4,4,2,3,2,3,3,4,1,4,3,4,3,3,3,0,2,6,17,15,5,12,10,7,3,8,7,17,21,18,15,7,6,9,58,0,10,10,10.8,10.5,3.5,8.0,8.5,4.67,3.0,5.33,5.0,11.0,21.0,9.5,10.0,5.5,5.0,5.33,24.67,0.0,6.5,6.33,25.3,19.0,13.200000000000001,45.000000000000014,25.0,19.0,12.3,45.000000000000014,3.05,3.0,1.9000000000000001,4.100000000000001,12.75,10.0,4.800000000000001,18.300000000000004,8.206500000000002,6.415,3.45,12.000000000000014
rzsm>0.8_pr>50,ssp245,2099,0,17,29,22,8,22,7,0,10,25,22,13,14,40,16,32,92,19,7,28,0,17,29,22,8,20,7,0,10,25,22,13,14,39,16,31,92,17,7,28,0,4,4,3,2,4,1,0,2,4,3,2,2,4,3,3,4,3,2,5,0,9,9,17,6,9,7,0,7,10,10,9,11,17,10,15,64,7,5,11,0.0,4.25,7.25,7.33,4.0,5.0,7.0,0.0,5.0,6.25,7.33,6.5,7.0,9.75,5.33,10.33,23.0,5.67,3.5,5.6,21.15,18.0,6.300000000000001,32.80000000000001,20.85,17.0,6.300000000000001,31.80000000000001,2.75,3.0,0.9000000000000001,4.0,11.65,9.0,4.500000000000001,17.0,6.5045,5.96,3.1500000000000004,9.808000000000002
rzsm>0.8_pr>80,ssp245,2015,5,11,0,0,2,25,2,13,11,17,19,0,13,14,20,2,113,10,10,5,4,11,0,0,0,25,2,13,11,17,19,0,13,13,19,2,113,10,10,5,1,2,0,0,0,6,1,1,1,4,3,0,2,3,2,1,2,2,2,2,4,6,0,0,0,7,2,13,11,7,7,0,11,7,14,2,110,5,8,3,4.0,5.5,0.0,0.0,0.0,4.17,2.0,13.0,11.0,4.25,6.33,0.0,6.5,4.33,9.5,2.0,56.5,5.0,5.0,2.5,14.6,10.5,0.0,20.500000000000007,14.35,10.5,0.0,19.60000000000001,1.75,2.0,0.0,3.1000000000000014,10.85,6.5,0.0,13.100000000000001,7.078999999999999,4.29,0.0,11.200000000000003
rzsm>0.8_pr>80,ssp245,2016,8,8,0,0,10,0,7,15,0,11,20,3,7,15,0,0,33,8,6,0,8,8,0,0,10,0,7,15,0,10,18,3,6,15,0,0,33,8,6,0,1,1,0,0,1,0,3,2,0,2,2,1,1,2,0,0,1,1,1,0,8,8,0,0,10,0,3,10,0,5,10,3,6,9,0,0,33,8,6,0,8.0,8.0,0.0,0.0,10.0,0.0,2.33,7.5,0.0,5.0,9.0,3.0,6.0,7.5,0.0,0.0,33.0,8.0,6.0,0.0,7.55,7.0,0.0,15.500000000000007,7.35,6.5,0.0,15.300000000000004,0.95,1.0,0.0,2.0,5.95,5.5,0.0,10.0,5.6665,5.5,0.0,9.100000000000001
rzsm>0.8_pr>80,ssp245,2017,0,0,0,0,0,6,6,24,8,2,5,17,12,12,0,25,37,5,4,7,0,0,0,0,0,6,6,24,8,2,5,16,12,12,0,25,36,5,4,7,0,0,0,0,0,1,1,4,2,1,1,3,3,3,0,2,5,1,1,1,0,0,0,0,0,6,6,7,5,2,5,7,6,6,0,20,19,5,4,7,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,2.0,5.0,5.33,4.0,4.0,0.0,12.5,7.2,5.0,4.0,7.0,8.5,5.5,0.0,24.1,8.4,5.5,0.0,24.1,1.45,1.0,0.0,3.1000000000000014,5.25,5.0,0.0,8.200000000000017,3.9015,4.0,0.0,7.0200000000000005
rzsm>0.8_pr>80,ssp245,2018,6,0,5,0,14,9,7,19,5,7,2,19,3,6,6,11,111,3,18,0,4,0,5,0,13,9,7,18,5,5,2,18,2,6,6,10,111,2,18,0,2,0,1,0,2,2,1,1,1,1,1,3,1,1,2,1,2,1,1,0,2,0,5,0,10,6,7,18,5,5,2,7,2,6,4,10,103,2,18,0,2.0,0.0,5.0,0.0,6.5,4.5,7.0,18.0,5.0,5.0,2.0,6.0,2.0,6.0,3.0,10.0,55.5,2.0,18.0,0.0,12.55,6.0,0.0,19.0,12.05,5.5,0.0,18.0,1.2,1.0,0.0,2.0,10.6,5.0,0.0,18.0,7.875,5.0,0.0,18.0
rzsm>0.8_pr>80,ssp245,2019,19,0,10,0,7,9,0,9,14,11,14,28,2,13,27,0,3,18,27,2,17,0,9,0,7,9,0,7,14,11,13,28,0,13,24,0,3,18,27,2,2,0,1,0,2,1,0,1,2,2,2,5,0,2,5,0,1,3,4,1,14,0,9,0,5,9,0,7,10,6,7,8,0,7,7,0,3,8,7,2,8.5,0.0,9.0,0.0,3.5,9.0,0.0,7.0,7.0,5.5,6.5,5.6,0.0,6.5,4.8,0.0,3.0,6.0,6.75,2.0,10.65,9.5,0.0,27.0,10.1,9.0,0.0,24.300000000000004,1.7,1.5,0.0,4.100000000000001,5.45,7.0,0.0,9.100000000000001,4.5325,5.55,0.0,8.55
rzsm>0.8_pr>80,ssp245,2020,0,11,6,0,18,0,4,0,9,7,16,5,5,7,24,4,0,10,8,6,0,11,6,0,18,0,4,0,9,7,14,5,5,6,23,4,0,9,8,5,0,3,1,0,5,0,1,0,1,2,4,1,1,2,4,1,0,1,1,2,0,7,6,0,5,0,4,0,9,5,6,5,5,4,7,4,0,9,8,3,0.0,3.67,6.0,0.0,3.6,0.0,4.0,0.0,9.0,3.5,3.5,5.0,5.0,3.0,5.75,4.0,0.0,9.0,8.0,2.5,7.0,6.0,0.0,16.200000000000003,6.7,5.5,0.0,14.400000000000006,1.5,1.0,0.0,4.0,4.35,5.0,0.0,8.100000000000001,3.776,3.635,0.0,8.100000000000001
rzsm>0.8_pr>80,ssp245,2021,0,3,18,0,1,2,0,18,11,17,6,9,12,19,11,0,21,8,0,10,0,3,18,0,0,2,0,18,11,17,6,9,12,17,9,0,21,7,0,9,0,1,4,0,0,1,0,3,1,2,1,1,2,3,1,0,3,2,0,2,0,3,7,0,0,2,0,11,11,12,6,9,7,8,9,0,8,5,0,6,0.0,3.0,4.5,0.0,0.0,2.0,0.0,6.0,11.0,8.5,6.0,9.0,6.0,5.67,9.0,0.0,7.0,3.5,0.0,4.5,8.3,8.5,0.0,18.1,7.95,8.0,0.0,18.0,1.35,1.0,0.0,3.0,5.2,6.0,0.0,11.0,4.2835,4.5,0.0,9.0
rzsm>0.8_pr>80,ssp245,2022,27,11,6,0,8,13,4,1,8,25,10,22,3,15,4,15,72,19,20,16,24,11,6,0,8,12,4,0,8,25,10,22,2,15,3,15,72,19,19,16,4,3,1,0,2,4,1,0,2,4,2,5,1,3,1,2,3,2,3,4,14,4,6,0,5,5,4,0,4,9,5,6,2,7,3,8,58,11,7,7,6.0,3.67,6.0,0.0,4.0,3.0,4.0,0.0,4.0,6.25,5.0,4.4,2.0,5.0,3.0,7.5,24.0,9.5,6.33,4.0,14.95,12.0,2.8000000000000003,25.200000000000003,14.55,11.5,1.8000000000000003,24.1,2.35,2.0,0.9000000000000001,4.0,8.25,5.5,1.8000000000000003,11.300000000000004,5.382499999999999,4.2,1.8000000000000003,7.700000000000003
rzsm>0.8_pr>80,ssp245,2023,0,3,8,7,0,12,13,7,6,12,15,4,0,14,1,9,89,25,16,13,0,2,5,7,0,12,13,6,6,12,14,3,0,14,0,8,89,25,14,13,0,1,2,1,0,2,2,2,2,1,3,1,0,3,0,1,3,5,3,3,0,2,3,7,0,6,9,4,4,12,6,3,0,6,0,8,70,9,9,7,0.0,2.0,2.5,7.0,0.0,6.0,6.5,3.0,3.0,12.0,4.67,3.0,0.0,4.67,0.0,8.0,29.67,5.0,4.67,4.33,12.7,8.5,0.0,16.900000000000013,12.15,7.5,0.0,15.100000000000016,1.75,2.0,0.0,3.0,8.25,6.0,0.0,9.300000000000004,5.3005,4.5,0.0,8.400000000000006
rzsm>0.8_pr>80,ssp245,2024,7,5,9,22,9,5,17,14,7,11,9,13,8,6,17,4,100,2,31,0,6,5,9,20,9,5,16,13,7,11,8,13,7,6,15,4,100,2,31,0,2,1,2,3,1,1,3,3,1,1,2,2,1,1,4,1,1,1,2,0,4,5,5,10,9,5,7,7,7,11,6,7,7,6,5,4,100,2,22,0,3.0,5.0,4.5,6.67,9.0,5.0,5.33,4.33,7.0,11.0,4.0,6.5,7.0,6.0,3.75,4.0,100.0,2.0,15.5,0.0,14.8,9.0,3.8000000000000003,22.900000000000013,14.35,8.5,3.8000000000000003,21.100000000000016,1.65,1.0,1.0,3.0,11.45,6.5,3.8000000000000003,12.100000000000016,10.479,5.165,2.9000000000000004,11.450000000000006
rzsm>0.8_pr>80,ssp245,2025,0,3,23,0,7,31,10,12,0,24,31,16,0,6,0,14,37,3,11,7,0,2,22,0,7,31,10,12,0,24,30,16,0,6,0,14,36,2,9,7,0,1,3,0,2,5,2,1,0,2,4,2,0,1,0,3,3,1,2,1,0,2,9,0,5,7,8,12,0,21,13,9,0,6,0,7,27,2,5,7,0.0,2.0,7.33,0.0,3.5,6.2,5.0,12.0,0.0,12.0,7.5,8.0,0.0,6.0,0.0,4.67,12.0,2.0,4.5,7.0,11.75,8.5,0.0,31.0,11.4,8.0,0.0,30.1,1.65,1.5,0.0,3.1000000000000014,7.0,6.5,0.0,13.800000000000011,4.985,4.835,0.0,12.0
rzsm>0.8_pr>80,ssp245,2026,12,8,0,0,8,0,14,13,0,6,7,0,0,0,1,6,84,13,33,11,12,7,0,0,8,0,14,12,0,4,7,0,0,0,0,6,83,13,33,10,1,1,0,0,2,0,2,1,0,2,1,0,0,0,0,2,3,3,5,2,12,7,0,0,6,0,8,12,0,2,7,0,0,0,0,4,70,6,15,8,12.0,7.0,0.0,0.0,4.0,0.0,7.0,12.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0,27.67,4.33,6.6,5.0,10.8,6.5,0.0,15.900000000000027,10.45,6.5,0.0,15.900000000000027,1.25,1.0,0.0,3.0,7.85,5.0,0.0,12.300000000000004,4.88,3.5,0.0,12.0
rzsm>0.8_pr>80,ssp245,2027,6,2,4,10,10,19,6,3,7,18,2,11,4,8,0,5,0,7,33,15,6,2,4,10,10,18,6,2,7,18,2,11,3,8,0,5,0,7,33,15,1,1,1,2,2,3,1,1,1,2,1,3,1,2,0,1,0,2,4,3,6,2,4,7,7,10,6,2,7,9,2,4,3,5,0,5,0,5,10,7,6.0,2.0,4.0,5.0,5.0,6.0,6.0,2.0,7.0,9.0,2.0,3.67,3.0,4.0,0.0,5.0,0.0,3.5,8.25,5.0,8.5,6.5,1.8000000000000003,18.1,8.35,6.5,1.8000000000000003,18.0,1.6,1.0,0.9000000000000001,3.0,5.05,5.0,1.8000000000000003,9.100000000000001,4.321,4.5,1.8000000000000003,7.125000000000002
rzsm>0.8_pr>80,ssp245,2028,19,11,13,3,0,11,10,5,7,14,13,21,2,5,7,5,4,19,32,1,19,9,13,3,0,10,10,5,7,12,13,21,2,5,7,5,3,18,31,0,3,2,2,1,0,1,1,1,1,2,2,3,1,1,1,1,1,4,3,0,8,5,7,3,0,10,10,5,7,8,9,10,2,5,7,5,3,10,12,0,6.33,4.5,6.5,3.0,0.0,10.0,10.0,5.0,7.0,6.0,6.5,7.0,2.0,5.0,7.0,5.0,3.0,4.5,10.33,0.0,10.1,8.5,1.9000000000000001,19.200000000000003,9.65,8.0,1.8000000000000003,19.200000000000003,1.55,1.0,0.9000000000000001,3.0,6.3,7.0,1.8000000000000003,10.0,5.433,5.5,1.8000000000000003,10.0
rzsm>0.8_pr>80,ssp245,2029,15,1,13,0,0,6,0,29,21,11,4,1,3,26,9,6,57,0,14,15,15,0,13,0,0,6,0,28,21,10,4,0,3,25,9,6,57,0,14,15,4,0,2,0,0,1,0,2,4,2,1,0,1,4,2,1,1,0,3,3,6,0,7,0,0,6,0,24,11,7,4,0,3,7,7,6,57,0,6,6,3.75,0.0,6.5,0.0,0.0,6.0,0.0,14.0,5.25,5.0,4.0,0.0,3.0,6.25,4.5,6.0,57.0,0.0,4.67,5.0,11.55,7.5,0.0,26.300000000000004,11.3,7.5,0.0,25.300000000000004,1.55,1.0,0.0,4.0,7.85,6.0,0.0,12.300000000000018,6.546000000000001,4.585,0.0,7.250000000000011
rzsm>0.8_pr>80,ssp245,2030,8,0,4,0,5,6,5,8,5,0,4,28,2,9,12,7,100,0,1,0,8,0,4,0,5,6,4,8,5,0,4,28,2,9,12,7,100,0,0,0,2,0,1,0,2,1,1,1,1,0,1,3,1,2,2,1,2,0,0,0,6,0,4,0,3,6,4,8,5,0,4,21,2,5,6,7,97,0,0,0,4.0,0.0,4.0,0.0,2.5,6.0,4.0,8.0,5.0,0.0,4.0,9.33,2.0,4.5,6.0,7.0,50.0,0.0,0.0,0.0,10.2,5.0,0.0,13.600000000000023,10.1,4.5,0.0,13.600000000000023,1.05,1.0,0.0,2.0,8.9,4.0,0.0,9.300000000000018,5.8165,4.0,0.0,8.133000000000003
rzsm>0.8_pr>80,ssp245,2031,1,6,13,0,4,14,16,0,1,13,6,5,13,0,5,20,85,0,4,4,0,5,12,0,4,13,16,0,0,13,5,3,13,0,5,20,85,0,4,3,0,1,3,0,1,2,2,0,0,4,2,1,2,0,1,2,3,0,2,1,0,5,6,0,4,7,10,0,0,6,3,3,10,0,5,11,61,0,2,3,0.0,5.0,4.0,0.0,4.0,6.5,8.0,0.0,0.0,3.25,2.5,3.0,6.5,0.0,5.0,10.0,28.33,0.0,2.0,3.0,10.5,5.0,0.0,16.400000000000006,10.05,4.5,0.0,16.400000000000006,1.35,1.0,0.0,3.0,6.8,3.5,0.0,10.100000000000001,4.554,3.125,0.0,8.200000000000003
rzsm>0.8_pr>80,ssp245,2032,8,12,13,1,7,0,2,9,14,8,11,10,11,11,0,24,96,3,8,10,8,11,12,0,6,0,2,8,14,7,11,10,10,11,0,24,96,3,8,10,1,2,2,0,1,0,1,1,3,2,2,1,2,1,0,4,3,1,1,2,8,8,7,0,6,0,2,8,9,5,7,10,8,11,0,11,66,3,8,5,8.0,5.5,6.0,0.0,6.0,0.0,2.0,8.0,4.67,3.5,5.5,10.0,5.0,11.0,0.0,6.0,32.0,3.0,8.0,5.0,12.9,9.5,0.9000000000000001,15.000000000000014,12.55,9.0,0.0,15.000000000000014,1.5,1.0,0.0,3.0,9.1,7.5,0.0,11.0,6.458500000000001,5.5,0.0,10.100000000000001
rzsm>0.8_pr>80,ssp245,2033,6,1,6,5,38,4,7,13,0,6,14,11,4,7,6,5,30,17,12,0,6,0,6,4,38,3,7,13,0,6,13,8,4,7,5,5,30,17,12,0,2,0,1,1,3,1,3,2,0,1,3,3,1,1,1,1,1,4,2,0,4,0,6,4,27,3,3,7,0,6,6,4,4,7,5,5,30,7,9,0,3.0,0.0,6.0,4.0,12.67,3.0,2.33,6.5,0.0,6.0,4.33,2.67,4.0,7.0,5.0,5.0,30.0,4.25,6.0,0.0,9.6,6.0,0.9000000000000001,18.30000000000002,9.2,6.0,0.0,18.30000000000002,1.55,1.0,0.0,3.0,6.85,5.0,0.0,10.800000000000026,5.5875,4.29,0.0,7.567000000000008
rzsm>0.8_pr>80,ssp245,2034,0,18,3,14,2,45,22,2,15,7,9,0,12,1,7,0,50,12,6,0,0,17,2,14,2,45,22,2,14,6,8,0,12,0,6,0,50,12,6,0,0,2,1,3,1,5,3,1,2,1,1,0,2,0,1,0,4,2,1,0,0,11,2,7,2,27,15,2,12,6,8,0,7,0,6,0,25,7,6,0,0.0,8.5,2.0,4.67,2.0,9.0,7.33,2.0,7.0,6.0,8.0,0.0,6.0,0.0,6.0,0.0,12.5,6.0,6.0,0.0,11.25,7.0,0.0,24.300000000000033,10.9,6.0,0.0,24.300000000000033,1.5,1.0,0.0,3.1000000000000014,7.15,6.0,0.0,16.000000000000014,4.65,6.0,0.0,8.55
rzsm>0.8_pr>80,ssp245,2035,1,0,18,0,0,3,5,10,0,20,19,6,6,0,9,0,84,2,6,8,0,0,16,0,0,3,4,10,0,20,15,5,6,0,9,0,84,2,6,7,0,0,2,0,0,1,1,1,0,4,3,1,1,0,2,0,3,1,1,1,0,0,9,0,0,3,4,10,0,11,7,5,6,0,6,0,46,2,6,7,0.0,0.0,8.0,0.0,0.0,3.0,4.0,10.0,0.0,5.0,5.0,5.0,6.0,0.0,4.5,0.0,28.0,2.0,6.0,7.0,9.85,5.5,0.0,19.1,9.35,4.5,0.0,16.400000000000006,1.1,1.0,0.0,3.0,6.1,4.5,0.0,10.100000000000001,4.675,4.25,0.0,8.200000000000003
rzsm>0.8_pr>80,ssp245,2036,3,2,17,0,0,15,5,23,13,9,7,15,0,3,1,9,19,4,30,7,3,2,17,0,0,14,4,22,12,9,7,13,0,3,0,9,19,4,29,7,1,1,3,0,0,3,1,2,2,2,1,3,0,1,0,2,4,1,3,1,3,2,8,0,0,8,4,20,7,5,7,6,0,3,0,5,7,4,17,7,3.0,2.0,5.67,0.0,0.0,4.67,4.0,11.0,6.0,4.5,7.0,4.33,0.0,3.0,0.0,4.5,4.75,4.0,9.67,7.0,9.1,7.0,0.0,19.400000000000006,8.7,7.0,0.0,19.300000000000004,1.55,1.0,0.0,3.0,5.65,5.0,0.0,8.900000000000013,4.2545,4.415,0.0,7.267000000000004
rzsm>0.8_pr>80,ssp245,2037,13,20,19,0,20,10,0,1,0,6,13,17,13,7,5,6,0,24,20,13,12,20,19,0,20,10,0,0,0,6,13,17,13,5,5,6,0,24,19,13,2,4,3,0,4,2,0,0,0,2,2,5,3,1,1,2,0,3,4,3,7,10,10,0,7,7,0,0,0,4,7,7,8,5,5,4,0,9,10,6,6.0,5.0,6.33,0.0,5.0,5.0,0.0,0.0,0.0,3.0,6.5,3.4,4.33,5.0,5.0,3.0,0.0,8.0,4.75,4.33,10.35,11.5,0.0,20.0,10.1,11.0,0.0,20.0,2.05,2.0,0.0,4.0,5.3,6.5,0.0,10.0,3.732,4.54,0.0,6.347
rzsm>0.8_pr>80,ssp245,2038,4,7,0,6,5,16,10,11,6,0,9,1,0,13,3,23,77,1,10,1,4,7,0,6,4,15,9,11,6,0,9,0,0,12,3,22,77,0,10,0,1,1,0,1,1,1,2,2,1,0,1,0,0,2,1,4,3,0,1,0,4,7,0,6,4,15,6,7,6,0,9,0,0,10,3,9,49,0,10,0,4.0,7.0,0.0,6.0,4.0,15.0,4.5,5.5,6.0,0.0,9.0,0.0,0.0,6.0,3.0,5.5,25.67,0.0,10.0,0.0,10.15,6.0,0.0,16.70000000000001,9.75,6.0,0.0,15.70000000000001,1.1,1.0,0.0,2.1000000000000014,7.25,6.0,0.0,10.500000000000007,5.5585,5.0,0.0,10.500000000000007
rzsm>0.8_pr>80,ssp245,2039,6,10,3,0,8,9,17,5,0,0,0,7,0,11,2,4,16,4,24,14,6,9,3,0,7,9,16,5,0,0,0,7,0,11,2,4,16,4,24,14,1,2,1,0,2,2,3,1,0,0,0,1,0,2,1,1,4,1,4,2,6,7,3,0,4,5,7,5,0,0,0,7,0,9,2,4,7,4,12,12,6.0,4.5,3.0,0.0,3.5,4.5,5.33,5.0,0.0,0.0,0.0,7.0,0.0,5.5,2.0,4.0,4.0,4.0,6.0,7.0,7.0,5.5,0.0,16.1,6.85,5.5,0.0,16.0,1.4,1.0,0.0,3.1000000000000014,4.7,4.5,0.0,9.300000000000004,3.5665,4.0,0.0,6.100000000000001
rzsm>0.8_pr>80,ssp245,2040,13,10,4,0,22,4,21,6,2,12,2,6,10,1,17,26,71,0,4,1,13,10,4,0,22,4,21,6,2,11,2,5,9,0,17,26,71,0,4,0,2,2,1,0,3,1,2,1,1,2,1,2,2,0,4,5,3,0,1,0,7,6,4,0,10,4,13,6,2,7,2,3,6,0,7,7,47,0,4,0,6.5,5.0,4.0,0.0,7.33,4.0,10.5,6.0,2.0,5.5,2.0,2.5,4.5,0.0,4.25,5.2,23.67,0.0,4.0,0.0,11.6,6.0,0.9000000000000001,22.400000000000006,11.35,5.5,0.0,22.400000000000006,1.65,1.5,0.0,3.1000000000000014,6.75,5.0,0.0,10.300000000000004,4.8475,4.125,0.0,7.647000000000005
rzsm>0.8_pr>80,ssp245,2041,19,9,6,15,5,11,11,34,0,8,24,24,0,16,14,14,99,0,7,0,18,9,6,14,5,11,9,32,0,8,23,24,0,16,14,14,99,0,7,0,2,2,1,3,2,3,2,5,0,2,4,4,0,3,2,2,3,0,2,0,10,7,6,6,3,6,6,12,0,5,7,7,0,7,7,11,78,0,5,0,9.0,4.5,6.0,4.67,2.5,3.67,4.5,6.4,0.0,4.0,5.75,6.0,0.0,5.33,7.0,7.0,33.0,0.0,3.5,0.0,15.8,11.0,0.0,25.000000000000014,15.45,10.0,0.0,24.80000000000001,2.1,2.0,0.0,4.0,9.15,6.0,0.0,11.100000000000001,5.641,4.585,0.0,7.200000000000003
rzsm>0.8_pr>80,ssp245,2042,10,12,9,0,4,2,5,11,4,16,15,12,8,6,10,3,125,8,10,1,10,12,9,0,4,2,5,11,4,16,14,10,7,5,10,3,124,8,10,0,2,2,2,0,1,1,1,3,1,3,4,2,2,1,1,1,4,1,1,0,6,8,5,0,4,2,5,7,4,8,7,8,4,5,10,3,71,8,10,0,5.0,6.0,4.5,0.0,4.0,2.0,5.0,3.67,4.0,5.33,3.5,5.0,3.5,5.0,10.0,3.0,31.0,8.0,10.0,0.0,13.55,8.5,1.9000000000000001,15.100000000000001,13.2,8.5,1.8000000000000003,14.200000000000003,1.65,1.0,0.9000000000000001,3.1000000000000014,8.75,5.5,1.8000000000000003,10.0,5.925,4.75,1.8000000000000003,10.0
