threshold,ssp,date,GFDL-ESM4_compound_day_total,CNRM-CM6-1_compound_day_total,GISS-E2-1-G_compound_day_total,CESM2_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,CNRM-ESM2-1_compound_day_total,EC-Earth3_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,GFDL-ESM4_compound_event_total,CNRM-CM6-1_compound_event_total,GISS-E2-1-G_compound_event_total,CESM2_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,CNRM-ESM2-1_compound_event_total,EC-Earth3_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,GFDL-ESM4_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CESM2_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,EC-Earth3_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,CNRM-CM6-1_compound_duration_max,GISS-E2-1-G_compound_duration_max,CESM2_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,CNRM-ESM2-1_compound_duration_max,EC-Earth3_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CESM2_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,EC-Earth3_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.9_pr>80,ssp245,2059,22,1,8,6,5,10,19,23,5,6,0,23,4,16,28,6,0,13,15,18,21,0,6,6,4,10,19,21,4,6,0,23,4,15,28,5,0,13,14,17,3,0,1,2,1,3,4,5,1,1,0,5,1,2,4,1,0,3,2,3,16,0,6,4,4,4,8,6,4,6,0,6,4,8,9,5,0,8,8,10,7.0,0.0,6.0,3.0,4.0,3.33,4.75,4.2,4.0,6.0,0.0,4.6,4.0,7.5,7.0,5.0,0.0,4.33,7.0,5.67,11.4,9.0,0.9000000000000001,23.0,10.8,8.0,0.0,21.200000000000003,2.1,2.0,0.0,4.100000000000001,5.8,6.0,0.0,9.100000000000001,4.369,4.465,0.0,7.0
rzsm>0.9_pr>80,ssp245,2060,7,0,5,2,0,4,13,3,13,18,8,13,14,28,4,15,0,13,7,15,7,0,5,2,0,4,12,3,13,18,8,10,13,28,3,15,0,13,7,14,1,0,1,1,0,1,3,1,3,3,2,3,3,4,1,4,0,3,1,3,7,0,5,2,0,4,5,3,6,7,6,6,6,17,3,5,0,5,7,7,7.0,0.0,5.0,2.0,0.0,4.0,4.0,3.0,4.33,6.0,4.0,3.33,4.33,7.0,3.0,3.75,0.0,4.33,7.0,4.67,9.1,7.5,0.0,15.300000000000004,8.75,7.5,0.0,15.300000000000004,1.9,1.5,0.0,3.1000000000000014,5.05,5.0,0.0,7.0,3.8369999999999997,4.0,0.0,7.0
rzsm>0.9_pr>80,ssp245,2061,28,25,12,5,5,25,10,6,0,0,14,0,4,9,10,0,28,0,40,24,28,25,12,5,5,25,10,6,0,0,13,0,3,9,8,0,27,0,40,22,6,5,3,1,1,5,2,2,0,0,2,0,1,2,2,0,7,0,5,4,7,12,6,5,5,8,7,3,0,0,7,0,3,5,6,0,6,0,16,8,4.67,5.0,4.0,5.0,5.0,5.0,5.0,3.0,0.0,0.0,6.5,0.0,3.0,4.5,4.0,0.0,3.86,0.0,8.0,5.5,12.25,9.5,0.0,28.0,11.9,8.5,0.0,27.1,2.4,2.0,0.0,5.100000000000001,5.2,5.5,0.0,8.400000000000006,3.6015,4.25,0.0,5.600000000000001
rzsm>0.9_pr>80,ssp245,2062,6,9,10,0,5,4,15,5,17,0,9,18,21,17,14,14,31,11,12,38,5,8,10,0,4,4,14,5,17,0,7,18,21,16,13,14,31,10,12,37,2,2,2,0,1,1,3,2,3,0,1,4,4,4,4,3,3,2,2,5,3,6,8,0,4,4,6,3,9,0,7,7,7,6,4,6,16,6,9,13,2.5,4.0,5.0,0.0,4.0,4.0,4.67,2.5,5.67,0.0,7.0,4.5,5.25,4.0,3.25,4.67,10.33,5.0,6.0,7.4,12.8,11.5,3.6000000000000005,22.000000000000014,12.3,11.0,3.6000000000000005,22.000000000000014,2.4,2.0,0.9000000000000001,4.0,6.2,6.0,2.7,9.400000000000006,4.487,4.585,2.2500000000000004,7.040000000000001
rzsm>0.9_pr>80,ssp245,2063,18,23,20,0,0,11,17,18,6,0,20,25,30,6,29,12,42,11,16,16,16,23,20,0,0,11,16,18,6,0,20,24,30,6,29,11,41,11,15,14,3,3,4,0,0,1,3,2,1,0,4,6,6,1,4,4,6,3,2,3,8,11,7,0,0,11,10,11,6,0,7,6,8,6,12,4,14,5,9,5,5.33,7.67,5.0,0.0,0.0,11.0,5.33,9.0,6.0,0.0,5.0,4.0,5.0,6.0,7.25,2.75,6.83,3.67,7.5,4.67,16.0,16.5,0.0,29.1,15.55,15.5,0.0,29.1,2.8,3.0,0.0,6.0,7.0,7.0,0.0,11.100000000000001,5.1,5.165,0.0,7.803000000000002
rzsm>0.9_pr>80,ssp245,2064,30,0,16,3,0,0,24,4,6,0,1,25,8,10,5,1,38,7,24,23,29,0,15,0,0,0,24,3,6,0,0,23,7,8,5,0,38,5,24,22,5,0,4,0,0,0,5,1,1,0,0,5,1,3,2,0,6,2,5,4,12,0,7,0,0,0,8,3,6,0,0,9,7,4,3,0,13,3,10,11,5.8,0.0,3.75,0.0,0.0,0.0,4.8,3.0,6.0,0.0,0.0,4.6,7.0,2.67,2.5,0.0,6.33,2.5,4.8,5.5,11.25,6.5,0.0,25.500000000000007,10.45,5.5,0.0,24.500000000000007,2.2,1.5,0.0,5.0,4.8,3.5,0.0,11.100000000000001,2.9625,2.835,0.0,6.033
rzsm>0.9_pr>80,ssp245,2065,6,5,0,5,5,31,9,12,18,0,2,14,16,29,25,7,50,16,7,24,5,3,0,5,5,30,8,12,17,0,2,11,16,29,25,6,49,16,6,24,1,1,0,1,1,6,2,2,2,0,1,2,3,5,6,1,10,4,1,4,5,3,0,5,5,11,5,8,9,0,2,7,9,8,6,6,15,7,6,10,5.0,3.0,0.0,5.0,5.0,5.0,4.0,6.0,8.5,0.0,2.0,5.5,5.33,5.8,4.17,6.0,4.9,4.0,6.0,6.0,14.05,10.5,1.8000000000000003,29.200000000000003,13.45,9.5,1.8000000000000003,29.1,2.65,2.0,0.9000000000000001,6.0,6.35,6.0,1.8000000000000003,10.100000000000001,4.5600000000000005,5.0,1.8000000000000003,6.0
rzsm>0.9_pr>80,ssp245,2066,9,14,5,0,23,9,6,11,4,6,4,15,10,15,8,15,18,9,18,8,9,12,5,0,23,9,6,11,4,4,3,13,10,15,8,15,16,9,17,8,2,3,1,0,4,2,1,3,1,2,1,3,2,3,2,4,4,2,3,1,6,5,5,0,9,7,6,5,4,2,3,5,6,7,5,6,5,7,7,8,4.5,4.0,5.0,0.0,5.75,4.5,6.0,3.67,4.0,2.0,3.0,4.33,5.0,5.0,4.0,3.75,4.0,4.5,5.67,8.0,10.35,9.0,4.0,18.0,9.85,9.0,3.9000000000000004,16.1,2.2,2.0,1.0,4.0,5.4,5.5,2.9000000000000004,7.100000000000001,4.3335,4.415,2.9000000000000004,5.775
rzsm>0.9_pr>80,ssp245,2067,19,5,3,0,1,6,0,2,0,21,5,28,25,9,27,22,37,15,6,3,18,3,3,0,0,6,0,2,0,21,5,28,25,8,27,22,37,15,5,3,2,1,1,0,0,1,0,1,0,4,2,5,5,2,4,5,5,3,1,1,10,3,3,0,0,6,0,2,0,11,3,14,7,5,12,7,14,6,5,3,9.0,3.0,3.0,0.0,0.0,6.0,0.0,2.0,0.0,5.25,2.5,5.6,5.0,4.0,6.75,4.4,7.4,5.0,5.0,3.0,11.7,6.0,0.0,27.1,11.4,5.5,0.0,27.1,2.15,1.5,0.0,5.0,5.55,5.0,0.0,12.200000000000003,3.845,4.2,0.0,6.815000000000001
rzsm>0.9_pr>80,ssp245,2068,8,10,5,6,15,4,19,0,5,15,7,10,1,22,30,7,28,9,23,19,8,10,4,6,13,3,19,0,5,14,6,8,0,22,29,7,28,9,22,19,3,3,1,2,2,1,4,0,1,3,1,1,0,5,5,2,3,2,3,4,3,6,4,4,7,3,9,0,5,7,6,8,0,7,8,5,17,5,14,7,2.67,3.33,4.0,3.0,6.5,3.0,4.75,0.0,5.0,4.67,6.0,8.0,0.0,4.4,5.8,3.5,9.33,4.5,7.33,4.75,12.15,9.5,3.7,23.500000000000007,11.6,8.5,2.7,22.60000000000001,2.3,2.0,0.9000000000000001,4.100000000000001,6.25,6.0,2.7,9.500000000000007,4.5265,4.585,2.4030000000000005,7.397000000000001
rzsm>0.9_pr>80,ssp245,2069,17,10,3,0,10,18,6,11,7,0,5,3,7,11,2,5,51,16,19,7,16,10,3,0,10,17,6,10,6,0,5,3,7,11,0,5,50,16,19,7,3,2,1,0,1,5,1,2,1,0,2,1,2,2,0,2,5,3,3,2,6,8,3,0,10,8,6,6,6,0,3,3,5,7,0,3,21,9,8,5,5.33,5.0,3.0,0.0,10.0,3.4,6.0,5.0,6.0,0.0,2.5,3.0,3.5,5.5,0.0,2.5,10.0,5.33,6.33,3.5,10.4,7.0,1.8000000000000003,18.1,10.05,7.0,0.0,17.200000000000003,1.9,2.0,0.0,3.200000000000003,5.85,6.0,0.0,9.100000000000001,4.294499999999999,4.25,0.0,6.697000000000005
rzsm>0.9_pr>80,ssp245,2070,25,8,3,5,2,3,22,10,9,4,11,15,0,7,18,5,55,4,34,34,25,8,2,5,2,3,21,9,7,4,6,15,0,6,18,5,53,4,34,34,3,1,1,1,1,1,3,2,2,1,2,3,0,2,4,1,8,1,2,7,17,8,2,5,2,3,11,7,4,4,3,8,0,4,9,5,18,4,26,8,8.33,8.0,2.0,5.0,2.0,3.0,7.0,4.5,3.5,4.0,3.0,5.0,0.0,3.0,4.5,5.0,6.62,4.0,17.0,4.86,13.7,8.5,2.9000000000000004,34.0,13.05,6.5,2.0,34.0,2.3,2.0,1.0,4.300000000000004,7.4,5.0,2.0,17.1,5.0155,4.5,2.0,8.033000000000001
rzsm>0.9_pr>80,ssp245,2071,27,13,11,7,15,5,16,0,9,9,2,17,0,21,31,8,12,19,17,15,26,13,10,7,15,5,16,0,8,9,0,16,0,21,31,8,11,18,17,14,4,2,2,1,4,1,3,0,2,2,0,3,0,4,5,2,3,3,1,3,13,10,8,7,7,5,9,0,4,6,0,10,0,6,12,4,4,8,17,9,6.5,6.5,5.0,7.0,3.75,5.0,5.33,0.0,4.0,4.5,0.0,5.33,0.0,5.25,6.2,4.0,3.67,6.0,17.0,4.67,12.7,12.5,1.8000000000000003,21.60000000000001,12.25,12.0,0.0,21.500000000000007,2.25,2.0,0.0,4.0,6.95,7.0,0.0,12.100000000000001,4.985,5.0,0.0,6.550000000000001
rzsm>0.9_pr>80,ssp245,2072,9,2,14,0,5,19,0,5,12,10,6,14,7,11,5,28,47,0,24,11,9,2,14,0,5,19,0,5,12,10,6,14,7,11,5,28,47,0,23,11,3,1,4,0,1,3,0,1,3,2,1,2,1,2,2,4,2,0,5,3,5,2,6,0,5,7,0,5,6,6,6,10,7,6,3,8,33,0,10,5,3.0,2.0,3.5,0.0,5.0,6.33,0.0,5.0,4.0,5.0,6.0,7.0,7.0,5.5,2.5,7.0,23.5,0.0,4.6,3.67,11.45,9.5,0.0,24.400000000000006,11.4,9.5,0.0,23.500000000000007,2.0,2.0,0.0,4.0,6.5,6.0,0.0,10.0,5.029999999999999,4.8,0.0,7.0
rzsm>0.9_pr>80,ssp245,2073,7,6,5,0,3,16,13,4,8,10,2,27,4,10,6,14,12,0,11,8,6,6,4,0,2,16,13,4,8,10,2,27,3,9,5,13,12,0,11,8,2,2,1,0,1,3,2,1,3,2,1,5,1,2,2,2,4,0,1,1,3,4,4,0,2,6,9,4,4,6,2,9,3,7,3,10,5,0,11,8,3.0,3.0,4.0,0.0,2.0,5.33,6.5,4.0,2.67,5.0,2.0,5.4,3.0,4.5,2.5,6.5,3.0,0.0,11.0,8.0,8.3,7.5,1.8000000000000003,14.200000000000003,7.95,7.0,1.8000000000000003,13.300000000000004,1.8,2.0,0.9000000000000001,3.1000000000000014,5.0,4.0,1.8000000000000003,9.100000000000001,4.07,3.5,1.8000000000000003,6.650000000000002
rzsm>0.9_pr>80,ssp245,2074,6,6,0,0,0,8,8,17,24,13,7,12,10,16,26,4,25,8,8,9,5,6,0,0,0,7,8,17,24,12,6,11,10,15,25,3,24,7,7,9,1,1,0,0,0,1,3,4,6,3,1,2,3,3,6,1,2,3,2,3,5,6,0,0,0,7,4,6,6,7,6,6,4,7,7,3,14,3,4,4,5.0,6.0,0.0,0.0,0.0,7.0,2.67,4.25,4.0,4.0,6.0,5.5,3.33,5.0,4.17,3.0,12.0,2.33,3.5,3.0,10.35,8.0,0.0,24.1,9.8,7.5,0.0,24.0,2.25,2.0,0.0,4.200000000000003,4.95,5.5,0.0,7.0,4.0375,4.0,0.0,6.100000000000001
rzsm>0.9_pr>80,ssp245,2075,2,12,12,0,6,23,6,0,9,0,12,1,8,5,29,4,5,10,7,16,2,12,12,0,6,21,4,0,9,0,12,0,8,4,28,4,4,9,7,16,1,3,3,0,1,3,1,0,1,0,2,0,1,1,5,1,1,2,1,4,2,5,6,0,6,9,4,0,9,0,8,0,8,4,8,4,4,7,7,8,2.0,4.0,4.0,0.0,6.0,7.0,4.0,0.0,9.0,0.0,6.0,0.0,8.0,4.0,5.6,4.0,4.0,4.5,7.0,4.0,8.35,6.5,0.0,16.70000000000001,7.9,6.5,0.0,16.500000000000007,1.55,1.0,0.0,3.1000000000000014,4.95,5.5,0.0,8.100000000000001,4.154999999999999,4.0,0.0,7.100000000000001
rzsm>0.9_pr>80,ssp245,2076,13,4,30,0,0,27,9,3,2,2,8,6,17,7,34,17,9,17,13,14,12,4,27,0,0,25,8,3,2,2,7,5,16,7,34,17,9,17,13,14,2,1,5,0,0,4,2,1,1,1,2,2,3,2,7,3,2,4,2,2,9,4,9,0,0,9,5,3,2,2,5,3,7,4,8,10,5,5,10,11,6.0,4.0,5.4,0.0,0.0,6.25,4.0,3.0,2.0,2.0,3.5,2.5,5.33,3.5,4.86,5.67,4.5,4.25,6.5,7.0,11.6,9.0,1.8000000000000003,27.300000000000004,11.1,8.5,1.8000000000000003,25.200000000000003,2.3,2.0,0.9000000000000001,4.100000000000001,5.55,5.0,1.8000000000000003,10.0,4.013,4.125,1.8000000000000003,6.275
rzsm>0.9_pr>80,ssp245,2077,26,5,4,1,0,10,1,3,16,9,10,16,20,17,3,9,42,1,16,5,24,5,3,0,0,10,0,3,16,9,10,15,20,17,3,9,41,0,16,5,6,1,1,0,0,1,0,1,3,2,2,3,3,3,1,2,3,0,4,2,7,5,3,0,0,10,0,3,8,6,5,7,7,10,3,7,36,0,8,3,4.0,5.0,3.0,0.0,0.0,10.0,0.0,3.0,5.33,4.5,5.0,5.0,6.67,5.67,3.0,4.5,13.67,0.0,4.0,2.5,10.7,9.0,1.0,20.60000000000001,10.3,9.0,0.0,20.400000000000006,1.9,2.0,0.0,3.1000000000000014,6.4,5.5,0.0,10.0,4.242,4.25,0.0,7.0030000000000046
rzsm>0.9_pr>80,ssp245,2078,3,3,13,9,12,8,0,11,6,9,0,20,15,13,0,12,16,8,15,9,3,2,12,9,12,8,0,11,6,9,0,20,14,13,0,12,16,8,13,9,1,1,3,1,2,2,0,2,1,2,0,4,2,2,0,3,4,3,2,2,3,2,5,9,8,4,0,8,6,6,0,8,11,9,0,6,8,3,7,6,3.0,2.0,4.0,9.0,6.0,4.0,0.0,5.5,6.0,4.5,0.0,5.0,7.0,6.5,0.0,4.0,4.0,2.67,6.5,4.5,9.1,9.0,0.0,15.100000000000001,8.85,9.0,0.0,14.200000000000003,1.85,2.0,0.0,3.1000000000000014,5.45,6.0,0.0,9.0,4.2085,4.25,0.0,6.550000000000001
rzsm>0.9_pr>80,ssp245,2079,9,4,35,6,0,0,6,6,17,9,0,9,6,8,14,10,5,17,16,9,8,4,33,6,0,0,5,6,16,9,0,9,6,6,13,10,5,16,16,9,3,1,6,2,0,0,1,1,3,2,0,2,2,1,3,2,2,3,3,3,4,4,15,4,0,0,5,6,6,5,0,7,4,6,5,6,3,6,7,4,2.67,4.0,5.5,3.0,0.0,0.0,5.0,6.0,5.33,4.5,0.0,4.5,3.0,6.0,4.33,5.0,2.5,5.33,5.33,3.0,9.3,8.5,0.0,17.0,8.85,7.0,0.0,16.0,2.0,2.0,0.0,3.0,4.85,5.0,0.0,7.0,3.7495,4.415,0.0,5.550000000000001
rzsm>0.9_pr>80,ssp245,2080,31,3,5,0,5,12,3,11,8,0,7,12,24,21,15,20,6,6,5,9,30,3,5,0,5,12,3,11,8,0,7,12,22,19,14,17,6,5,5,9,5,1,1,0,1,2,1,3,2,0,3,2,4,4,2,4,2,2,1,3,8,3,5,0,5,7,3,5,6,0,3,7,8,7,10,7,4,3,5,5,6.0,3.0,5.0,0.0,5.0,6.0,3.0,3.67,4.0,0.0,2.33,6.0,5.5,4.75,7.0,4.25,3.0,2.5,5.0,3.0,10.15,7.5,2.7,21.300000000000004,9.65,7.5,2.7,19.300000000000004,2.15,2.0,0.9000000000000001,4.0,5.05,5.0,2.7,8.0,3.95,4.125,2.0970000000000004,6.0
rzsm>0.9_pr>80,ssp245,2081,4,0,12,2,4,14,7,0,12,8,7,10,12,25,12,18,31,0,8,20,4,0,12,0,4,14,7,0,12,8,5,10,11,24,12,17,30,0,8,19,1,0,3,0,1,3,1,0,3,2,2,2,4,4,3,3,4,0,1,4,4,0,5,0,4,6,7,0,6,5,3,5,5,11,5,8,11,0,8,8,4.0,0.0,4.0,0.0,4.0,4.67,7.0,0.0,4.0,4.0,2.5,5.0,2.75,6.0,4.0,5.67,7.5,0.0,8.0,4.75,10.3,9.0,0.0,20.500000000000007,9.85,9.0,0.0,19.500000000000007,2.05,2.0,0.0,4.0,5.05,5.0,0.0,8.300000000000004,3.8920000000000003,4.0,0.0,7.050000000000001
rzsm>0.9_pr>80,ssp245,2082,15,4,2,1,0,9,4,5,12,10,10,7,8,0,33,14,16,9,17,16,15,4,2,0,0,8,4,5,10,10,9,6,7,0,31,14,14,9,17,16,3,1,1,0,0,2,1,2,1,2,2,1,2,0,6,3,3,2,1,3,6,4,2,0,0,5,4,3,10,6,5,6,4,0,9,6,5,6,17,8,5.0,4.0,2.0,0.0,0.0,4.0,4.0,2.5,10.0,5.0,4.5,6.0,3.5,0.0,5.17,4.67,4.67,4.5,17.0,5.33,9.6,9.0,0.9000000000000001,16.1,9.05,8.5,0.0,16.1,1.8,2.0,0.0,3.0,5.3,5.0,0.0,9.100000000000001,4.5920000000000005,4.5,0.0,6.400000000000006
rzsm>0.9_pr>80,ssp245,2083,30,4,23,0,12,0,0,0,0,13,16,5,11,1,9,0,62,7,22,7,28,3,21,0,11,0,0,0,0,12,16,4,9,0,7,0,60,7,20,6,5,1,5,0,3,0,0,0,0,3,4,1,4,0,3,0,9,2,3,1,10,3,6,0,6,0,0,0,0,7,6,4,3,0,3,0,19,5,10,6,5.6,3.0,4.2,0.0,3.67,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.25,0.0,2.33,0.0,6.67,3.5,6.67,6.0,11.1,7.0,0.0,23.70000000000001,10.2,6.5,0.0,21.70000000000001,2.2,1.5,0.0,5.0,4.4,3.5,0.0,10.0,2.7945,3.25,0.0,6.067000000000001
rzsm>0.9_pr>80,ssp245,2084,17,14,6,7,0,5,0,10,8,5,0,9,0,13,6,6,4,5,0,7,17,13,6,7,0,4,0,10,8,5,0,7,0,12,6,6,4,3,0,7,4,4,2,1,0,2,0,2,1,1,0,1,0,3,1,2,1,1,0,2,7,5,3,7,0,2,0,6,8,5,0,7,0,8,6,4,4,3,0,4,4.25,3.25,3.0,7.0,0.0,2.0,0.0,5.0,8.0,5.0,0.0,7.0,0.0,4.0,6.0,3.0,4.0,3.0,0.0,3.5,6.1,6.0,0.0,13.100000000000001,5.75,6.0,0.0,12.100000000000001,1.4,1.0,0.0,3.1000000000000014,3.95,4.0,0.0,7.100000000000001,3.4,3.375,0.0,7.0
rzsm>0.9_pr>80,ssp245,2085,14,5,8,2,3,20,5,0,13,29,0,6,8,16,26,12,10,5,14,12,13,2,8,2,2,19,5,0,13,29,0,5,6,14,25,12,9,5,14,11,3,1,3,1,1,3,1,0,3,6,0,2,1,4,5,2,1,1,3,3,5,2,4,2,2,9,5,0,6,8,0,3,6,5,11,6,9,5,7,7,4.33,2.0,2.67,2.0,2.0,6.33,5.0,0.0,4.33,4.83,0.0,2.5,6.0,3.5,5.0,6.0,9.0,5.0,4.67,3.67,10.4,9.0,1.8000000000000003,20.60000000000001,9.7,8.5,1.8000000000000003,19.60000000000001,2.2,2.0,0.9000000000000001,4.100000000000001,5.1,5.0,1.8000000000000003,9.0,3.9415,4.33,1.8000000000000003,6.033
rzsm>0.9_pr>80,ssp245,2086,17,13,1,19,0,4,19,16,3,0,6,28,7,10,6,0,40,11,13,20,15,13,0,18,0,4,19,13,3,0,6,27,7,10,6,0,40,11,13,18,3,3,0,4,0,1,3,3,1,0,2,4,1,2,1,0,3,3,3,4,10,5,0,8,0,4,8,7,3,0,4,10,7,5,6,0,15,5,6,9,5.0,4.33,0.0,4.5,0.0,4.0,6.33,4.33,3.0,0.0,3.0,6.75,7.0,5.0,6.0,0.0,13.33,3.67,4.33,4.5,11.65,10.5,0.0,20.80000000000001,11.15,10.5,0.0,19.80000000000001,2.05,2.5,0.0,4.0,5.6,5.5,0.0,10.0,4.2535,4.33,0.0,6.775
rzsm>0.9_pr>80,ssp245,2087,13,18,6,0,9,9,3,7,0,1,6,17,22,15,6,20,4,12,7,38,12,18,6,0,9,9,3,5,0,0,6,16,22,14,6,18,3,12,7,38,3,3,1,0,2,2,1,1,0,0,1,4,6,3,1,3,1,2,1,7,6,9,6,0,7,5,3,5,0,0,6,6,6,8,6,9,3,10,7,9,4.0,6.0,6.0,0.0,4.5,4.5,3.0,5.0,0.0,0.0,6.0,4.0,3.67,4.67,6.0,6.0,3.0,6.0,7.0,5.43,10.65,8.0,0.9000000000000001,20.200000000000003,10.2,8.0,0.0,18.400000000000006,2.1,1.5,0.0,4.200000000000003,5.55,6.0,0.0,9.0,4.2385,4.585,0.0,6.0
rzsm>0.9_pr>80,ssp245,2088,5,0,1,2,0,9,0,11,0,5,10,13,22,26,9,8,60,2,16,17,4,0,0,2,0,9,0,10,0,4,9,13,22,24,9,8,60,2,16,17,1,0,0,1,0,2,0,2,0,1,1,3,5,4,1,3,6,1,3,4,4,0,0,2,0,5,0,6,0,4,9,7,7,10,9,3,23,2,7,5,4.0,0.0,0.0,2.0,0.0,4.5,0.0,5.0,0.0,4.0,9.0,4.33,4.4,6.0,9.0,2.67,10.0,2.0,5.33,4.25,10.8,8.5,0.0,22.400000000000006,10.45,8.5,0.0,22.200000000000003,1.9,1.0,0.0,4.100000000000001,5.15,4.5,0.0,9.100000000000001,3.8240000000000003,4.125,0.0,9.0
rzsm>0.9_pr>80,ssp245,2089,13,10,6,0,9,5,0,2,19,7,0,16,20,16,8,10,19,9,23,22,13,10,6,0,9,5,0,2,19,7,0,15,19,16,8,10,19,8,23,19,3,3,1,0,2,2,0,1,3,2,0,3,4,5,3,2,5,2,4,4,6,6,6,0,5,3,0,2,9,4,0,6,8,6,3,6,8,5,9,6,4.33,3.33,6.0,0.0,4.5,2.5,0.0,2.0,6.33,3.5,0.0,5.0,4.75,3.2,2.67,5.0,3.8,4.0,5.75,4.75,10.7,9.5,0.0,20.200000000000003,10.4,9.5,0.0,19.0,2.45,2.5,0.0,4.100000000000001,4.9,6.0,0.0,8.100000000000001,3.5705,3.9,0.0,5.775
rzsm>0.9_pr>80,ssp245,2090,4,1,11,0,7,3,2,7,15,3,1,18,9,22,10,3,15,6,17,34,4,0,10,0,6,3,0,7,15,3,0,17,9,22,8,3,14,6,17,33,1,0,2,0,1,1,0,1,2,1,0,3,2,3,2,1,4,1,4,4,4,0,8,0,6,3,0,7,8,3,0,10,6,10,5,3,6,6,7,15,4.0,0.0,5.0,0.0,6.0,3.0,0.0,7.0,7.5,3.0,0.0,5.67,4.5,7.33,4.0,3.0,3.5,6.0,4.25,8.25,9.4,7.0,1.0,18.400000000000006,8.85,6.5,0.0,17.500000000000007,1.65,1.0,0.0,4.0,5.35,6.0,0.0,10.0,4.1,4.125,0.0,7.347
rzsm>0.9_pr>80,ssp245,2091,7,18,6,0,0,10,16,12,14,5,12,7,3,21,5,4,29,16,11,28,6,16,6,0,0,10,16,12,12,5,12,7,3,20,4,4,28,15,11,26,1,2,1,0,0,2,3,3,2,2,2,2,1,3,1,2,6,2,1,5,6,9,6,0,0,5,9,7,7,3,9,5,3,11,4,2,10,8,11,9,6.0,8.0,6.0,0.0,0.0,5.0,5.33,4.0,6.0,2.5,6.0,3.5,3.0,6.67,4.0,2.0,4.67,7.5,11.0,5.2,11.2,10.5,2.7,21.70000000000001,10.65,10.5,2.7,20.60000000000001,2.05,2.0,0.9000000000000001,3.200000000000003,6.2,6.5,1.8000000000000003,10.100000000000001,4.8185,5.1,1.8000000000000003,7.550000000000001
